% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
32594 +3.253665387e+01 +3.253665387e+01 +3.150166539e+02 +3.150166539e+02 +5.5145e-01 -3.3519e+00 +1.7599e+00 +1.5533e+00 +1.8175e+00 +2.2627e+00 +2.3724e+00 +2.2797e+00 +3.3906e+00 +2.9625e-03 +2.3789e+00 -1.4798e-01 +1.4191e+00 -2.7576e+00 +3.2619e+00 +3.9817e+00 +1.6700e+00 -4.9168e-01 +2.9903e+00 -2.8317e+00
33191 +3.232832501e+01 +3.232832501e+01 +3.148083250e+02 +3.148083250e+02 +4.8549e-01 -3.3721e+00 +1.7623e+00 +1.5307e+00 +1.7942e+00 +2.2628e+00 +2.3545e+00 +2.2794e+00 +3.3921e+00 -3.3696e-02 +2.4138e+00 -2.4388e-01 +1.4008e+00 -2.7243e+00 +3.2447e+00 +3.9553e+00 +1.6923e+00 -5.0338e-01 +2.9837e+00 -2.8377e+00
33639 +3.056512023e+01 +3.056512023e+01 +3.130451202e+02 +3.130451202e+02 +5.0922e-01 -3.3522e+00 +1.7677e+00 +1.5204e+00 +1.7970e+00 +2.2502e+00 +2.3528e+00 +2.3290e+00 +3.3893e+00 -1.8726e-02 +2.3901e+00 -2.0440e-01 +1.4005e+00 -2.7294e+00 +3.2572e+00 +4.0035e+00 +1.6779e+00 -5.4315e-01 +2.9680e+00 -2.8135e+00
34066 +2.999855974e+01 +2.999855974e+01 +3.124785597e+02 +3.124785597e+02 +5.4029e-01 -3.3168e+00 +1.7560e+00 +1.5612e+00 +1.8094e+00 +2.3036e+00 +2.3815e+00 +2.3362e+00 +3.4021e+00 +4.1146e-03 +2.3644e+00 -2.2330e-01 +1.4238e+00 -2.7349e+00 +3.2940e+00 +3.9794e+00 +1.6682e+00 -5.2258e-01 +2.9757e+00 -2.8261e+00
35095 +2.937619815e+01 +2.937619815e+01 +3.118561981e+02 +3.118561981e+02 +5.1417e-01 -3.3914e+00 +1.7476e+00 +1.5752e+00 +1.8482e+00 +2.2594e+00 +2.3507e+00 +2.2854e+00 +3.4064e+00 -4.7470e-03 +2.4052e+00 -1.9931e-01 +1.4197e+00 -2.7539e+00 +3.2804e+00 +4.0145e+00 +1.6948e+00 -5.7044e-01 +2.9751e+00 -2.8579e+00
35217 +2.851626461e+01 +2.851626461e+01 +3.109962646e+02 +3.109962646e+02 +5.2987e-01 -3.3838e+00 +1.7664e+00 +1.5832e+00 +1.8237e+00 +2.2559e+00 +2.3822e+00 +2.3044e+00 +3.4106e+00 +2.4446e-03 +2.3982e+00 -2.1247e-01 +1.4153e+00 -2.7494e+00 +3.2766e+00 +3.9833e+00 +1.6904e+00 -5.4504e-01 +2.9712e+00 -2.8301e+00
35338 +2.817712269e+01 +2.817712269e+01 +3.106571227e+02 +3.106571227e+02 +5.1041e-01 -3.3755e+00 +1.7705e+00 +1.5151e+00 +1.7806e+00 +2.2649e+00 +2.3550e+00 +2.2985e+00 +3.4162e+00 -1.0930e-02 +2.3711e+00 -2.0889e-01 +1.4018e+00 -2.7433e+00 +3.2923e+00 +4.0001e+00 +1.6816e+00 -5.3294e-01 +2.9744e+00 -2.8254e+00
35654 +2.750258507e+01 +2.750258507e+01 +3.099825851e+02 +3.099825851e+02 +5.1533e-01 -3.3770e+00 +1.7583e+00 +1.5645e+00 +1.8042e+00 +2.2698e+00 +2.3684e+00 +2.2915e+00 +3.4273e+00 -1.4521e-03 +2.4145e+00 -2.3240e-01 +1.4111e+00 -2.7334e+00 +3.2693e+00 +4.0149e+00 +1.6849e+00 -5.2429e-01 +2.9667e+00 -2.8375e+00
37433 +2.688157380e+01 +2.688157380e+01 +3.093615738e+02 +3.093615738e+02 +5.2046e-01 -3.3295e+00 +1.7622e+00 +1.5170e+00 +1.8062e+00 +2.2995e+00 +2.3729e+00 +2.3013e+00 +3.4256e+00 -3.3087e-03 +2.3830e+00 -2.1196e-01 +1.4275e+00 -2.7324e+00 +3.2822e+00 +4.0093e+00 +1.6902e+00 -5.2076e-01 +2.9752e+00 -2.8402e+00
39143 +2.617858383e+01 +2.617858383e+01 +3.086585838e+02 +3.086585838e+02 +5.2048e-01 -3.3599e+00 +1.7676e+00 +1.5546e+00 +1.7905e+00 +2.2726e+00 +2.3692e+00 +2.3008e+00 +3.4253e+00 -1.9884e-02 +2.4067e+00 -2.2011e-01 +1.4222e+00 -2.7429e+00 +3.2788e+00 +4.0102e+00 +1.6838e+00 -4.9059e-01 +2.9793e+00 -2.8458e+00
% function evaluation | noise-free fitness - Fopt (4.826100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.237489737e+02 +6.237489737e+02 +1.106358974e+03 +1.106358974e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
11 +5.614121251e+02 +5.614121251e+02 +1.044022125e+03 +1.044022125e+03 +7.5164e-01 +1.0199e-01 -8.0746e-01 -1.4008e+00 +7.0454e-01 -1.0311e+00 -5.5334e-01 -1.5558e+00 -3.3768e-01 +2.8292e+00 +5.9078e-01 +3.1008e-01 -8.3874e-01 -6.5698e-01 -1.5581e-01 -2.3872e+00 -5.8031e-01 +3.2279e-02 -3.0369e-01 -3.2918e-01
15 +4.379931267e+02 +4.379931267e+02 +9.206031267e+02 +9.206031267e+02 +9.6010e-01 +8.7125e-01 -2.8790e+00 -2.0382e+00 +6.0035e-01 -3.4526e-01 -1.3228e+00 -2.2929e+00 -7.3806e-01 +3.4560e+00 +1.4228e-01 -4.5910e-01 -1.5802e-01 +1.0539e-01 +6.0816e-01 -1.1134e+00 -4.0515e-01 -6.1372e-01 +1.2436e+00 +2.7436e-02
46 +3.799145939e+02 +3.799145939e+02 +8.625245939e+02 +8.625245939e+02 +1.1962e+00 -1.1355e+00 -1.6545e+00 -3.0395e+00 -5.4727e-01 +2.6754e-01 -8.4726e-01 -4.8208e+00 +9.0583e-02 +4.4760e+00 +1.2010e+00 +1.2270e+00 -1.5189e-01 -1.2121e+00 +1.0738e+00 -1.2795e+00 +1.1788e+00 -1.9812e-01 +8.2023e-01 +1.1780e+00
137 +3.585055410e+02 +3.585055410e+02 +8.411155410e+02 +8.411155410e+02 +6.3068e-01 +2.1106e+00 -3.8130e+00 -1.2904e+00 +1.1581e+00 +3.2921e+00 +9.1464e-01 -1.7420e+00 +1.7147e+00 +9.1123e-01 +4.7145e-01 +1.2544e+00 -5.9067e-01 -2.3954e+00 +8.2152e-01 -3.3152e+00 +1.5626e+00 +2.1539e-01 +1.6827e+00 +3.6826e+00
554 +3.218871934e+02 +3.218871934e+02 +8.044971934e+02 +8.044971934e+02 -1.6255e+00 +3.1975e-01 -1.0667e+00 -2.8926e+00 -1.8148e-01 +7.9333e-01 +2.2649e+00 -3.6858e+00 +4.3338e-01 +1.4458e+00 +1.4098e-01 -6.3897e-01 -1.0543e+00 -2.6242e+00 +5.0385e-01 -5.6110e-01 +2.0266e+00 -1.6001e+00 +5.4604e-01 +2.5249e+00
1063 +3.141774818e+02 +3.141774818e+02 +7.967874818e+02 +7.967874818e+02 +9.3009e-02 -9.6180e-01 -6.3375e-03 -4.0596e+00 +5.2380e-01 +2.0613e+00 +1.2206e+00 -2.4640e+00 +1.9490e+00 +3.4439e+00 +9.5756e-01 -9.3892e-02 -6.1688e-01 -3.6992e+00 -2.1317e-01 -2.8761e+00 +1.8129e+00 -9.0408e-01 +5.9971e-01 -4.2581e-01
1113 +2.990095111e+02 +2.990095111e+02 +7.816195111e+02 +7.816195111e+02 -1.4730e+00 -5.1004e-01 -7.4552e-01 -1.3307e+00 +1.6833e+00 +1.9888e+00 +2.9259e+00 -2.1021e+00 +1.3856e+00 +2.0505e+00 +2.1959e-01 -6.7695e-02 +7.0204e-01 -2.9942e+00 +1.0134e+00 -1.9486e+00 +1.6069e+00 -1.1114e+00 +1.2490e+00 -3.4421e-01
1516 +2.814097136e+02 +2.814097136e+02 +7.640197136e+02 +7.640197136e+02 -1.2973e+00 +1.0151e+00 -2.3263e+00 -2.2593e+00 +1.0670e+00 +3.5430e+00 +1.7572e+00 -3.9039e+00 +1.8316e-01 +2.5903e+00 +1.1921e+00 +4.9501e-01 -6.7919e-01 -3.6153e+00 +1.0958e+00 -2.6443e+00 +2.5234e+00 -1.7517e+00 +1.0378e+00 +1.5891e+00
1542 +2.642749985e+02 +2.642749985e+02 +7.468849985e+02 +7.468849985e+02 -1.4420e+00 -6.3129e-01 -1.3902e+00 -6.2814e-01 -5.1824e-01 +3.5820e+00 +7.4158e-01 -4.1230e+00 +5.2526e-01 +1.4691e-01 +3.5776e-01 +7.6686e-01 -3.6759e-02 -3.5337e+00 +1.0822e+00 -9.7062e-01 +2.2920e+00 -8.5566e-01 +1.8870e+00 +1.2402e+00
2395 +2.551381754e+02 +2.551381754e+02 +7.377481754e+02 +7.377481754e+02 -2.2048e+00 +2.8459e+00 -2.1625e-01 -4.5202e+00 +1.6006e+00 +2.4101e+00 +1.9286e+00 -1.7877e+00 +1.4937e+00 +1.6485e+00 +3.8301e-01 +7.7398e-01 -6.3318e-01 -2.3150e+00 +1.6774e+00 -1.6248e+00 +1.4620e+00 -9.8578e-01 +1.8597e+00 +1.2888e+00
3609 +2.400539481e+02 +2.400539481e+02 +7.226639481e+02 +7.226639481e+02 +8.6925e-01 +8.8803e-01 -4.5111e-01 -1.3987e+00 -2.3868e-01 +2.5405e+00 +1.6519e+00 -2.8048e+00 +8.0577e-01 +2.5064e+00 +1.2097e+00 +8.3168e-01 +7.3508e-01 -1.0166e+00 +1.0786e-01 -3.1071e+00 +2.6613e+00 -3.3220e-01 +1.1955e+00 +6.1151e-01
3628 +2.056953102e+02 +2.056953102e+02 +6.883053102e+02 +6.883053102e+02 +4.2115e-01 +1.5570e+00 -5.8159e-01 -8.1913e-01 +4.8380e-01 +2.1166e+00 +2.4009e-01 -3.0756e+00 +1.9973e+00 +2.4922e+00 +9.2537e-01 -1.4034e-01 -1.8644e-01 -2.7146e+00 +1.3146e+00 -2.6568e+00 +2.2880e+00 -9.4811e-01 +1.8639e+00 +9.6493e-02
4534 +1.990418217e+02 +1.990418217e+02 +6.816518217e+02 +6.816518217e+02 -1.0407e+00 +3.5481e+00 -5.0589e-01 -8.1708e-01 -2.8556e-01 +1.5905e+00 +1.8926e+00 -3.1791e+00 +1.9825e+00 +2.7399e+00 +1.8884e+00 +4.5001e-01 -5.9875e-01 -1.7425e+00 +1.2482e+00 -1.9596e+00 +2.8182e+00 -9.8936e-01 +1.8362e+00 +3.4565e-01
4643 +1.870237690e+02 +1.870237690e+02 +6.696337690e+02 +6.696337690e+02 -2.8393e-01 +4.3822e+00 +9.9154e-01 -2.6302e+00 +4.6852e-01 +3.4057e+00 +1.4626e+00 -3.0684e+00 +1.5344e+00 +2.7714e+00 +1.5317e+00 +1.3229e+00 +3.8125e-01 -2.7714e+00 +1.8569e+00 -1.5524e+00 +2.7618e+00 -1.1812e+00 +1.3660e+00 +1.7480e+00
7362 +1.645491563e+02 +1.645491563e+02 +6.471591563e+02 +6.471591563e+02 +9.0004e-01 +8.3710e-01 -7.9085e-01 -3.9489e+00 +7.0770e-01 +3.8623e+00 +2.0668e+00 -2.3463e+00 +1.6874e+00 +2.0491e+00 +9.3313e-01 -1.9699e-01 +3.0967e-01 -2.2961e+00 +1.3996e+00 -1.2332e+00 +2.6789e+00 -1.6768e+00 +2.0540e+00 +1.8962e+00
7374 +1.312161766e+02 +1.312161766e+02 +6.138261766e+02 +6.138261766e+02 +6.8872e-01 +1.6054e+00 -4.0681e-01 -3.7788e+00 +4.6529e-01 +3.0748e+00 +2.2191e+00 -2.3364e+00 +1.4958e+00 +2.0232e+00 +1.1668e+00 -5.0479e-01 +2.9957e-01 -1.9083e+00 +1.3404e+00 -1.5874e+00 +2.6164e+00 -1.5437e+00 +1.8255e+00 +1.8183e+00
12956 +1.179220284e+02 +1.179220284e+02 +6.005320284e+02 +6.005320284e+02 -1.3073e+00 +2.7443e+00 +3.8760e-01 -3.3378e+00 -3.4491e-01 +4.2629e+00 +1.7172e+00 -1.8459e+00 +1.1732e+00 +2.1467e+00 +2.0057e+00 -1.8963e-01 +7.8116e-01 -3.2182e+00 +1.3786e+00 -2.6218e+00 +2.6425e+00 -2.4018e+00 +2.1582e+00 +1.5206e+00
19275 +1.007598848e+02 +1.007598848e+02 +5.833698848e+02 +5.833698848e+02 +9.9200e-01 +2.5141e+00 +1.6070e+00 -3.9205e+00 +1.1133e+00 +4.3320e+00 +2.9841e+00 -2.2079e+00 +1.8390e+00 +2.0247e+00 +1.5791e+00 +3.6339e-01 +7.5585e-01 -2.7452e+00 +9.0843e-01 -2.9063e+00 +2.1779e+00 -2.2143e+00 +1.4260e+00 +1.8246e+00
23274 +9.978938044e+01 +9.978938044e+01 +5.823993804e+02 +5.823993804e+02 +5.5600e-01 +3.4989e+00 +5.3422e-01 -1.3138e+00 +1.2839e+00 +3.5840e+00 +2.9324e+00 -2.2227e+00 +1.7177e+00 +1.9396e+00 +1.9604e+00 +3.1477e-01 +6.9735e-01 -2.7883e+00 +4.2621e-01 -3.1549e+00 +2.6923e+00 -1.6808e+00 +1.4685e+00 +2.0948e+00
23391 +9.646010943e+01 +9.646010943e+01 +5.790701094e+02 +5.790701094e+02 +6.8186e-01 +3.4685e+00 +5.3074e-01 -1.4234e+00 +1.1791e+00 +3.5118e+00 +2.8823e+00 -2.3509e+00 +1.6431e+00 +2.1461e+00 +1.9658e+00 +3.2108e-01 +6.9940e-01 -2.7607e+00 +2.9192e-01 -3.1279e+00 +2.5475e+00 -1.5908e+00 +1.4162e+00 +2.1065e+00
23451 +9.027576820e+01 +9.027576820e+01 +5.728857682e+02 +5.728857682e+02 +6.5870e-01 +3.5001e+00 +5.2168e-01 -8.3351e-01 +1.2111e+00 +3.5781e+00 +2.9613e+00 -2.1848e+00 +1.7724e+00 +2.0074e+00 +1.9662e+00 +2.7454e-01 +7.3291e-01 -2.7794e+00 +2.5399e-01 -3.1752e+00 +2.6932e+00 -1.5848e+00 +1.4252e+00 +2.1381e+00
23704 +8.881453618e+01 +8.881453618e+01 +5.714245362e+02 +5.714245362e+02 +6.6013e-01 +3.4606e+00 +7.0323e-01 -1.2966e+00 +1.4453e+00 +3.4856e+00 +2.9610e+00 -2.4261e+00 +1.7403e+00 +2.0294e+00 +2.0447e+00 +2.4495e-01 +7.6501e-01 -2.6719e+00 +3.0545e-01 -3.1303e+00 +2.6795e+00 -1.7143e+00 +1.4685e+00 +2.0944e+00
23998 +8.618096302e+01 +8.618096302e+01 +5.687909630e+02 +5.687909630e+02 +6.5194e-01 +3.4037e+00 +4.9803e-01 -3.0007e+00 +1.2605e+00 +3.3959e+00 +3.0641e+00 -2.4684e+00 +1.7076e+00 +2.0240e+00 +1.9033e+00 +3.3668e-01 +7.9426e-01 -2.3641e+00 +3.1078e-01 -3.1980e+00 +2.6098e+00 -1.6520e+00 +1.4706e+00 +2.1730e+00
24424 +8.280768388e+01 +8.280768388e+01 +5.654176839e+02 +5.654176839e+02 +6.0960e-01 +3.4507e+00 +5.7140e-01 -1.3977e+00 +1.2215e+00 +3.6244e+00 +2.9226e+00 -2.2901e+00 +1.6913e+00 +1.9609e+00 +1.9886e+00 +2.7079e-01 +7.7492e-01 -2.6043e+00 +3.2022e-01 -3.1386e+00 +2.6081e+00 -1.6976e+00 +1.4808e+00 +1.8602e+00
24612 +8.000932777e+01 +8.000932777e+01 +5.626193278e+02 +5.626193278e+02 +6.9684e-01 +3.4847e+00 +4.8739e-01 -4.0576e+00 +1.1421e+00 +3.5118e+00 +2.9510e+00 -2.0901e+00 +1.7105e+00 +2.0586e+00 +2.0292e+00 +3.4372e-01 +7.7035e-01 -2.7496e+00 +2.6830e-01 -3.1833e+00 +2.6205e+00 -2.0020e+00 +1.4372e+00 +1.8496e+00
24617 +7.941812505e+01 +7.941812505e+01 +5.620281251e+02 +5.620281251e+02 +6.7975e-01 +3.5658e+00 +4.3320e-01 -4.3897e+00 +1.2619e+00 +3.4429e+00 +2.9226e+00 -2.3346e+00 +1.6749e+00 +2.0454e+00 +1.9565e+00 +2.6935e-01 +7.5705e-01 -2.7064e+00 +2.5787e-01 -3.1611e+00 +2.6188e+00 -1.9189e+00 +1.4322e+00 +1.9042e+00
24618 +6.850350202e+01 +6.850350202e+01 +5.511135020e+02 +5.511135020e+02 +6.7475e-01 +3.5075e+00 +4.5132e-01 -3.8070e+00 +1.1699e+00 +3.5187e+00 +2.9519e+00 -2.3464e+00 +1.6791e+00 +2.0158e+00 +1.9861e+00 +3.0009e-01 +7.9786e-01 -2.7409e+00 +2.4172e-01 -3.1852e+00 +2.5643e+00 -1.9974e+00 +1.4160e+00 +1.8271e+00
25383 +6.652368820e+01 +6.652368820e+01 +5.491336882e+02 +5.491336882e+02 +7.3311e-01 +3.5351e+00 +5.9587e-01 -3.8009e+00 +1.1823e+00 +3.5556e+00 +2.9443e+00 -2.4002e+00 +1.7688e+00 +2.0316e+00 +1.9472e+00 +3.3578e-01 +7.4356e-01 -2.6706e+00 +6.3832e-01 -3.1244e+00 +2.5772e+00 -1.9504e+00 +1.4391e+00 +1.9228e+00
25536 +6.120929978e+01 +6.120929978e+01 +5.438192998e+02 +5.438192998e+02 +7.6918e-01 +3.5911e+00 +4.5754e-01 -4.1215e+00 +1.2332e+00 +3.5466e+00 +2.9674e+00 -2.2519e+00 +1.7465e+00 +1.9738e+00 +1.9248e+00 +3.5798e-01 +7.7854e-01 -2.2466e+00 +9.3746e-01 -3.1434e+00 +2.6134e+00 -1.9528e+00 +1.4318e+00 +1.8722e+00
25930 +5.703287705e+01 +5.703287705e+01 +5.396428771e+02 +5.396428771e+02 +6.9635e-01 +3.5509e+00 +5.5003e-01 -3.0846e+00 +1.2617e+00 +3.5528e+00 +2.9657e+00 -2.4697e+00 +1.7632e+00 +2.0352e+00 +1.9273e+00 +3.9174e-01 +7.6011e-01 -2.2710e+00 +7.2083e-01 -3.1701e+00 +2.6219e+00 -1.9995e+00 +1.4243e+00 +1.8256e+00
26454 +5.307431019e+01 +5.307431019e+01 +5.356843102e+02 +5.356843102e+02 +7.6134e-01 +3.5547e+00 +5.6772e-01 -4.6601e+00 +1.1963e+00 +3.6000e+00 +2.8807e+00 -2.3549e+00 +1.7615e+00 +2.0239e+00 +2.0224e+00 +3.1872e-01 +7.8676e-01 -2.2305e+00 +6.5989e-01 -3.1624e+00 +2.6175e+00 -1.9994e+00 +1.4079e+00 +1.8501e+00
28045 +5.230072044e+01 +5.230072044e+01 +5.349107204e+02 +5.349107204e+02 +7.2739e-01 +3.5051e+00 +5.7176e-01 -3.9437e+00 +1.2415e+00 +3.6257e+00 +2.9614e+00 -2.4401e+00 +1.6825e+00 +2.0238e+00 +2.0479e+00 +3.0125e-01 +7.9322e-01 -2.2457e+00 +6.5278e-01 -3.1487e+00 +2.6433e+00 -1.9917e+00 +1.4169e+00 +2.1708e+00
28338 +4.966975012e+01 +4.966975012e+01 +5.322797501e+02 +5.322797501e+02 +7.3383e-01 +3.5263e+00 +5.4586e-01 -3.8924e+00 +1.2729e+00 +3.6218e+00 +2.9327e+00 -2.2663e+00 +1.7384e+00 +2.0171e+00 +1.9609e+00 +3.3299e-01 +7.8319e-01 -2.2254e+00 +6.7011e-01 -3.1773e+00 +2.5895e+00 -1.9862e+00 +1.4390e+00 +2.1565e+00
28354 +4.795776151e+01 +4.795776151e+01 +5.305677615e+02 +5.305677615e+02 +7.4457e-01 +3.5191e+00 +5.2728e-01 -3.9410e+00 +1.2371e+00 +3.6504e+00 +2.9202e+00 -2.3463e+00 +1.7276e+00 +1.9848e+00 +2.0462e+00 +3.4227e-01 +7.8500e-01 -2.2110e+00 +6.3192e-01 -3.1669e+00 +2.6037e+00 -1.9744e+00 +1.4632e+00 +2.0927e+00
28891 +4.767296134e+01 +4.767296134e+01 +5.302829613e+02 +5.302829613e+02 +7.4866e-01 +3.5403e+00 +5.3268e-01 -3.8925e+00 +1.2695e+00 +3.6325e+00 +2.9709e+00 -2.4580e+00 +1.7075e+00 +1.9804e+00 +1.9305e+00 +2.9055e-01 +7.8198e-01 -2.2201e+00 +6.5076e-01 -3.1729e+00 +2.6214e+00 -2.0149e+00 +1.4096e+00 +2.1200e+00
29375 +4.632902159e+01 +4.632902159e+01 +5.289390216e+02 +5.289390216e+02 +7.6916e-01 +3.5023e+00 +5.7469e-01 -3.9328e+00 +1.2300e+00 +3.6403e+00 +2.9584e+00 -2.3132e+00 +1.7374e+00 +2.0481e+00 +1.9914e+00 +3.2370e-01 +7.9755e-01 -2.2350e+00 +6.6075e-01 -3.1792e+00 +2.6154e+00 -1.9593e+00 +1.4468e+00 +2.1127e+00
29586 +4.423832653e+01 +4.423832653e+01 +5.268483265e+02 +5.268483265e+02 +7.5319e-01 +3.4967e+00 +5.1380e-01 -3.8545e+00 +1.2406e+00 +3.5519e+00 +2.9238e+00 -2.3547e+00 +1.7255e+00 +1.9829e+00 +1.9706e+00 +3.2460e-01 +7.7950e-01 -2.2270e+00 +6.5476e-01 -3.1712e+00 +2.6207e+00 -1.9893e+00 +1.4382e+00 +2.1093e+00
29635 +4.361794627e+01 +4.361794627e+01 +5.262279463e+02 +5.262279463e+02 +7.2233e-01 +3.5533e+00 +4.8737e-01 -3.8888e+00 +1.2695e+00 +3.5469e+00 +2.9400e+00 -2.4003e+00 +1.7538e+00 +1.9886e+00 +2.0129e+00 +3.5978e-01 +7.8880e-01 -2.2361e+00 +6.5970e-01 -3.1615e+00 +2.6437e+00 -1.9894e+00 +1.4301e+00 +2.1033e+00
30906 +4.201155649e+01 +4.201155649e+01 +5.246215565e+02 +5.246215565e+02 +7.3162e-01 +3.5247e+00 +4.7863e-01 -3.9249e+00 +1.2698e+00 +3.5603e+00 +2.9556e+00 -2.4087e+00 +1.6995e+00 +2.0089e+00 +2.0149e+00 +3.6008e-01 +7.7836e-01 -2.2346e+00 +6.4475e-01 -3.1645e+00 +2.6302e+00 -1.9781e+00 +1.4206e+00 +2.1235e+00
30912 +4.131756033e+01 +4.131756033e+01 +5.239275603e+02 +5.239275603e+02 +7.3963e-01 +3.5329e+00 +4.8031e-01 -3.9041e+00 +1.2746e+00 +3.5779e+00 +2.9549e+00 -2.4017e+00 +1.7159e+00 +1.9906e+00 +1.9823e+00 +3.3727e-01 +7.8370e-01 -2.2259e+00 +6.4224e-01 -3.1536e+00 +2.6252e+00 -1.9881e+00 +1.4266e+00 +2.1276e+00
32042 +4.026144889e+01 +4.026144889e+01 +5.228714489e+02 +5.228714489e+02 +7.5821e-01 +3.5306e+00 +4.9323e-01 -3.8922e+00 +1.2728e+00 +3.5967e+00 +2.9689e+00 -2.4173e+00 +1.7343e+00 +1.9757e+00 +1.9880e+00 +3.6324e-01 +7.7467e-01 -2.2305e+00 +6.5728e-01 -3.1565e+00 +2.6195e+00 -1.9789e+00 +1.4394e+00 +2.1204e+00
33093 +3.930184642e+01 +3.930184642e+01 +5.219118464e+02 +5.219118464e+02 +7.7728e-01 +3.5108e+00 +4.9316e-01 -3.9236e+00 +1.2785e+00 +3.6105e+00 +2.9836e+00 -2.3749e+00 +1.7552e+00 +1.9971e+00 +1.9638e+00 +3.2949e-01 +7.9414e-01 -2.2385e+00 +6.6614e-01 -3.1609e+00 +2.6197e+00 -1.9810e+00 +1.4365e+00 +2.1121e+00
34490 +3.860850002e+01 +3.860850002e+01 +5.212185000e+02 +5.212185000e+02 +7.6524e-01 +3.5239e+00 +5.0061e-01 -3.9300e+00 +1.2747e+00 +3.6240e+00 +2.9905e+00 -2.3784e+00 +1.7334e+00 +1.9840e+00 +1.9940e+00 +3.3345e-01 +7.8805e-01 -2.2281e+00 +6.5814e-01 -3.1563e+00 +2.6259e+00 -1.9742e+00 +1.4371e+00 +2.1116e+00
39127 +3.801549533e+01 +3.801549533e+01 +5.206254953e+02 +5.206254953e+02 +7.7381e-01 +3.5149e+00 +5.1321e-01 -3.9241e+00 +1.2859e+00 +3.6189e+00 +2.9854e+00 -2.4066e+00 +1.7149e+00 +1.9915e+00 +1.9908e+00 +3.3118e-01 +7.8847e-01 -2.2308e+00 +6.5519e-01 -3.1609e+00 +2.6287e+00 -1.9791e+00 +1.4394e+00 +2.1152e+00
% function evaluation | noise-free fitness - Fopt (7.177000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.032683166e+02 +5.032683166e+02 +5.750383166e+02 +5.750383166e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
356 +4.796650817e+02 +4.796650817e+02 +5.514350817e+02 +5.514350817e+02 +2.9654e+00 +6.7006e-01 -1.1568e+00 +3.3914e+00 -9.6521e-01 +1.3467e+00 -1.5900e+00 -1.4570e+00 -6.3730e-01 +2.4831e+00 -8.6955e-02 -2.6914e+00 +8.2238e-01 -2.6121e+00 -1.9199e+00 +2.4995e+00 +4.1938e-01 +2.7054e+00 +2.7186e+00 -9.2636e-01
368 +4.750705521e+02 +4.750705521e+02 +5.468405521e+02 +5.468405521e+02 +1.4457e+00 +1.1038e+00 +9.6226e-02 +1.3751e+00 -1.0793e+00 +8.1446e-01 -1.9022e+00 -2.8066e+00 +1.0749e-01 +3.3852e+00 +1.8895e+00 -1.6373e+00 +9.4428e-01 -1.9820e+00 -7.4558e-01 +3.9569e+00 +2.8978e-01 +1.6588e+00 +2.4624e+00 -7.5719e-01
388 +2.913011409e+02 +2.913011409e+02 +3.630711409e+02 +3.630711409e+02 +3.0331e+00 +1.0018e+00 -3.4255e-01 -1.8317e-01 -1.1152e+00 +2.4049e+00 +7.6540e-01 -3.0713e+00 +2.6197e+00 +1.0880e+00 +5.6773e-01 -1.2799e+00 +1.6787e+00 -4.3765e-01 +1.9901e-01 +9.9804e-03 +8.3464e-01 -3.1608e-01 +1.3916e+00 -3.3194e-01
1104 +2.377266229e+02 +2.377266229e+02 +3.094966229e+02 +3.094966229e+02 +1.4924e+00 -1.0092e-01 +4.2412e-01 +8.9208e-01 +1.8850e-02 +1.7683e+00 -1.0018e-01 -5.2679e+00 +2.7850e+00 +1.4730e+00 +6.2848e-01 -8.6017e-01 +2.4455e+00 -2.8236e+00 -1.1318e+00 +6.7445e-01 +1.1845e+00 +2.9480e-01 +3.9161e+00 -2.5629e-01
2058 +2.109227336e+02 +2.109227336e+02 +2.826927336e+02 +2.826927336e+02 +1.0865e+00 +2.2532e+00 -5.6984e-01 +6.9288e-01 -7.2337e-02 -1.5371e+00 +1.6096e+00 +1.2421e-01 +2.5599e+00 +1.2164e+00 +1.1610e+00 -1.0263e-01 +2.0552e+00 -2.8109e+00 +4.4381e-02 +7.5258e-01 +1.7491e-01 -2.5139e-01 +2.8387e+00 +2.9390e-01
