% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
283 +9.182267792e+00 +9.182267792e+00 -6.996177322e+02 -6.996177322e+02 -7.6246e+00 -1.7057e+01 +1.8150e+01 +7.8766e+00 -6.5488e-01 +5.7759e+00 +1.6829e+01 -6.5760e+00 -9.4559e+00 -1.9547e+01 +7.8626e+00 +1.0035e+01 -7.4425e+00 +1.2646e+01 -1.1740e+01 +5.3817e+00 -6.2425e+00 +5.4366e+00 -1.1169e+01 -9.8895e+00
285 +9.087198217e+00 +9.087198217e+00 -6.997128018e+02 -6.997128018e+02 -7.9200e+00 -1.8096e+01 +1.8035e+01 +1.0292e+01 -5.9633e-01 +6.1799e+00 +1.8245e+01 -7.8373e+00 -9.8103e+00 -1.8382e+01 +7.4630e+00 +8.7030e+00 -7.6924e+00 +1.3714e+01 -1.1541e+01 +6.4247e+00 -6.2762e+00 +5.7286e+00 -9.0839e+00 -7.9168e+00
305 +8.465697123e+00 +8.465697123e+00 -7.003343029e+02 -7.003343029e+02 -5.0397e+00 -1.7657e+01 +2.0331e+01 +1.0071e+01 +7.0799e-01 +5.2357e+00 +2.2315e+01 -5.7963e+00 -9.4453e+00 -1.8535e+01 +6.4454e+00 +9.3791e+00 -4.6505e+00 +1.1105e+01 -8.6608e+00 +8.9533e+00 -6.2445e+00 +7.2469e+00 -1.1435e+01 -9.2550e+00
307 +4.977797440e+00 +4.977797440e+00 -7.038222026e+02 -7.038222026e+02 -7.4251e+00 -1.5718e+01 +1.9586e+01 +6.9730e+00 +1.9344e+00 +5.4848e+00 +1.9230e+01 -5.6198e+00 -8.2156e+00 -1.7319e+01 +5.3769e+00 +7.3220e+00 -5.7542e+00 +9.0088e+00 -7.2446e+00 +6.0864e+00 -6.6263e+00 +7.0047e+00 -8.4541e+00 -1.0111e+01
323 +3.001645372e+00 +3.001645372e+00 -7.057983546e+02 -7.057983546e+02 -6.3069e+00 -2.1044e+01 +2.2481e+01 +6.1976e+00 +3.1514e+00 +1.0143e+01 +2.6091e+01 -7.8524e+00 -9.7160e+00 -2.0283e+01 +7.3804e+00 +9.9699e+00 -8.3230e+00 +1.0302e+01 -6.6465e+00 +5.0482e+00 -5.0173e+00 +7.7270e+00 -8.9106e+00 -1.5695e+01
335 +2.697251164e+00 +2.697251164e+00 -7.061027488e+02 -7.061027488e+02 -4.5552e+00 -1.9287e+01 +1.9140e+01 +5.8696e+00 +3.6129e+00 +1.0822e+01 +2.2287e+01 -6.5299e+00 -9.9292e+00 -1.7706e+01 +7.6795e+00 +7.5512e+00 -7.3609e+00 +1.0479e+01 -7.1885e+00 +5.1901e+00 -5.0820e+00 +8.3572e+00 -7.4181e+00 -1.3169e+01
337 +1.824888942e+00 +1.824888942e+00 -7.069751111e+02 -7.069751111e+02 -7.2032e+00 -1.9459e+01 +2.1608e+01 +5.7667e+00 +3.8761e+00 +8.3037e+00 +2.4424e+01 -6.7550e+00 -7.2275e+00 -1.7637e+01 +7.8903e+00 +9.4116e+00 -8.4112e+00 +1.1768e+01 -5.7522e+00 +5.0467e+00 -5.9655e+00 +6.9234e+00 -8.0590e+00 -1.5982e+01
343 +1.732378099e+00 +1.732378099e+00 -7.070676219e+02 -7.070676219e+02 -6.6883e+00 -2.0142e+01 +2.2458e+01 +5.1480e+00 +3.9331e+00 +9.6837e+00 +2.2636e+01 -6.9000e+00 -5.8768e+00 -1.6881e+01 +6.9471e+00 +9.3339e+00 -7.6238e+00 +1.1059e+01 -6.1970e+00 +6.1147e+00 -6.7175e+00 +5.1121e+00 -9.7617e+00 -1.5878e+01
348 +5.472308442e-01 +5.472308442e-01 -7.082527692e+02 -7.082527692e+02 -6.4474e+00 -2.1951e+01 +2.4139e+01 +5.8892e+00 +4.6700e+00 +9.3748e+00 +2.6973e+01 -5.9351e+00 -8.3010e+00 -1.9117e+01 +8.2574e+00 +1.2183e+01 -7.3602e+00 +1.4534e+01 -4.9979e+00 +5.9233e+00 -5.2873e+00 +7.8126e+00 -7.5062e+00 -1.8209e+01
379 +0.000000000e+00 +0.000000000e+00 -7.088000000e+02 -7.088000000e+02 -6.4686e+00 -2.1789e+01 +1.9631e+01 +7.2438e+00 +5.3210e+00 +9.0727e+00 +2.7637e+01 -5.9851e+00 -7.9753e+00 -1.7920e+01 +8.1051e+00 +1.2919e+01 -8.1054e+00 +1.2299e+01 -5.4505e+00 +5.6909e+00 -6.3743e+00 +8.4363e+00 -5.3428e+00 -1.5708e+01
% function evaluation | noise-free fitness - Fopt (8.793000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.992761284e+02 +3.992761284e+02 +4.872061284e+02 +4.872061284e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +3.844364298e+02 +3.844364298e+02 +4.723664298e+02 +4.723664298e+02 +1.1047e+00 +5.7306e-01 +2.5500e-01 -4.9555e-01 -2.6994e+00 -2.1551e+00 -6.2823e-01 -4.1539e-01 -2.7486e+00 +2.0165e+00 +2.2754e-01 -2.2366e+00 +8.7299e-01 -7.2445e-01 +1.8361e+00 +6.6858e-01 +2.7236e+00 -4.0629e-02 +2.5535e-01 -8.8011e-01
8 +3.473629992e+02 +3.473629992e+02 +4.352929992e+02 +4.352929992e+02 +4.3655e-01 +3.8547e-01 +5.2997e+00 -8.6136e-01 -6.2802e-01 -2.8418e+00 +1.0980e+00 +2.5772e+00 -3.3762e+00 +2.8760e+00 +6.8739e-01 -4.2746e+00 -3.5420e-01 -4.6275e+00 +2.2572e+00 +2.5882e+00 +5.3762e+00 +5.4366e-01 -1.2786e+00 -1.5825e+00
10 +3.236627418e+02 +3.236627418e+02 +4.115927418e+02 +4.115927418e+02 -3.6487e-02 +1.5719e+00 +2.9178e+00 +8.1209e-02 -2.2519e+00 -2.9640e+00 -1.4402e-01 +9.6075e-01 -2.5714e+00 +2.6771e+00 +3.9248e-01 -4.4995e+00 -5.5327e-01 -5.5520e+00 +3.7474e-01 +3.6773e+00 +5.9341e+00 -1.3893e+00 -1.7936e+00 -2.1851e+00
13 +3.092702813e+02 +3.092702813e+02 +3.972002813e+02 +3.972002813e+02 -2.1554e-01 +9.5143e-01 +2.6591e+00 +1.4732e-01 -8.0867e-01 -3.9925e+00 -1.1555e+00 -5.9000e-01 -3.2003e+00 +3.3711e+00 -5.0958e-01 -4.3044e+00 -2.3725e+00 -4.2342e+00 -8.0017e-01 +3.2757e+00 +4.2444e+00 -2.0947e+00 -1.9149e+00 -1.5135e+00
19 +2.714718668e+02 +2.714718668e+02 +3.594018668e+02 +3.594018668e+02 +4.1370e-01 +2.2897e+00 +5.2401e+00 +3.4599e-01 -3.0718e-01 -2.7721e+00 -1.0463e+00 +4.5496e-01 -2.6915e+00 +2.7462e+00 -1.9071e-01 -5.9034e+00 -1.2094e+00 -4.0598e+00 +1.6130e+00 +4.9275e+00 +5.0159e+00 -2.8968e+00 -2.4923e+00 -3.1032e+00
23 +2.409037089e+02 +2.409037089e+02 +3.288337089e+02 +3.288337089e+02 +8.1117e-01 +2.4033e+00 +4.6224e+00 -3.5692e-01 -1.3075e+00 -3.0730e+00 -1.2467e+00 +2.0000e+00 -2.3357e+00 +3.6388e+00 -5.1900e-01 -7.0254e+00 -2.4077e+00 -5.1132e+00 +1.5224e+00 +5.7338e+00 +6.0149e+00 -5.3383e+00 -2.5359e+00 -4.5104e+00
37 +2.377798164e+02 +2.377798164e+02 +3.257098164e+02 +3.257098164e+02 +1.1655e+00 +2.9449e+00 +6.4008e+00 -1.0772e+00 -1.1115e+00 -4.0650e+00 -7.3393e-01 +3.3180e+00 -2.8914e+00 +4.6400e+00 -7.4485e-01 -9.8581e+00 -3.6143e+00 -6.9157e+00 +2.0087e+00 +6.8255e+00 +6.4891e+00 -5.3997e+00 -2.7133e+00 -4.2785e+00
43 +2.169347976e+02 +2.169347976e+02 +3.048647976e+02 +3.048647976e+02 +1.9336e+00 +2.0673e+00 +5.8111e+00 -8.4291e-01 -1.7739e+00 -2.3244e+00 -1.1918e+00 +3.1520e+00 -2.5165e+00 +4.4940e+00 -6.4096e-01 -8.9469e+00 -2.4650e+00 -7.0028e+00 +2.3943e+00 +6.4125e+00 +5.0047e+00 -5.0924e+00 -3.9446e+00 -4.4570e+00
45 +2.114235617e+02 +2.114235617e+02 +2.993535617e+02 +2.993535617e+02 +2.8688e+00 +3.6652e+00 +8.5723e+00 +2.3444e-01 +4.9417e-01 -4.9977e+00 +2.9229e-01 +2.8096e+00 -4.3384e+00 +4.9028e+00 +3.7382e-02 -1.0859e+01 -4.8631e+00 -7.1937e+00 +1.9111e+00 +9.5337e+00 +7.6327e+00 -4.6602e+00 -4.6470e+00 -6.9158e+00
63 +2.072347738e+02 +2.072347738e+02 +2.951647738e+02 +2.951647738e+02 +3.2714e+00 +2.2501e+00 +1.0600e+01 +1.1705e+00 +2.0613e+00 -4.7762e+00 +1.1568e+00 +3.7548e+00 -5.5504e+00 +6.5411e+00 -5.3649e-01 -1.1239e+01 -3.8162e+00 -7.7481e+00 +6.8770e+00 +1.0168e+01 +9.2966e+00 -4.1756e+00 -6.5526e+00 -6.9905e+00
69 +1.997003760e+02 +1.997003760e+02 +2.876303760e+02 +2.876303760e+02 +2.7732e+00 +3.9179e+00 +7.9706e+00 +1.5851e-01 +2.1165e+00 -1.1286e+00 +1.3122e+00 +4.1141e+00 -4.4976e+00 +4.6084e+00 -6.8582e-01 -9.9867e+00 -2.7844e+00 -5.1061e+00 +6.6646e+00 +7.5893e+00 +6.4369e+00 -3.9729e+00 -3.7510e+00 -4.7179e+00
74 +1.957909421e+02 +1.957909421e+02 +2.837209421e+02 +2.837209421e+02 +2.2062e+00 +2.6425e+00 +6.5546e+00 -5.9923e-01 +1.9822e+00 -1.2520e+00 +1.6153e+00 +5.7205e+00 -4.2821e+00 +3.0030e+00 -1.0124e+00 -1.0125e+01 -2.9535e+00 -4.5809e+00 +5.8846e+00 +5.8594e+00 +3.9614e+00 -4.1682e+00 -2.9335e+00 -5.2809e+00
84 +1.775443211e+02 +1.775443211e+02 +2.654743211e+02 +2.654743211e+02 +3.4108e+00 +9.5292e-01 +7.7494e+00 -1.4929e+00 +3.3141e+00 -1.4610e+00 +3.5611e+00 +5.7541e+00 -7.0895e+00 +3.6320e+00 +6.0901e-01 -1.1863e+01 -2.9645e+00 -5.2139e+00 +7.3504e+00 +5.8173e+00 +4.6052e+00 -4.5960e+00 -4.8253e+00 -6.7018e+00
93 +1.718720475e+02 +1.718720475e+02 +2.598020475e+02 +2.598020475e+02 +3.4292e+00 +1.3722e+00 +7.8839e+00 -2.9555e+00 +4.0102e+00 -2.7173e+00 +5.4161e+00 +6.9752e+00 -9.3369e+00 +4.5351e+00 +7.2390e-01 -1.2924e+01 -3.9538e+00 -5.6421e+00 +9.0476e+00 +7.2400e+00 +4.9724e+00 -4.9746e+00 -5.9314e+00 -8.4471e+00
106 +1.689851669e+02 +1.689851669e+02 +2.569151669e+02 +2.569151669e+02 +2.8839e+00 +1.7270e+00 +7.0826e+00 -2.3861e+00 +4.2775e+00 -1.8142e+00 +5.8623e+00 +4.6311e+00 -1.0711e+01 +3.9118e+00 +8.6652e-01 -1.2012e+01 -4.0304e+00 -5.0289e+00 +9.7500e+00 +7.3172e+00 +4.4171e+00 -3.9262e+00 -5.0598e+00 -8.3763e+00
112 +1.547113912e+02 +1.547113912e+02 +2.426413912e+02 +2.426413912e+02 +2.5852e+00 +1.4658e+00 +4.7671e+00 -3.7726e+00 +3.9301e+00 -1.0580e+00 +6.1141e+00 +3.3839e+00 -9.3360e+00 +2.3511e+00 -3.3363e-01 -1.3025e+01 -4.3744e+00 -5.9710e+00 +8.9308e+00 +7.4680e+00 +2.5418e+00 -4.7376e+00 -3.8613e+00 -7.1806e+00
121 +1.481215108e+02 +1.481215108e+02 +2.360515108e+02 +2.360515108e+02 +3.8163e+00 +2.3557e+00 +2.5160e+00 -1.9494e+00 +3.7836e+00 -2.3875e+00 +4.5145e+00 +5.5625e+00 -9.8921e+00 +5.5382e+00 +2.3045e-01 -1.0442e+01 -3.6218e+00 -4.6286e+00 +7.0997e+00 +7.5916e+00 +2.5519e+00 -4.6388e+00 -4.7084e+00 -6.9258e+00
125 +1.444570804e+02 +1.444570804e+02 +2.323870804e+02 +2.323870804e+02 +3.5244e+00 +4.2014e+00 +3.3199e+00 -2.7004e+00 +4.2656e+00 -2.0840e+00 +5.5187e+00 +8.1367e+00 -1.0785e+01 +7.8318e+00 +1.0842e+00 -1.1713e+01 -3.0445e+00 -5.6098e+00 +7.0915e+00 +1.0397e+01 +1.7214e+00 -6.0764e+00 -7.3983e+00 -7.8049e+00
132 +1.273109861e+02 +1.273109861e+02 +2.152409861e+02 +2.152409861e+02 +4.1834e+00 +5.2595e+00 +3.9893e+00 -3.7220e+00 +4.0620e+00 -1.6071e+00 +5.4350e+00 +7.8395e+00 -1.0356e+01 +8.3083e+00 -9.5519e-01 -1.1093e+01 -3.4512e+00 -6.1677e+00 +6.7956e+00 +1.0739e+01 +5.5953e-01 -6.6109e+00 -8.0921e+00 -8.8021e+00
143 +1.157220937e+02 +1.157220937e+02 +2.036520937e+02 +2.036520937e+02 +3.5986e+00 +5.1679e+00 +3.9850e+00 -3.6233e+00 +3.5347e+00 -1.2525e+00 +7.2300e+00 +6.9208e+00 -1.0478e+01 +8.7208e+00 -2.1722e+00 -8.7253e+00 -4.4045e+00 -6.5356e+00 +5.8349e+00 +1.1987e+01 +2.8386e-01 -7.6844e+00 -8.5780e+00 -8.4338e+00
147 +1.103418584e+02 +1.103418584e+02 +1.982718584e+02 +1.982718584e+02 +3.4728e+00 +3.9042e+00 +2.4502e+00 -1.6580e+00 +3.4633e+00 -1.3605e-01 +4.3761e+00 +4.4173e+00 -8.0482e+00 +5.1888e+00 -2.0165e+00 -8.4729e+00 -2.7888e+00 -5.4547e+00 +5.4694e+00 +8.3963e+00 -1.3529e-01 -7.0130e+00 -6.7751e+00 -7.6023e+00
154 +1.083480934e+02 +1.083480934e+02 +1.962780934e+02 +1.962780934e+02 +1.6673e+00 +3.3094e+00 +2.6471e+00 -1.1202e+00 +5.1034e+00 +3.9270e-01 +4.3335e+00 +4.6201e+00 -6.6240e+00 +4.8716e+00 -3.1452e+00 -9.0461e+00 -2.6809e+00 -5.0944e+00 +5.2595e+00 +9.7412e+00 +1.3842e-01 -6.9203e+00 -6.3702e+00 -7.4557e+00
156 +8.751539660e+01 +8.751539660e+01 +1.754453966e+02 +1.754453966e+02 +3.4098e+00 +4.4592e+00 +2.2989e+00 -1.8909e+00 +2.8350e+00 +9.2234e-01 +5.4106e+00 +4.3512e+00 -1.0098e+01 +6.4717e+00 -3.2649e+00 -8.4528e+00 -4.6297e+00 -8.2224e+00 +5.9495e+00 +9.0256e+00 -1.2809e+00 -9.0629e+00 -7.1498e+00 -8.7322e+00
162 +7.863668539e+01 +7.863668539e+01 +1.665666854e+02 +1.665666854e+02 +2.9536e+00 +3.6954e+00 +1.6645e+00 -1.9301e-01 +3.2877e+00 +1.4968e+00 +4.9635e+00 +4.9477e+00 -1.0504e+01 +7.6120e+00 -4.2292e+00 -7.4432e+00 -5.9530e+00 -9.7024e+00 +8.1768e+00 +1.1425e+01 -1.5400e+00 -1.0130e+01 -7.8847e+00 -7.8426e+00
182 +6.607905403e+01 +6.607905403e+01 +1.540090540e+02 +1.540090540e+02 +4.5548e+00 +5.1428e+00 +1.2348e+00 -1.4840e+00 +3.4664e+00 -5.4565e-01 +4.2839e+00 +1.7614e+00 -7.8006e+00 +2.3219e+00 -2.8283e+00 -6.0434e+00 -6.3785e+00 -6.3188e+00 +5.0681e+00 +7.0282e+00 -4.8319e+00 -1.0694e+01 -4.7746e+00 -5.8793e+00
198 +6.234412949e+01 +6.234412949e+01 +1.502741295e+02 +1.502741295e+02 +4.5379e+00 +5.7592e+00 +2.5088e+00 -2.6743e+00 +4.5625e+00 +7.9787e-01 +5.1337e+00 +2.0640e+00 -7.0350e+00 +1.5850e+00 -3.6949e+00 -6.5605e+00 -5.9899e+00 -6.9927e+00 +5.1444e+00 +5.5868e+00 -4.7392e+00 -1.1731e+01 -6.0653e+00 -6.2750e+00
206 +5.285918559e+01 +5.285918559e+01 +1.407891856e+02 +1.407891856e+02 +4.1601e+00 +4.3946e+00 +2.4380e-01 -1.7677e+00 +4.2403e+00 +2.1455e+00 +6.0992e+00 +5.6902e-02 -5.2415e+00 +1.9233e+00 -3.6403e+00 -6.4034e+00 -4.5127e+00 -6.5992e+00 +4.8479e+00 +5.6098e+00 -5.6022e+00 -1.1863e+01 -6.3527e+00 -8.2912e+00
213 +4.976827340e+01 +4.976827340e+01 +1.376982734e+02 +1.376982734e+02 +4.0139e+00 +3.6391e+00 +9.2238e-01 -2.2550e+00 +5.5152e+00 +6.0468e-01 +5.4216e+00 +3.7532e-01 -5.3432e+00 +2.1374e+00 -4.9609e+00 -5.2569e+00 -5.4380e+00 -6.4699e+00 +5.9658e+00 +9.1104e+00 -6.3238e+00 -1.4073e+01 -6.3493e+00 -8.8550e+00
225 +4.771984538e+01 +4.771984538e+01 +1.356498454e+02 +1.356498454e+02 +5.2465e+00 +7.3446e+00 +1.6388e+00 -2.1046e+00 +4.9801e+00 +2.7636e+00 +7.7895e+00 +3.5332e+00 -1.0129e+01 +8.1267e+00 -4.6177e+00 -6.8369e+00 -4.1374e+00 -1.0866e+01 +6.6108e+00 +8.7878e+00 -6.2480e+00 -1.4418e+01 -5.1025e+00 -8.6266e+00
230 +4.495769983e+01 +4.495769983e+01 +1.328876998e+02 +1.328876998e+02 +3.8195e+00 +5.9321e+00 +1.3634e+00 -1.4264e+00 +4.8506e+00 +3.9413e+00 +6.3682e+00 +8.7678e-01 -8.4653e+00 +5.0274e+00 -5.1737e+00 -5.5204e+00 -5.7926e+00 -8.5514e+00 +4.0972e+00 +6.9382e+00 -6.8004e+00 -1.1820e+01 -4.3691e+00 -7.6052e+00
233 +4.194444495e+01 +4.194444495e+01 +1.298744449e+02 +1.298744449e+02 +3.7353e+00 +7.4686e+00 +2.3203e+00 -3.0712e+00 +5.1841e+00 +3.0315e+00 +8.5452e+00 +1.8665e+00 -1.0091e+01 +8.3476e+00 -5.2209e+00 -6.6598e+00 -6.7833e+00 -1.0293e+01 +4.9825e+00 +8.9525e+00 -8.4095e+00 -1.3481e+01 -5.6035e+00 -1.0652e+01
242 +3.488740405e+01 +3.488740405e+01 +1.228174041e+02 +1.228174041e+02 +4.9592e+00 +8.2050e+00 -7.1155e-01 -2.6590e+00 +4.5615e+00 +5.1009e+00 +6.9181e+00 -1.2566e-01 -8.7480e+00 +6.1486e+00 -5.0088e+00 -6.4887e+00 -6.2455e+00 -9.1300e+00 +3.8511e+00 +7.7335e+00 -9.8863e+00 -1.2563e+01 -5.4828e+00 -8.6110e+00
254 +2.999677467e+01 +2.999677467e+01 +1.179267747e+02 +1.179267747e+02 +5.7997e+00 +1.0271e+01 -5.6156e-01 -3.1957e+00 +4.8851e+00 +8.5541e+00 +7.1704e+00 -4.8679e-01 -1.0907e+01 +6.8975e+00 -5.2683e+00 -7.4880e+00 -8.3724e+00 -1.2356e+01 +4.6657e+00 +1.1005e+01 -1.0376e+01 -1.5033e+01 -7.1872e+00 -1.0697e+01
256 +2.929279805e+01 +2.929279805e+01 +1.172227980e+02 +1.172227980e+02 +5.3559e+00 +1.0837e+01 -1.4782e+00 -3.1688e+00 +5.1837e+00 +5.9200e+00 +7.8665e+00 -4.3774e-01 -1.0394e+01 +7.4086e+00 -5.4989e+00 -6.6003e+00 -6.3468e+00 -1.1256e+01 +4.5604e+00 +7.4525e+00 -1.1216e+01 -1.2988e+01 -6.9746e+00 -9.5575e+00
264 +2.473895076e+01 +2.473895076e+01 +1.126689508e+02 +1.126689508e+02 +5.3220e+00 +1.2606e+01 -5.5604e-01 -3.6260e+00 +6.6661e+00 +5.8347e+00 +9.1361e+00 -2.6884e+00 -1.0880e+01 +8.2426e+00 -5.1978e+00 -7.6809e+00 -4.7036e+00 -9.3460e+00 +6.0854e+00 +6.6478e+00 -1.1073e+01 -1.5884e+01 -8.1900e+00 -8.0469e+00
266 +2.434036563e+01 +2.434036563e+01 +1.122703656e+02 +1.122703656e+02 +5.3794e+00 +1.1525e+01 -2.4797e+00 -3.2185e+00 +5.3269e+00 +7.3589e+00 +8.3670e+00 -1.1459e+00 -8.4971e+00 +5.5036e+00 -5.8236e+00 -4.9196e+00 -5.9652e+00 -1.1675e+01 +5.2271e+00 +8.5994e+00 -1.1491e+01 -1.3541e+01 -5.2038e+00 -6.6944e+00
268 +2.384333622e+01 +2.384333622e+01 +1.117733362e+02 +1.117733362e+02 +7.3756e+00 +1.0366e+01 -4.1102e+00 -3.1941e+00 +5.6337e+00 +7.0518e+00 +8.4166e+00 -3.2364e-01 -1.2121e+01 +9.7484e+00 -5.9028e+00 -7.3241e+00 -6.5501e+00 -1.4242e+01 +5.2912e+00 +9.3305e+00 -1.4004e+01 -1.4426e+01 -8.2134e+00 -9.6648e+00
272 +2.314153846e+01 +2.314153846e+01 +1.110715385e+02 +1.110715385e+02 +7.6608e+00 +9.6805e+00 -4.5074e+00 -3.3531e+00 +5.1366e+00 +6.5609e+00 +8.3443e+00 -5.0532e-01 -1.2748e+01 +1.0278e+01 -5.3258e+00 -7.2679e+00 -7.3961e+00 -1.5193e+01 +5.4314e+00 +8.5357e+00 -1.4738e+01 -1.4417e+01 -9.0679e+00 -1.0238e+01
273 +2.161567802e+01 +2.161567802e+01 +1.095456780e+02 +1.095456780e+02 +4.5140e+00 +9.7625e+00 -6.0369e+00 -2.8203e+00 +6.4968e+00 +8.7400e+00 +5.2621e+00 -9.9565e-01 -1.0182e+01 +9.1530e+00 -4.9776e+00 -5.9457e+00 -7.9807e+00 -1.3100e+01 +4.9171e+00 +1.0432e+01 -9.9482e+00 -1.3303e+01 -7.2776e+00 -1.0563e+01
277 +2.030538295e+01 +2.030538295e+01 +1.082353830e+02 +1.082353830e+02 +7.8868e+00 +9.0846e+00 -3.7175e+00 -3.7415e+00 +5.0410e+00 +5.1121e+00 +6.3016e+00 -2.7427e+00 -1.0176e+01 +7.1198e+00 -5.7711e+00 -7.3505e+00 -7.3240e+00 -1.0959e+01 +4.8489e+00 +8.2307e+00 -1.2750e+01 -1.3311e+01 -8.8417e+00 -8.1397e+00
295 +1.646536546e+01 +1.646536546e+01 +1.043953655e+02 +1.043953655e+02 +1.0240e+01 +1.2654e+01 -5.7962e+00 -6.4466e+00 +6.8506e+00 +5.8089e+00 +7.3518e+00 -5.3676e+00 -1.0316e+01 +6.4379e+00 -8.3007e+00 -9.4357e+00 -6.9735e+00 -1.3152e+01 +5.1865e+00 +1.0727e+01 -1.9238e+01 -1.5661e+01 -1.0061e+01 -1.0273e+01
305 +1.547618877e+01 +1.547618877e+01 +1.034061888e+02 +1.034061888e+02 +1.1514e+01 +1.1775e+01 -7.9928e+00 -5.6171e+00 +7.4650e+00 +7.8135e+00 +7.2007e+00 -5.2368e+00 -1.1609e+01 +4.9314e+00 -7.4973e+00 -1.1031e+01 -7.8690e+00 -1.3345e+01 +7.1503e+00 +1.1367e+01 -1.5855e+01 -1.3674e+01 -1.0942e+01 -1.0405e+01
309 +1.456377057e+01 +1.456377057e+01 +1.024937706e+02 +1.024937706e+02 +9.7391e+00 +1.2329e+01 -5.9426e+00 -5.1246e+00 +7.1118e+00 +6.8072e+00 +7.4791e+00 -5.5075e+00 -9.7492e+00 +6.3436e+00 -6.8139e+00 -8.2478e+00 -6.7132e+00 -9.7723e+00 +5.3245e+00 +1.0413e+01 -1.9381e+01 -1.3850e+01 -1.0457e+01 -9.7473e+00
312 +1.372235211e+01 +1.372235211e+01 +1.016523521e+02 +1.016523521e+02 +1.0200e+01 +1.3445e+01 -6.3113e+00 -4.5397e+00 +7.3885e+00 +9.5298e+00 +7.7474e+00 -6.6096e+00 -1.0954e+01 +7.3356e+00 -8.7670e+00 -9.8741e+00 -8.2984e+00 -9.8722e+00 +5.9796e+00 +1.1009e+01 -2.0495e+01 -1.5274e+01 -1.1645e+01 -1.1263e+01
322 +1.190994861e+01 +1.190994861e+01 +9.983994861e+01 +9.983994861e+01 +1.1705e+01 +1.3807e+01 -5.8832e+00 -3.2797e+00 +6.8618e+00 +9.6256e+00 +7.5679e+00 -5.7880e+00 -1.0640e+01 +7.3702e+00 -8.7978e+00 -1.0032e+01 -7.8049e+00 -1.0198e+01 +6.5131e+00 +1.0748e+01 -2.3177e+01 -1.5148e+01 -1.1724e+01 -1.1936e+01
336 +1.034192933e+01 +1.034192933e+01 +9.827192933e+01 +9.827192933e+01 +1.2832e+01 +1.3747e+01 -7.3732e+00 -2.1896e+00 +6.4439e+00 +9.8572e+00 +9.1604e+00 -5.5905e+00 -1.1291e+01 +8.2462e+00 -9.4633e+00 -9.3630e+00 -8.4584e+00 -1.0743e+01 +7.9655e+00 +1.2444e+01 -2.6431e+01 -1.5625e+01 -1.1897e+01 -1.1890e+01
347 +8.879479700e+00 +8.879479700e+00 +9.680947970e+01 +9.680947970e+01 +1.1395e+01 +1.3265e+01 -5.7404e+00 -1.1730e+00 +5.7674e+00 +1.0063e+01 +9.1005e+00 -6.5048e+00 -9.9424e+00 +8.4312e+00 -9.4885e+00 -9.0737e+00 -8.8364e+00 -9.5009e+00 +7.2309e+00 +1.2720e+01 -2.4872e+01 -1.5243e+01 -1.1830e+01 -1.0095e+01
350 +8.671480555e+00 +8.671480555e+00 +9.660148056e+01 +9.660148056e+01 +1.2847e+01 +1.2739e+01 -6.7337e+00 -1.0284e+00 +6.7317e+00 +8.4853e+00 +8.9464e+00 -6.6777e+00 -1.0944e+01 +6.1291e+00 -1.0265e+01 -8.2505e+00 -8.8847e+00 -1.0612e+01 +8.3311e+00 +1.1841e+01 -2.5316e+01 -1.4329e+01 -1.0923e+01 -1.2652e+01
355 +7.856716694e+00 +7.856716694e+00 +9.578671669e+01 +9.578671669e+01 +1.2653e+01 +1.3416e+01 -7.0838e+00 -4.6193e-01 +7.7961e+00 +7.8580e+00 +8.2424e+00 -6.5233e+00 -9.5647e+00 +5.7688e+00 -1.0796e+01 -9.8180e+00 -8.5837e+00 -1.1758e+01 +7.5486e+00 +1.1188e+01 -2.4999e+01 -1.2756e+01 -1.1464e+01 -1.3637e+01
362 +7.239126859e+00 +7.239126859e+00 +9.516912686e+01 +9.516912686e+01 +1.0733e+01 +1.1832e+01 -5.4450e+00 -3.2589e-02 +6.8645e+00 +5.8593e+00 +8.8718e+00 -5.8729e+00 -8.7417e+00 +5.4264e+00 -9.3326e+00 -8.7422e+00 -8.7067e+00 -8.8452e+00 +6.3576e+00 +1.0196e+01 -1.9620e+01 -1.1611e+01 -1.0582e+01 -1.3422e+01
367 +6.356729400e+00 +6.356729400e+00 +9.428672940e+01 +9.428672940e+01 +1.2953e+01 +1.2018e+01 -6.5326e+00 +5.8085e-01 +8.0353e+00 +7.7985e+00 +8.3882e+00 -6.8647e+00 -1.0584e+01 +6.3560e+00 -1.1760e+01 -1.0259e+01 -8.4994e+00 -1.3034e+01 +8.7936e+00 +1.1226e+01 -2.5165e+01 -1.3148e+01 -1.1135e+01 -1.4678e+01
