% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
97355 +2.857675598e-04 +2.857675598e-04 +2.431102858e+02 +2.431102858e+02 -3.7689e+00 -1.4526e+00 -6.3920e-01 -1.5443e+00 -1.5353e+00 +1.8777e+00 -3.2853e+00 -1.5091e+00 +3.1607e+00 -1.2482e+00 +1.5496e+00 -2.4972e+00 -1.1726e+00 +1.8999e+00 +2.3319e+00 +3.6786e+00 -2.4379e+00 +1.9869e+00 +3.1705e+00 -1.1987e+00
98373 +2.793337939e-04 +2.793337939e-04 +2.431102793e+02 +2.431102793e+02 -3.7689e+00 -1.4526e+00 -6.3920e-01 -1.5443e+00 -1.5353e+00 +1.8777e+00 -3.2853e+00 -1.5091e+00 +3.1607e+00 -1.2482e+00 +1.5496e+00 -2.4972e+00 -1.1726e+00 +1.8999e+00 +2.3319e+00 +3.6786e+00 -2.4379e+00 +1.9869e+00 +3.1705e+00 -1.1987e+00
% function evaluation | noise-free fitness - Fopt (-1.436200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.974406670e+01 +1.974406670e+01 -1.238759333e+02 -1.238759333e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.504746757e+01 +1.504746757e+01 -1.285725324e+02 -1.285725324e+02 -2.4045e+00 +1.0733e+00 -6.7317e-01 -1.4624e-01 +9.4579e-01 -2.7002e+00 -9.6966e-01 +5.3128e-01 +2.3540e+00 -1.6211e+00 -1.5757e-01 -1.5518e+00 -1.0393e+00 +1.5778e+00 +3.7539e+00 +4.2180e-01 -1.1205e+00 -3.8686e+00 +2.3516e+00 +1.1456e-01
10 +1.321841526e+01 +1.321841526e+01 -1.304015847e+02 -1.304015847e+02 -1.5221e+00 -1.1028e+00 -5.4311e-01 -1.1978e+00 +5.1353e-01 +8.9275e-01 -2.4397e+00 -1.5520e+00 +9.9067e-01 -8.6205e-02 +9.5260e-01 -1.2549e-01 -7.9788e-01 +1.7336e+00 -5.5320e-01 +4.7994e-01 +7.5448e-01 +2.7150e-01 -2.0660e-01 -2.1810e-01
31 +1.283081318e+01 +1.283081318e+01 -1.307891868e+02 -1.307891868e+02 -1.4766e-01 -1.8801e+00 +1.0089e+00 -1.5756e+00 +4.9353e-01 -6.9639e-01 -9.8960e-01 -2.8870e+00 +2.1223e+00 -2.0113e+00 -1.6587e-01 -5.9708e-01 -1.5642e+00 +1.1779e+00 +4.4663e-01 +6.7280e-01 +8.0557e-01 -4.3954e-01 -1.0533e+00 +7.3264e-01
38 +1.125667967e+01 +1.125667967e+01 -1.323633203e+02 -1.323633203e+02 +9.0865e-01 -1.7759e+00 +2.1045e-01 -6.2331e-01 +2.4538e-01 +1.0094e+00 -9.6917e-02 -2.9874e+00 +2.2115e+00 -2.4914e+00 +3.6101e-01 -2.3334e+00 -1.7869e-01 +1.6076e+00 -8.7961e-02 +1.1752e+00 +1.8291e+00 -1.3408e+00 -3.7978e-01 +9.5719e-01
46 +1.020170292e+01 +1.020170292e+01 -1.334182971e+02 -1.334182971e+02 +4.3388e-02 -2.0194e+00 +1.2801e+00 +9.9311e-02 -8.1546e-01 +2.3879e-01 -3.0730e-01 -2.4567e+00 +2.8279e+00 -9.7992e-01 +4.7710e-01 -3.4192e+00 +1.2343e+00 -3.2953e-01 -2.2779e+00 +1.2226e+00 +1.6828e+00 -2.0425e+00 -1.3849e+00 +1.9685e+00
112 +9.511222318e+00 +9.511222318e+00 -1.341087777e+02 -1.341087777e+02 +1.1389e-01 +2.6719e+00 +3.8486e-01 -2.9293e-01 -4.9445e-01 +1.7318e+00 -1.9004e+00 -1.9332e+00 +2.3074e+00 -2.5850e+00 +2.6141e+00 -2.4027e+00 +8.1346e-01 +1.1602e+00 -1.5272e-01 +2.5483e+00 +3.3953e+00 -1.4592e+00 -3.8042e+00 +1.1859e+00
127 +9.183801022e+00 +9.183801022e+00 -1.344361990e+02 -1.344361990e+02 +5.8289e-01 +3.1775e+00 +3.1972e-01 -2.6059e-01 -1.1773e+00 +4.1334e-01 -1.0803e+00 -1.8534e+00 +1.7123e+00 -1.9065e+00 +3.1464e+00 -3.8883e+00 +1.4684e+00 +2.2190e-01 -7.0382e-01 +3.9994e+00 +3.8096e+00 +3.9614e-01 -4.4800e+00 +1.2999e+00
128 +7.389049852e+00 +7.389049852e+00 -1.362309501e+02 -1.362309501e+02 -1.8234e+00 +1.9891e+00 +1.1683e+00 +3.2017e-01 +1.0863e-01 +2.9502e+00 -2.6809e+00 -3.0039e+00 +3.1902e+00 -1.0309e+00 +2.1832e+00 -3.1483e+00 +1.0311e+00 +3.3244e+00 +4.4705e-02 +3.2990e+00 +3.9162e+00 -1.4489e+00 -3.7291e+00 +2.4900e-01
487 +6.284596307e+00 +6.284596307e+00 -1.373354037e+02 -1.373354037e+02 -1.4569e+00 +1.2199e+00 +1.3557e+00 +3.6932e+00 -2.5986e+00 +3.3007e+00 +1.5491e+00 -1.9022e+00 +4.0400e+00 +2.5827e+00 -8.4414e-01 -2.0925e+00 -1.3272e+00 +1.5137e+00 +9.4945e-01 +1.9126e+00 +3.0955e+00 -3.0311e+00 -9.5061e-01 +3.7878e+00
572 +5.870349835e+00 +5.870349835e+00 -1.377496502e+02 -1.377496502e+02 -1.5373e-01 +2.4765e+00 +2.9719e+00 -2.1884e-01 -4.8730e-01 +2.6224e+00 +7.0590e-01 -7.5436e-01 +1.8293e+00 +2.6717e+00 +1.5540e+00 -2.2195e+00 +1.6276e-01 +5.6721e-01 -1.6145e+00 +3.3479e+00 +3.8675e+00 -1.3323e+00 -2.6325e+00 +3.0334e+00
573 +5.072074703e+00 +5.072074703e+00 -1.385479253e+02 -1.385479253e+02 -1.6363e+00 +2.9412e+00 +2.1383e+00 -3.6963e-02 +3.5300e-01 +2.7066e+00 +9.0189e-01 -2.6289e+00 +4.5823e+00 +2.7242e+00 +1.3305e-01 -1.9390e+00 -1.6806e+00 -1.7036e-01 +7.2923e-01 +2.2278e+00 +4.1032e+00 -9.9439e-01 -2.1051e+00 +4.1437e+00
602 +4.940071766e+00 +4.940071766e+00 -1.386799282e+02 -1.386799282e+02 -1.3381e+00 +3.6544e+00 +2.6298e+00 +4.0608e+00 +2.6265e+00 +3.3202e+00 -7.5775e-01 -2.1228e+00 +2.7477e+00 +1.2934e+00 +2.0710e+00 -1.2709e+00 +6.7202e-01 +4.6847e-01 +1.6731e+00 +2.7649e+00 +4.3303e+00 +9.9765e-03 -3.0587e-01 +3.8555e+00
1870 +3.902809644e+00 +3.902809644e+00 -1.397171904e+02 -1.397171904e+02 -2.3621e+00 +3.9916e+00 +1.3552e+00 +1.1244e+00 +1.1088e+00 +2.3546e+00 +1.7798e+00 -3.1186e+00 +4.3770e+00 +2.3180e+00 -5.5086e-02 -2.2392e+00 -2.6436e+00 +2.7534e+00 -3.7674e-02 +1.9049e+00 +3.0269e+00 -3.0342e+00 -2.5788e+00 +4.5449e+00
1925 +3.885522378e+00 +3.885522378e+00 -1.397344776e+02 -1.397344776e+02 -2.7616e+00 +3.3940e+00 +1.2737e+00 +6.0585e-01 +1.2945e+00 +1.0574e+00 +1.8271e+00 -1.9714e+00 +4.3460e+00 +8.1337e-01 +3.2281e-01 -2.3153e+00 -2.4162e+00 +4.7466e-01 -1.2146e+00 +1.7395e+00 +3.6795e+00 -3.0496e+00 -3.2510e+00 +3.4899e+00
1940 +3.458086405e+00 +3.458086405e+00 -1.401619136e+02 -1.401619136e+02 -2.0853e+00 +3.0013e+00 +5.2536e-01 +9.3983e-01 +1.5746e+00 +2.0403e+00 +1.3898e+00 -2.2067e+00 +4.2944e+00 +6.7393e-01 -5.2459e-01 -2.1353e+00 -2.2259e+00 +6.2138e-01 +5.3104e-02 +2.9775e+00 +3.5238e+00 -2.0716e+00 -3.9004e+00 +4.2717e+00
2886 +3.041283779e+00 +3.041283779e+00 -1.405787162e+02 -1.405787162e+02 -1.2604e+00 +4.2785e+00 +1.8753e+00 +1.4975e+00 +3.8818e+00 +1.9238e+00 +1.1952e+00 -1.7102e+00 +1.7501e+00 +1.5683e+00 +3.8590e-01 -2.6684e+00 -2.4757e+00 +1.6355e+00 -3.5722e-01 +1.8424e+00 +4.0111e+00 -3.2167e+00 -2.4952e+00 +4.1561e+00
3992 +2.928248784e+00 +2.928248784e+00 -1.406917512e+02 -1.406917512e+02 -1.4319e+00 +4.7776e+00 +8.6064e-01 +1.7604e-01 +2.3584e+00 +2.2134e+00 +6.5992e-01 -2.2022e+00 +9.4017e-01 +1.0561e+00 +3.4753e-01 -3.2432e+00 -1.0245e+00 +2.5333e+00 +7.9138e-01 +2.8234e+00 +2.8747e+00 -2.7253e+00 -2.7778e+00 +3.4318e+00
4056 +2.646404653e+00 +2.646404653e+00 -1.409735953e+02 -1.409735953e+02 -1.8134e+00 +3.8770e+00 +9.6809e-01 +1.9974e+00 +2.3055e+00 +1.0837e+00 +6.1538e-01 -1.9642e+00 +1.9949e+00 +1.5674e+00 +7.3116e-01 -3.3096e+00 -3.1534e-01 +1.5270e+00 -3.5009e-02 +3.2806e+00 +2.4893e+00 -2.8251e+00 -2.3500e+00 +4.0038e+00
4098 +2.471121112e+00 +2.471121112e+00 -1.411488789e+02 -1.411488789e+02 -1.6131e+00 +3.5987e+00 +8.9741e-01 +2.3924e+00 +3.2569e+00 +1.0893e+00 +6.9337e-01 -2.5853e+00 +2.7466e+00 +1.9431e+00 +3.2763e-01 -3.2248e+00 -1.0597e+00 +1.9329e+00 +1.0639e+00 +4.6930e+00 +2.1183e+00 -2.4511e+00 -2.7531e+00 +4.3411e+00
4157 +2.384934087e+00 +2.384934087e+00 -1.412350659e+02 -1.412350659e+02 -1.3375e+00 +4.3125e+00 +2.9905e-01 +1.5640e+00 +2.7513e+00 +1.0449e+00 +1.5396e-01 -2.5505e+00 +2.3354e+00 +1.8763e+00 +1.6440e+00 -2.1533e+00 -1.3909e+00 +1.6894e+00 +9.1959e-01 +4.0668e+00 +2.8132e+00 -2.3432e+00 -2.7421e+00 +3.5621e+00
4201 +2.188649542e+00 +2.188649542e+00 -1.414313505e+02 -1.414313505e+02 -2.3548e+00 +4.3379e+00 +1.5234e-01 +8.0155e-01 +3.1792e+00 +8.6312e-01 +1.0215e+00 -3.4733e+00 +1.6408e+00 +1.5663e+00 +1.7991e+00 -1.9637e+00 -1.5715e+00 +1.4879e+00 +1.4069e+00 +3.5841e+00 +2.3699e+00 -1.7272e+00 -3.8177e+00 +3.8343e+00
6080 +2.066641699e+00 +2.066641699e+00 -1.415533583e+02 -1.415533583e+02 -3.3074e+00 +3.9981e+00 +3.5074e-01 +1.4562e+00 +1.9114e+00 +1.7777e+00 -1.1825e-01 -2.0705e+00 +3.5335e+00 +1.2489e+00 +4.1970e-01 -3.1221e+00 -6.3249e-01 +1.8673e+00 +8.0064e-01 +1.6152e+00 +2.8429e+00 -2.2282e+00 -1.9728e+00 +4.2506e+00
6638 +1.931591146e+00 +1.931591146e+00 -1.416884089e+02 -1.416884089e+02 -2.3272e+00 +4.1830e+00 +8.0146e-01 +1.3478e+00 +2.5470e+00 +1.2464e+00 +1.6945e+00 -3.5252e+00 +2.8718e+00 +1.4005e+00 +8.6849e-01 -2.3323e+00 -9.4379e-01 +1.7884e+00 +1.2729e+00 +3.3102e+00 +2.6537e+00 -3.0893e+00 -2.9758e+00 +4.3059e+00
7071 +1.875097394e+00 +1.875097394e+00 -1.417449026e+02 -1.417449026e+02 -2.8203e+00 +4.2714e+00 +1.9037e+00 +1.1372e+00 +2.9948e+00 +9.8019e-01 +1.9042e+00 -3.3577e+00 +3.1786e+00 +1.1046e+00 -4.1939e-01 -3.1134e+00 -2.9978e-01 +2.2220e+00 +5.8709e-01 +2.7112e+00 +2.0992e+00 -3.3276e+00 -2.5176e+00 +4.4158e+00
7359 +1.380692429e+00 +1.380692429e+00 -1.422393076e+02 -1.422393076e+02 -2.1982e+00 +4.0176e+00 +1.4905e+00 +1.3557e+00 +3.0950e+00 +2.1037e+00 +7.9541e-01 -2.4268e+00 +2.7566e+00 +1.6991e+00 +4.6431e-01 -2.3392e+00 -4.4221e-01 +1.4926e+00 +5.7627e-01 +2.3061e+00 +2.4461e+00 -3.2591e+00 -2.5177e+00 +3.5993e+00
7363 +1.372490773e+00 +1.372490773e+00 -1.422475092e+02 -1.422475092e+02 -2.1639e+00 +3.6927e+00 +8.2512e-01 +1.1261e+00 +2.8197e+00 +2.5761e+00 +9.1824e-01 -2.5663e+00 +3.2951e+00 +1.1276e+00 +5.2195e-01 -2.5245e+00 -4.5036e-01 +1.9666e+00 +8.6774e-01 +2.2413e+00 +2.5352e+00 -3.2913e+00 -2.6486e+00 +3.1609e+00
7374 +1.319505178e+00 +1.319505178e+00 -1.423004948e+02 -1.423004948e+02 -2.8009e+00 +3.8612e+00 +1.2766e+00 +1.0973e+00 +2.5771e+00 +2.3506e+00 +5.7542e-01 -2.6784e+00 +3.6783e+00 +1.5947e+00 +7.5446e-01 -2.3199e+00 -7.4419e-01 +1.7042e+00 +8.5922e-01 +2.2949e+00 +2.6409e+00 -3.1186e+00 -3.0195e+00 +3.6776e+00
8200 +1.276400871e+00 +1.276400871e+00 -1.423435991e+02 -1.423435991e+02 -2.0117e+00 +4.2035e+00 +1.1966e+00 +1.6559e+00 +2.8437e+00 +1.7380e+00 +1.6062e+00 -2.5922e+00 +2.5560e+00 +1.3695e+00 -5.2420e-02 -2.0238e+00 -1.5045e+00 +1.2938e+00 +3.4646e-01 +3.5771e+00 +2.6326e+00 -2.2084e+00 -2.7515e+00 +3.8283e+00
10179 +1.258540584e+00 +1.258540584e+00 -1.423614594e+02 -1.423614594e+02 -1.8258e+00 +4.0895e+00 +1.1691e+00 +1.5143e+00 +3.9402e+00 +1.7982e+00 +6.1071e-01 -2.2016e+00 +2.1647e+00 +1.6544e+00 +9.0099e-01 -1.3677e+00 -1.4403e+00 +1.0988e+00 +6.2155e-01 +2.6892e+00 +2.2203e+00 -3.0684e+00 -3.3309e+00 +3.5356e+00
10190 +1.170114955e+00 +1.170114955e+00 -1.424498850e+02 -1.424498850e+02 -1.7215e+00 +4.0771e+00 +1.1537e+00 +1.4875e+00 +3.6253e+00 +1.4966e+00 +8.3863e-01 -2.3522e+00 +1.9740e+00 +1.6778e+00 +9.5846e-01 -1.3664e+00 -1.3915e+00 +8.2708e-01 +6.1911e-01 +2.5323e+00 +2.1369e+00 -3.0971e+00 -3.0608e+00 +3.4285e+00
10300 +1.074542508e+00 +1.074542508e+00 -1.425454575e+02 -1.425454575e+02 -1.5794e+00 +4.0372e+00 +1.0245e+00 +1.2376e+00 +3.6090e+00 +1.4061e+00 +9.8270e-01 -2.7612e+00 +2.0948e+00 +1.2342e+00 +7.6842e-01 -1.0945e+00 -1.1335e+00 +1.2465e+00 +6.1987e-01 +2.6696e+00 +2.3963e+00 -2.9262e+00 -3.0030e+00 +3.5021e+00
10843 +1.065986012e+00 +1.065986012e+00 -1.425540140e+02 -1.425540140e+02 -2.3634e+00 +4.3025e+00 +1.5185e+00 +1.0660e+00 +3.3616e+00 +1.4512e+00 +1.0623e+00 -2.8335e+00 +2.1926e+00 +1.0870e+00 +1.1028e+00 -1.6388e+00 -1.0611e+00 +1.8657e+00 +9.0891e-01 +2.5734e+00 +2.5684e+00 -2.6733e+00 -3.0501e+00 +4.0637e+00
13543 +1.036236472e+00 +1.036236472e+00 -1.425837635e+02 -1.425837635e+02 -2.3255e+00 +4.0692e+00 +8.4700e-01 +7.7062e-01 +3.3166e+00 +1.8599e+00 +8.8711e-01 -2.3026e+00 +3.2024e+00 +1.3791e+00 +8.5878e-01 -2.1711e+00 -1.2242e+00 +1.5513e+00 +3.1426e-01 +2.9400e+00 +2.0565e+00 -3.1900e+00 -2.9511e+00 +3.9179e+00
13551 +9.808707407e-01 +9.808707407e-01 -1.426391293e+02 -1.426391293e+02 -2.2927e+00 +4.2280e+00 +1.2391e+00 +8.8867e-01 +3.2399e+00 +1.7467e+00 +1.1067e+00 -2.2721e+00 +3.0805e+00 +1.1207e+00 +1.0803e+00 -2.3721e+00 -1.1619e+00 +1.3796e+00 +5.4337e-01 +2.5480e+00 +1.8259e+00 -2.8805e+00 -2.8938e+00 +3.9097e+00
13642 +8.998048738e-01 +8.998048738e-01 -1.427201951e+02 -1.427201951e+02 -2.3525e+00 +3.9429e+00 +1.2247e+00 +8.7634e-01 +3.3377e+00 +1.9683e+00 +7.7371e-01 -2.7843e+00 +2.9523e+00 +1.7437e+00 +7.4372e-01 -1.9745e+00 -1.2218e+00 +1.7130e+00 +4.5153e-01 +2.9572e+00 +2.2221e+00 -2.8923e+00 -2.7528e+00 +3.7073e+00
14032 +7.068611911e-01 +7.068611911e-01 -1.429131388e+02 -1.429131388e+02 -2.3063e+00 +3.8633e+00 +9.8153e-01 +8.8451e-01 +2.9717e+00 +1.7612e+00 +1.2409e+00 -2.4273e+00 +2.9605e+00 +1.5471e+00 +5.4930e-01 -2.2633e+00 -1.0563e+00 +1.5752e+00 +2.5010e-01 +2.4894e+00 +2.5179e+00 -2.8894e+00 -2.5871e+00 +3.8124e+00
14066 +6.305945999e-01 +6.305945999e-01 -1.429894054e+02 -1.429894054e+02 -2.4132e+00 +3.6122e+00 +1.0568e+00 +1.1642e+00 +2.8006e+00 +1.9676e+00 +1.1786e+00 -2.2414e+00 +3.0857e+00 +1.3206e+00 +3.9821e-01 -2.5239e+00 -1.1593e+00 +2.0070e+00 +3.5182e-01 +2.8021e+00 +2.6711e+00 -3.1149e+00 -2.6079e+00 +3.7297e+00
14073 +5.363814872e-01 +5.363814872e-01 -1.430836185e+02 -1.430836185e+02 -2.4431e+00 +3.7135e+00 +1.0935e+00 +9.2236e-01 +2.7532e+00 +1.8843e+00 +9.9464e-01 -2.2844e+00 +3.0124e+00 +1.3058e+00 +5.0448e-01 -2.4983e+00 -1.2202e+00 +1.8921e+00 +4.6368e-01 +2.8706e+00 +2.4383e+00 -3.1426e+00 -2.6927e+00 +3.5568e+00
16211 +5.043545767e-01 +5.043545767e-01 -1.431156454e+02 -1.431156454e+02 -2.3369e+00 +3.6924e+00 +1.3215e+00 +1.4637e+00 +2.7590e+00 +1.9070e+00 +1.0677e+00 -2.3840e+00 +2.9009e+00 +1.7635e+00 +8.0050e-01 -2.3707e+00 -9.6676e-01 +1.9123e+00 +2.4407e-01 +3.0496e+00 +2.3985e+00 -2.8804e+00 -3.0773e+00 +3.4981e+00
18858 +4.981607655e-01 +4.981607655e-01 -1.431218392e+02 -1.431218392e+02 -2.1612e+00 +3.8805e+00 +1.2110e+00 +1.1022e+00 +2.8624e+00 +1.7620e+00 +1.0048e+00 -2.4889e+00 +2.7395e+00 +1.5117e+00 +5.5385e-01 -2.1353e+00 -1.0446e+00 +1.4668e+00 +4.1337e-01 +2.7224e+00 +2.3652e+00 -3.1996e+00 -2.7942e+00 +3.8021e+00
19405 +4.802437042e-01 +4.802437042e-01 -1.431397563e+02 -1.431397563e+02 -2.2784e+00 +3.7258e+00 +1.0557e+00 +1.1193e+00 +2.8940e+00 +1.7122e+00 +7.8925e-01 -2.2550e+00 +2.9674e+00 +1.5610e+00 +5.7608e-01 -2.1708e+00 -1.0448e+00 +1.5526e+00 +4.6779e-01 +2.6571e+00 +2.5076e+00 -2.9658e+00 -2.7708e+00 +3.8169e+00
19440 +4.213184267e-01 +4.213184267e-01 -1.431986816e+02 -1.431986816e+02 -2.2326e+00 +3.8255e+00 +9.8558e-01 +1.2027e+00 +3.0185e+00 +1.8509e+00 +8.2259e-01 -2.3631e+00 +2.8494e+00 +1.5926e+00 +7.7898e-01 -2.3058e+00 -9.3784e-01 +1.4888e+00 +5.0204e-01 +2.5976e+00 +2.3790e+00 -3.0002e+00 -2.7113e+00 +3.8113e+00
20025 +4.010458539e-01 +4.010458539e-01 -1.432189541e+02 -1.432189541e+02 -2.3150e+00 +3.8468e+00 +1.3833e+00 +1.2619e+00 +2.9981e+00 +1.6099e+00 +9.1322e-01 -2.3884e+00 +2.9552e+00 +1.6686e+00 +5.0986e-01 -2.3674e+00 -9.8908e-01 +1.8171e+00 +5.9711e-01 +2.7786e+00 +2.5126e+00 -3.2453e+00 -2.5923e+00 +3.9518e+00
23283 +2.831847384e-01 +2.831847384e-01 -1.433368153e+02 -1.433368153e+02 -2.2366e+00 +3.7238e+00 +1.0730e+00 +1.2871e+00 +2.9572e+00 +1.7064e+00 +7.9840e-01 -2.4964e+00 +2.7940e+00 +1.6059e+00 +6.0269e-01 -2.3308e+00 -1.1848e+00 +1.6132e+00 +6.1983e-01 +2.7585e+00 +2.3083e+00 -3.0304e+00 -2.8868e+00 +3.8360e+00
24074 +2.772019181e-01 +2.772019181e-01 -1.433427981e+02 -1.433427981e+02 -2.2684e+00 +3.7729e+00 +1.1539e+00 +1.1758e+00 +2.9767e+00 +1.7999e+00 +8.3343e-01 -2.4268e+00 +2.7274e+00 +1.7363e+00 +4.4241e-01 -2.2852e+00 -1.1380e+00 +1.5945e+00 +4.2920e-01 +2.7876e+00 +2.2377e+00 -2.9768e+00 -2.8971e+00 +3.7308e+00
24178 +2.672333914e-01 +2.672333914e-01 -1.433527666e+02 -1.433527666e+02 -2.1285e+00 +3.8691e+00 +1.1906e+00 +1.2546e+00 +2.9484e+00 +1.7029e+00 +8.7589e-01 -2.3928e+00 +2.8354e+00 +1.6381e+00 +5.2224e-01 -2.3069e+00 -1.0905e+00 +1.6207e+00 +6.1666e-01 +2.7140e+00 +2.3039e+00 -2.9609e+00 -2.8065e+00 +3.6975e+00
24570 +2.437670661e-01 +2.437670661e-01 -1.433762329e+02 -1.433762329e+02 -2.2899e+00 +3.9428e+00 +1.1476e+00 +1.2304e+00 +2.9123e+00 +1.8132e+00 +8.8135e-01 -2.4120e+00 +2.7652e+00 +1.6463e+00 +5.6429e-01 -2.2443e+00 -1.1926e+00 +1.6863e+00 +4.5903e-01 +2.8160e+00 +2.4150e+00 -3.0463e+00 -2.9007e+00 +3.7166e+00
26130 +1.935057156e-01 +1.935057156e-01 -1.434264943e+02 -1.434264943e+02 -2.1822e+00 +3.8713e+00 +9.9608e-01 +1.1658e+00 +2.9732e+00 +1.7661e+00 +8.6043e-01 -2.4845e+00 +2.8066e+00 +1.5771e+00 +6.0692e-01 -2.3177e+00 -1.1847e+00 +1.6550e+00 +3.6042e-01 +2.7927e+00 +2.3429e+00 -2.9191e+00 -2.8221e+00 +3.6637e+00
26891 +1.750717597e-01 +1.750717597e-01 -1.434449282e+02 -1.434449282e+02 -2.2588e+00 +3.8457e+00 +1.1101e+00 +1.1118e+00 +2.9357e+00 +1.8426e+00 +8.6206e-01 -2.4963e+00 +2.8347e+00 +1.6236e+00 +5.9941e-01 -2.2794e+00 -1.1944e+00 +1.6244e+00 +4.7851e-01 +2.7749e+00 +2.4238e+00 -2.9380e+00 -2.8532e+00 +3.6802e+00
27031 +1.692723916e-01 +1.692723916e-01 -1.434507276e+02 -1.434507276e+02 -2.2600e+00 +3.8385e+00 +1.0824e+00 +1.2720e+00 +2.9583e+00 +1.7988e+00 +8.7530e-01 -2.5290e+00 +2.8531e+00 +1.6097e+00 +5.6464e-01 -2.3067e+00 -1.1926e+00 +1.6335e+00 +4.6806e-01 +2.8888e+00 +2.2566e+00 -2.9619e+00 -2.8446e+00 +3.6780e+00
28445 +1.610924496e-01 +1.610924496e-01 -1.434589076e+02 -1.434589076e+02 -2.2109e+00 +3.8333e+00 +1.0330e+00 +1.1663e+00 +2.9097e+00 +1.8153e+00 +8.5150e-01 -2.4811e+00 +2.8112e+00 +1.5721e+00 +4.8930e-01 -2.2890e+00 -1.2186e+00 +1.6029e+00 +4.2077e-01 +2.8827e+00 +2.3299e+00 -2.8998e+00 -2.9009e+00 +3.6035e+00
28564 +1.311117562e-01 +1.311117562e-01 -1.434888882e+02 -1.434888882e+02 -2.2122e+00 +3.8115e+00 +1.0334e+00 +1.2045e+00 +2.8763e+00 +1.8178e+00 +8.8437e-01 -2.5139e+00 +2.8444e+00 +1.6073e+00 +5.2107e-01 -2.3126e+00 -1.2121e+00 +1.6012e+00 +4.4977e-01 +2.8807e+00 +2.3698e+00 -2.9152e+00 -2.8810e+00 +3.6318e+00
33867 +1.261099891e-01 +1.261099891e-01 -1.434938900e+02 -1.434938900e+02 -2.1850e+00 +3.8960e+00 +9.8071e-01 +1.2340e+00 +2.8824e+00 +1.8411e+00 +8.7419e-01 -2.4952e+00 +2.8410e+00 +1.6678e+00 +4.8768e-01 -2.3365e+00 -1.2400e+00 +1.5908e+00 +4.9448e-01 +2.8711e+00 +2.3340e+00 -2.9412e+00 -2.8981e+00 +3.6927e+00
34063 +1.215703342e-01 +1.215703342e-01 -1.434984297e+02 -1.434984297e+02 -2.1908e+00 +3.8859e+00 +1.0023e+00 +1.2437e+00 +2.8948e+00 +1.8528e+00 +8.6653e-01 -2.4822e+00 +2.8549e+00 +1.6488e+00 +4.8433e-01 -2.3317e+00 -1.2144e+00 +1.5964e+00 +4.7532e-01 +2.8394e+00 +2.3090e+00 -2.9841e+00 -2.9172e+00 +3.6670e+00
34076 +1.188841555e-01 +1.188841555e-01 -1.435011158e+02 -1.435011158e+02 -2.1889e+00 +3.8837e+00 +1.0129e+00 +1.2524e+00 +2.8689e+00 +1.8519e+00 +8.6941e-01 -2.4937e+00 +2.8525e+00 +1.6584e+00 +4.7948e-01 -2.3154e+00 -1.2049e+00 +1.6107e+00 +4.7601e-01 +2.8390e+00 +2.3261e+00 -2.9716e+00 -2.9312e+00 +3.6682e+00
34081 +1.127389075e-01 +1.127389075e-01 -1.435072611e+02 -1.435072611e+02 -2.2007e+00 +3.8785e+00 +9.9801e-01 +1.2459e+00 +2.8857e+00 +1.8391e+00 +8.8929e-01 -2.4843e+00 +2.8693e+00 +1.6570e+00 +4.8227e-01 -2.3148e+00 -1.2237e+00 +1.5867e+00 +4.9641e-01 +2.8434e+00 +2.3088e+00 -2.9625e+00 -2.8986e+00 +3.6638e+00
34097 +1.085940662e-01 +1.085940662e-01 -1.435114059e+02 -1.435114059e+02 -2.1995e+00 +3.8801e+00 +9.9645e-01 +1.2570e+00 +2.8947e+00 +1.8375e+00 +8.7221e-01 -2.4848e+00 +2.8865e+00 +1.6709e+00 +4.8414e-01 -2.3196e+00 -1.1903e+00 +1.6010e+00 +4.7776e-01 +2.8178e+00 +2.3214e+00 -2.9580e+00 -2.9127e+00 +3.6747e+00
34596 +1.051136561e-01 +1.051136561e-01 -1.435148863e+02 -1.435148863e+02 -2.2322e+00 +3.8910e+00 +1.0130e+00 +1.2471e+00 +2.8778e+00 +1.8013e+00 +8.7593e-01 -2.4858e+00 +2.8147e+00 +1.6614e+00 +4.7808e-01 -2.3185e+00 -1.1971e+00 +1.5918e+00 +4.6162e-01 +2.8714e+00 +2.3058e+00 -2.9044e+00 -2.9130e+00 +3.6373e+00
34770 +1.032426083e-01 +1.032426083e-01 -1.435167574e+02 -1.435167574e+02 -2.2122e+00 +3.8815e+00 +1.0013e+00 +1.2207e+00 +2.8882e+00 +1.7988e+00 +8.6956e-01 -2.4798e+00 +2.8318e+00 +1.6742e+00 +5.0696e-01 -2.3182e+00 -1.1738e+00 +1.6032e+00 +4.8044e-01 +2.8571e+00 +2.3286e+00 -2.9400e+00 -2.8782e+00 +3.7028e+00
