% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
92115 +8.099627985e-05 +8.099627985e-05 -2.400099190e+02 -2.400099190e+02 +5.3344e-01 +3.0467e+00 -3.0888e+00 +1.4810e+00 +2.5425e+00 -6.2356e-01 -1.3563e+00 +1.9117e+00 -3.4802e+00 -1.9801e+00 +9.1909e-01 -1.8312e+00 +3.2875e+00 -6.9974e-02 +3.7477e+00 -1.9985e+00 -1.6795e+00 +3.9210e+00 -3.7083e-01 +3.3424e+00
92169 +7.916205379e-05 +7.916205379e-05 -2.400099208e+02 -2.400099208e+02 +5.3349e-01 +3.0465e+00 -3.0887e+00 +1.4808e+00 +2.5427e+00 -6.2348e-01 -1.3565e+00 +1.9117e+00 -3.4805e+00 -1.9800e+00 +9.1887e-01 -1.8313e+00 +3.2875e+00 -6.9926e-02 +3.7478e+00 -1.9985e+00 -1.6795e+00 +3.9213e+00 -3.7056e-01 +3.3423e+00
92214 +7.674617859e-05 +7.674617859e-05 -2.400099233e+02 -2.400099233e+02 +5.3356e-01 +3.0461e+00 -3.0886e+00 +1.4807e+00 +2.5430e+00 -6.2339e-01 -1.3567e+00 +1.9117e+00 -3.4810e+00 -1.9797e+00 +9.1853e-01 -1.8316e+00 +3.2876e+00 -6.9873e-02 +3.7479e+00 -1.9985e+00 -1.6796e+00 +3.9218e+00 -3.7013e-01 +3.3421e+00
92312 +7.494789020e-05 +7.494789020e-05 -2.400099251e+02 -2.400099251e+02 +5.3371e-01 +3.0458e+00 -3.0888e+00 +1.4805e+00 +2.5432e+00 -6.2325e-01 -1.3568e+00 +1.9117e+00 -3.4814e+00 -1.9796e+00 +9.1815e-01 -1.8318e+00 +3.2875e+00 -6.9791e-02 +3.7478e+00 -1.9986e+00 -1.6796e+00 +3.9221e+00 -3.6965e-01 +3.3422e+00
92328 +7.407736408e-05 +7.407736408e-05 -2.400099259e+02 -2.400099259e+02 +5.3376e-01 +3.0456e+00 -3.0888e+00 +1.4804e+00 +2.5433e+00 -6.2317e-01 -1.3569e+00 +1.9117e+00 -3.4817e+00 -1.9795e+00 +9.1793e-01 -1.8320e+00 +3.2876e+00 -6.9735e-02 +3.7479e+00 -1.9985e+00 -1.6796e+00 +3.9225e+00 -3.6933e-01 +3.3422e+00
92371 +7.030882534e-05 +7.030882534e-05 -2.400099297e+02 -2.400099297e+02 +5.3398e-01 +3.0449e+00 -3.0888e+00 +1.4800e+00 +2.5440e+00 -6.2290e-01 -1.3574e+00 +1.9117e+00 -3.4827e+00 -1.9793e+00 +9.1711e-01 -1.8323e+00 +3.2878e+00 -6.9670e-02 +3.7479e+00 -1.9985e+00 -1.6797e+00 +3.9234e+00 -3.6838e-01 +3.3419e+00
92450 +6.847830412e-05 +6.847830412e-05 -2.400099315e+02 -2.400099315e+02 +5.3390e-01 +3.0447e+00 -3.0887e+00 +1.4800e+00 +2.5441e+00 -6.2290e-01 -1.3576e+00 +1.9117e+00 -3.4828e+00 -1.9795e+00 +9.1699e-01 -1.8324e+00 +3.2879e+00 -6.9742e-02 +3.7479e+00 -1.9983e+00 -1.6797e+00 +3.9235e+00 -3.6801e-01 +3.3418e+00
92475 +6.727170143e-05 +6.727170143e-05 -2.400099327e+02 -2.400099327e+02 +5.3386e-01 +3.0447e+00 -3.0887e+00 +1.4800e+00 +2.5440e+00 -6.2292e-01 -1.3576e+00 +1.9117e+00 -3.4827e+00 -1.9795e+00 +9.1708e-01 -1.8324e+00 +3.2879e+00 -6.9711e-02 +3.7479e+00 -1.9984e+00 -1.6797e+00 +3.9235e+00 -3.6818e-01 +3.3418e+00
92551 +6.593860704e-05 +6.593860704e-05 -2.400099341e+02 -2.400099341e+02 +5.3389e-01 +3.0445e+00 -3.0888e+00 +1.4800e+00 +2.5442e+00 -6.2284e-01 -1.3576e+00 +1.9118e+00 -3.4829e+00 -1.9797e+00 +9.1685e-01 -1.8324e+00 +3.2878e+00 -6.9713e-02 +3.7478e+00 -1.9983e+00 -1.6797e+00 +3.9237e+00 -3.6806e-01 +3.3415e+00
92628 +6.452935799e-05 +6.452935799e-05 -2.400099355e+02 -2.400099355e+02 +5.3404e-01 +3.0443e+00 -3.0887e+00 +1.4798e+00 +2.5444e+00 -6.2274e-01 -1.3578e+00 +1.9117e+00 -3.4832e+00 -1.9798e+00 +9.1666e-01 -1.8324e+00 +3.2881e+00 -6.9689e-02 +3.7476e+00 -1.9983e+00 -1.6797e+00 +3.9240e+00 -3.6788e-01 +3.3413e+00
92711 +6.271311457e-05 +6.271311457e-05 -2.400099373e+02 -2.400099373e+02 +5.3408e-01 +3.0441e+00 -3.0889e+00 +1.4797e+00 +2.5445e+00 -6.2259e-01 -1.3580e+00 +1.9116e+00 -3.4837e+00 -1.9802e+00 +9.1641e-01 -1.8325e+00 +3.2880e+00 -6.9652e-02 +3.7475e+00 -1.9982e+00 -1.6797e+00 +3.9244e+00 -3.6730e-01 +3.3412e+00
92729 +6.131129666e-05 +6.131129666e-05 -2.400099387e+02 -2.400099387e+02 +5.3409e-01 +3.0439e+00 -3.0890e+00 +1.4797e+00 +2.5446e+00 -6.2251e-01 -1.3582e+00 +1.9115e+00 -3.4840e+00 -1.9803e+00 +9.1618e-01 -1.8327e+00 +3.2880e+00 -6.9592e-02 +3.7476e+00 -1.9982e+00 -1.6798e+00 +3.9247e+00 -3.6699e-01 +3.3411e+00
92908 +6.014506596e-05 +6.014506596e-05 -2.400099399e+02 -2.400099399e+02 +5.3412e-01 +3.0438e+00 -3.0889e+00 +1.4797e+00 +2.5444e+00 -6.2254e-01 -1.3582e+00 +1.9115e+00 -3.4839e+00 -1.9804e+00 +9.1616e-01 -1.8329e+00 +3.2878e+00 -6.9694e-02 +3.7471e+00 -1.9984e+00 -1.6798e+00 +3.9246e+00 -3.6703e-01 +3.3410e+00
92924 +5.887299201e-05 +5.887299201e-05 -2.400099411e+02 -2.400099411e+02 +5.3417e-01 +3.0435e+00 -3.0890e+00 +1.4795e+00 +2.5445e+00 -6.2244e-01 -1.3584e+00 +1.9114e+00 -3.4842e+00 -1.9805e+00 +9.1584e-01 -1.8331e+00 +3.2877e+00 -6.9649e-02 +3.7471e+00 -1.9983e+00 -1.6798e+00 +3.9249e+00 -3.6674e-01 +3.3409e+00
93063 +5.738204894e-05 +5.738204894e-05 -2.400099426e+02 -2.400099426e+02 +5.3430e-01 +3.0432e+00 -3.0891e+00 +1.4793e+00 +2.5448e+00 -6.2233e-01 -1.3587e+00 +1.9114e+00 -3.4844e+00 -1.9808e+00 +9.1560e-01 -1.8333e+00 +3.2877e+00 -6.9633e-02 +3.7469e+00 -1.9982e+00 -1.6798e+00 +3.9252e+00 -3.6641e-01 +3.3405e+00
93227 +5.596915369e-05 +5.596915369e-05 -2.400099440e+02 -2.400099440e+02 +5.3445e-01 +3.0429e+00 -3.0890e+00 +1.4791e+00 +2.5452e+00 -6.2212e-01 -1.3592e+00 +1.9114e+00 -3.4848e+00 -1.9808e+00 +9.1522e-01 -1.8336e+00 +3.2878e+00 -6.9669e-02 +3.7471e+00 -1.9981e+00 -1.6798e+00 +3.9257e+00 -3.6577e-01 +3.3400e+00
93697 +5.480657418e-05 +5.480657418e-05 -2.400099452e+02 -2.400099452e+02 +5.3438e-01 +3.0431e+00 -3.0893e+00 +1.4792e+00 +2.5448e+00 -6.2229e-01 -1.3589e+00 +1.9115e+00 -3.4841e+00 -1.9807e+00 +9.1551e-01 -1.8334e+00 +3.2876e+00 -6.9714e-02 +3.7472e+00 -1.9982e+00 -1.6798e+00 +3.9252e+00 -3.6632e-01 +3.3403e+00
94155 +5.367758186e-05 +5.367758186e-05 -2.400099463e+02 -2.400099463e+02 +5.3434e-01 +3.0431e+00 -3.0893e+00 +1.4793e+00 +2.5446e+00 -6.2226e-01 -1.3589e+00 +1.9115e+00 -3.4839e+00 -1.9806e+00 +9.1544e-01 -1.8332e+00 +3.2873e+00 -6.9681e-02 +3.7477e+00 -1.9980e+00 -1.6798e+00 +3.9253e+00 -3.6622e-01 +3.3400e+00
94433 +5.242175871e-05 +5.242175871e-05 -2.400099476e+02 -2.400099476e+02 +5.3442e-01 +3.0431e+00 -3.0893e+00 +1.4793e+00 +2.5447e+00 -6.2230e-01 -1.3589e+00 +1.9115e+00 -3.4836e+00 -1.9806e+00 +9.1544e-01 -1.8330e+00 +3.2874e+00 -6.9802e-02 +3.7474e+00 -1.9981e+00 -1.6798e+00 +3.9254e+00 -3.6640e-01 +3.3400e+00
95574 +5.113799298e-05 +5.113799298e-05 -2.400099489e+02 -2.400099489e+02 +5.3456e-01 +3.0431e+00 -3.0900e+00 +1.4792e+00 +2.5449e+00 -6.2227e-01 -1.3590e+00 +1.9115e+00 -3.4837e+00 -1.9807e+00 +9.1520e-01 -1.8326e+00 +3.2873e+00 -6.9856e-02 +3.7474e+00 -1.9983e+00 -1.6798e+00 +3.9254e+00 -3.6644e-01 +3.3400e+00
96251 +5.005212520e-05 +5.005212520e-05 -2.400099499e+02 -2.400099499e+02 +5.3463e-01 +3.0430e+00 -3.0904e+00 +1.4790e+00 +2.5448e+00 -6.2222e-01 -1.3590e+00 +1.9114e+00 -3.4835e+00 -1.9806e+00 +9.1510e-01 -1.8321e+00 +3.2867e+00 -6.9799e-02 +3.7474e+00 -1.9984e+00 -1.6796e+00 +3.9253e+00 -3.6625e-01 +3.3399e+00
96879 +4.895014729e-05 +4.895014729e-05 -2.400099510e+02 -2.400099510e+02 +5.3486e-01 +3.0432e+00 -3.0904e+00 +1.4790e+00 +2.5449e+00 -6.2207e-01 -1.3591e+00 +1.9113e+00 -3.4832e+00 -1.9804e+00 +9.1522e-01 -1.8321e+00 +3.2863e+00 -6.9861e-02 +3.7469e+00 -1.9984e+00 -1.6796e+00 +3.9252e+00 -3.6618e-01 +3.3401e+00
98221 +4.777113983e-05 +4.777113983e-05 -2.400099522e+02 -2.400099522e+02 +5.3482e-01 +3.0432e+00 -3.0905e+00 +1.4787e+00 +2.5448e+00 -6.2214e-01 -1.3592e+00 +1.9110e+00 -3.4828e+00 -1.9805e+00 +9.1523e-01 -1.8317e+00 +3.2864e+00 -6.9739e-02 +3.7469e+00 -1.9985e+00 -1.6795e+00 +3.9252e+00 -3.6594e-01 +3.3399e+00
% function evaluation | noise-free fitness - Fopt (-5.462000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.798678062e+01 +9.798678062e+01 +4.336678062e+01 +4.336678062e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +8.149522074e+01 +8.149522074e+01 +2.687522074e+01 +2.687522074e+01 +8.9394e-02 +4.5769e-01 -1.4996e+00 +2.5166e+00 -1.6170e+00 +1.2310e+00 -6.5324e-02 +1.7756e+00 -1.6982e+00 -2.3679e+00 -7.6451e-01 -2.2339e+00 -1.0247e+00 +2.8413e+00 -3.7446e-01 +1.6331e-01 -2.2028e-01 +3.6833e-01 -2.8016e-02 -1.8872e-01
5 +7.073972243e+01 +7.073972243e+01 +1.611972243e+01 +1.611972243e+01 +2.1832e-01 +8.2428e-01 -1.5669e-02 -9.2962e-01 +1.6288e+00 -9.3863e-01 +1.1632e+00 -6.3652e-01 -1.3421e+00 -2.0118e-01 -1.1101e-01 +6.1512e-01 +7.2167e-01 +6.0745e-02 -7.2179e-01 +2.9122e-01 +2.3026e+00 +8.2297e-01 -1.3326e+00 -7.4666e-01
10 +6.826895456e+01 +6.826895456e+01 +1.364895456e+01 +1.364895456e+01 -2.0440e+00 +1.9281e+00 +6.0014e-01 -9.5705e-01 +1.7360e-01 -7.7292e-01 +3.9925e-01 -2.5623e-01 -9.9360e-01 +5.2821e-01 -7.0721e-01 +1.7406e+00 -1.6067e-02 -9.8264e-01 -1.4214e+00 +9.4503e-01 +2.6723e+00 +4.0149e-01 +3.6112e-01 -6.6088e-02
15 +6.060868867e+01 +6.060868867e+01 +5.988688667e+00 +5.988688667e+00 -2.7573e+00 +4.3852e+00 +8.7596e-01 -1.3830e+00 +1.8288e-01 -1.7325e+00 -1.7923e+00 -1.4415e+00 -1.4612e+00 -1.4579e-01 -1.4748e+00 +1.2777e+00 +1.0066e-01 -3.7920e-01 -2.6642e+00 -8.8034e-01 +1.6006e+00 +1.0445e-02 +1.4152e+00 +1.5940e-01
17 +5.605226025e+01 +5.605226025e+01 +1.432260245e+00 +1.432260245e+00 -2.4490e+00 +2.7874e+00 +1.7396e+00 -9.5224e-01 +1.0039e+00 -4.1547e-01 +4.7698e-01 +1.3199e+00 +6.2550e-01 +7.4861e-02 -1.9226e+00 +2.5115e+00 -8.7585e-01 -2.0946e+00 -1.2811e+00 +2.4514e+00 +3.7615e+00 +3.7328e-01 -1.1119e+00 +4.6964e-01
21 +4.449164499e+01 +4.449164499e+01 -1.012835501e+01 -1.012835501e+01 -3.2379e+00 +2.4331e+00 -1.9939e+00 -1.9367e+00 -1.9121e+00 -1.0517e+00 +4.9793e-03 -1.1628e+00 -8.2994e-01 +1.9850e+00 +3.5261e-01 +3.6633e+00 -6.9875e-01 -2.3036e+00 -1.8277e+00 -1.8205e-01 +8.2850e-01 +6.8509e-01 -5.9354e-01 -3.7900e-01
31 +4.361362186e+01 +4.361362186e+01 -1.100637814e+01 -1.100637814e+01 -4.0768e+00 +2.0246e+00 -2.8030e+00 -6.5788e-01 -1.3159e+00 -3.9685e-01 -1.0786e+00 -1.0334e+00 +7.9760e-01 +2.3834e+00 +3.1176e-01 +4.2578e+00 -1.2266e+00 -1.7704e+00 -2.8733e+00 -7.2672e-01 -6.5339e-04 +1.5901e+00 -3.6154e-01 +1.9296e-01
39 +3.626625660e+01 +3.626625660e+01 -1.835374340e+01 -1.835374340e+01 -2.8511e+00 +3.0700e+00 -4.4870e+00 +1.9330e-01 -6.0324e-01 +3.3341e-01 -2.2103e+00 -1.2115e+00 +2.6423e+00 +2.6215e+00 -8.6308e-01 +4.1372e+00 -1.1483e+00 +1.1766e+00 -2.9473e+00 -7.5696e-01 +1.2694e+00 +3.7863e+00 +6.0282e-01 -2.2576e+00
49 +3.042629731e+01 +3.042629731e+01 -2.419370269e+01 -2.419370269e+01 -2.1198e+00 +2.8108e+00 -5.4974e+00 +3.4077e-01 +2.1987e-02 +1.0840e+00 -3.4262e+00 -2.0279e+00 +3.7160e+00 +3.5000e-01 +5.4128e-02 +3.2643e+00 +6.8794e-01 +2.7767e+00 -1.6984e+00 +5.5429e-01 +1.8769e+00 +3.1846e+00 +3.6595e-01 -3.0037e+00
62 +2.632074912e+01 +2.632074912e+01 -2.829925088e+01 -2.829925088e+01 -2.1043e+00 +3.7221e+00 -4.8453e+00 +9.6269e-01 +1.1361e+00 +3.4722e+00 -3.9225e+00 -2.2038e+00 +2.3880e+00 +7.6823e-01 -1.0386e+00 +4.5854e+00 +7.0260e-01 +2.8647e-01 -2.0224e+00 +7.7271e-01 -4.4114e-01 +2.7120e+00 -1.3479e+00 -3.5544e+00
68 +2.552011298e+01 +2.552011298e+01 -2.909988702e+01 -2.909988702e+01 -1.3859e+00 +3.1919e+00 -6.3586e+00 +2.7907e-01 +1.8281e+00 +1.9750e+00 -5.0821e+00 -1.2621e+00 +2.4808e+00 +9.3531e-02 -1.8236e+00 +2.7325e+00 +7.1956e-01 +1.8672e+00 -1.5898e+00 -8.3444e-01 +7.2604e-01 +2.4770e+00 -7.0725e-01 -4.4646e+00
75 +2.372326668e+01 +2.372326668e+01 -3.089673332e+01 -3.089673332e+01 -9.5686e-01 +4.1566e+00 -3.9448e+00 -1.9184e-01 +1.8452e+00 +1.0310e+00 -3.8941e+00 -5.1731e-01 +3.6209e+00 -2.6736e-01 -3.0044e+00 +4.2371e+00 +1.8534e+00 +9.6740e-01 +3.2530e-01 -4.0457e-01 +2.9231e+00 +2.0362e+00 -9.7702e-01 -4.4569e+00
77 +1.961721002e+01 +1.961721002e+01 -3.500278998e+01 -3.500278998e+01 -2.9543e+00 +3.2915e+00 -4.3684e+00 -1.0065e+00 -1.3972e-01 +2.5006e+00 -2.2061e+00 -8.2390e-01 +1.7196e+00 -2.6543e-02 -1.6167e+00 +4.9665e+00 +6.2933e-02 +3.5676e-01 -4.8566e-01 -1.6603e+00 -5.2835e-01 +3.0923e+00 -1.8524e+00 -3.1877e+00
110 +1.606702898e+01 +1.606702898e+01 -3.855297102e+01 -3.855297102e+01 -1.1218e+00 +2.3804e+00 -5.3500e+00 -6.4014e-01 +1.6480e+00 +2.3444e+00 -1.3566e+00 -1.2201e+00 +1.9262e+00 -5.3165e-01 -9.6266e-01 +3.6277e+00 -2.6058e+00 -2.8170e+00 +1.0492e+00 -9.2257e-01 -2.1314e+00 +3.4231e+00 -2.4892e+00 -1.7598e+00
133 +1.262001661e+01 +1.262001661e+01 -4.199998339e+01 -4.199998339e+01 -5.1710e-01 +9.8685e-01 -3.0861e+00 -5.1897e-01 +2.1403e+00 +2.0949e+00 -1.9349e+00 -1.0802e+00 +4.0969e+00 +1.5970e-02 -8.6358e-01 +3.2367e+00 -1.2285e+00 -1.8984e+00 -1.2208e+00 +1.8560e-02 -2.5325e+00 +2.0092e+00 -3.4768e+00 -3.6234e+00
140 +1.162082400e+01 +1.162082400e+01 -4.299917600e+01 -4.299917600e+01 +1.3102e+00 +2.1485e-01 -3.0862e+00 +1.2455e+00 +1.6341e+00 +2.7586e+00 -9.0370e-01 +8.2962e-02 +3.0416e+00 -6.0439e-01 +6.5990e-01 +3.6338e+00 -1.2327e+00 -2.3412e+00 -8.7638e-01 -1.4220e-01 -9.5564e-01 +4.3480e+00 -1.9854e+00 -3.9792e+00
142 +8.875897499e+00 +8.875897499e+00 -4.574410250e+01 -4.574410250e+01 +8.9910e-02 +9.3804e-01 -4.1351e+00 -3.7430e-01 +2.2050e+00 +1.5257e+00 -1.1268e+00 +1.6666e+00 +1.2787e+00 -1.7460e+00 -1.1858e+00 +3.9521e+00 -2.6396e+00 -3.3039e+00 -1.3614e+00 -1.1915e+00 -6.5444e-01 +3.7373e+00 -1.6341e+00 -4.4211e+00
254 +7.114313622e+00 +7.114313622e+00 -4.750568638e+01 -4.750568638e+01 +1.9265e+00 +2.2411e+00 -2.6462e+00 -2.0185e-01 +2.4418e+00 +2.0468e+00 -9.4383e-01 +1.3143e+00 +1.6408e+00 -1.7289e+00 -1.0982e+00 +1.4797e+00 -2.6086e+00 -1.2304e+00 -2.8685e+00 +1.7379e+00 -1.9958e+00 +2.0217e+00 -3.2624e+00 -3.1777e+00
531 +6.053614069e+00 +6.053614069e+00 -4.856638593e+01 -4.856638593e+01 -6.7415e-01 +7.1247e-01 -3.2623e+00 -1.2720e+00 +2.2519e+00 +1.2517e+00 -1.7165e+00 +1.2872e+00 -1.3511e-01 -1.0816e+00 -1.1346e+00 +2.0389e+00 -3.2382e+00 -2.1816e+00 -2.1978e+00 +1.6779e+00 -1.7315e+00 +3.0669e+00 -2.0774e+00 -5.3581e+00
1531 +5.814037611e+00 +5.814037611e+00 -4.880596239e+01 -4.880596239e+01 +3.0536e+00 -6.7440e-02 -2.5331e+00 -5.3848e-01 +2.7758e+00 -7.2248e-01 +1.0262e+00 +2.4449e+00 +8.6748e-01 -4.9034e-02 +1.0054e-01 +2.0896e-01 -1.3675e+00 +2.1369e-01 -4.1917e+00 +9.5490e-01 -1.2580e+00 +1.1942e+00 +4.7952e-01 -3.6667e+00
1555 +5.507083605e+00 +5.507083605e+00 -4.911291639e+01 -4.911291639e+01 +1.9562e+00 +7.4892e-01 -3.1010e+00 -2.4535e-01 +1.8416e+00 -9.8850e-01 -3.7464e-02 +3.4607e+00 +1.0181e+00 +1.6228e+00 +3.9491e-01 +6.1300e-01 -1.8555e+00 -1.5562e+00 -4.0236e+00 +1.7602e+00 -2.1556e+00 +2.1173e+00 -3.2763e-01 -3.0973e+00
1768 +5.018610432e+00 +5.018610432e+00 -4.960138957e+01 -4.960138957e+01 -5.0191e-01 +1.6987e+00 -2.0677e+00 +6.8726e-02 +2.7504e+00 -7.0737e-01 -9.5249e-01 +2.5212e+00 +6.4030e-01 -2.6895e-01 -5.4185e-01 +1.6767e+00 -3.6043e+00 -2.0951e+00 -4.3180e+00 -4.8490e-01 -2.0296e+00 +2.3975e+00 +5.0153e-01 -3.2103e+00
2236 +3.778428688e+00 +3.778428688e+00 -5.084157131e+01 -5.084157131e+01 +2.3158e+00 +1.1783e+00 -1.0187e+00 -4.4960e-01 +4.4184e+00 +5.2883e-01 -4.7561e-01 +2.7301e+00 +4.8904e-01 -7.0501e-01 -2.1277e+00 +1.7544e+00 -3.4855e+00 -2.2544e+00 -3.6555e+00 +4.8474e-01 -2.6422e+00 +2.2716e+00 +2.9697e-01 -3.6559e+00
2536 +3.644879757e+00 +3.644879757e+00 -5.097512024e+01 -5.097512024e+01 +6.7518e-01 -4.8505e-02 -2.5408e+00 +1.1836e-01 +2.3523e+00 +3.0112e-01 -4.8489e-01 +1.7710e+00 -1.4547e-01 +5.4795e-01 -1.2623e+00 +1.9098e+00 -1.5960e+00 -1.2739e+00 -2.5259e+00 +1.2669e+00 -1.4339e+00 +2.3393e+00 +1.3517e+00 -2.4291e+00
3074 +3.332019166e+00 +3.332019166e+00 -5.128798083e+01 -5.128798083e+01 +9.5238e-01 +5.4245e-01 -2.4828e+00 -4.3826e-01 +2.5997e+00 +8.0717e-01 +2.6629e-01 +2.2650e+00 -2.6504e-01 +7.9954e-01 -8.5795e-01 +1.6589e+00 -2.5783e+00 -8.1003e-01 -4.2940e+00 +1.0482e+00 -2.0405e+00 +2.4076e+00 +4.0359e-01 -4.6443e+00
3147 +3.094187684e+00 +3.094187684e+00 -5.152581232e+01 -5.152581232e+01 +8.8075e-01 +1.0294e+00 -3.2997e+00 +4.1816e-01 +3.1357e+00 +7.5988e-01 -1.0805e+00 +2.3292e+00 +1.6460e+00 -5.7410e-01 -1.9260e+00 +2.0187e+00 -3.3540e+00 -2.1942e+00 -2.6413e+00 +5.2964e-01 -4.7642e-01 +3.9620e+00 +6.5163e-01 -3.7386e+00
3172 +2.163343330e+00 +2.163343330e+00 -5.245665667e+01 -5.245665667e+01 +8.2052e-01 +6.1108e-01 -2.7109e+00 -2.9045e-02 +3.6319e+00 +6.3000e-01 -1.3102e+00 +1.5853e+00 +9.0400e-01 -1.9215e-01 -1.2765e+00 +1.2593e+00 -2.1483e+00 -1.9408e+00 -3.0596e+00 +3.5454e-01 -1.3793e+00 +3.4906e+00 +9.9083e-01 -4.1159e+00
4337 +2.107333788e+00 +2.107333788e+00 -5.251266621e+01 -5.251266621e+01 +7.7098e-01 +6.3984e-01 -1.5825e+00 -2.6275e-01 +3.8311e+00 +1.2284e+00 -1.1394e-01 +2.8628e+00 +8.9983e-01 -1.3434e+00 -1.3153e+00 +6.7263e-01 -2.1199e+00 -1.3386e+00 -3.0090e+00 +1.3282e+00 -1.1868e+00 +3.2956e+00 +7.3789e-01 -3.7593e+00
4410 +1.799663942e+00 +1.799663942e+00 -5.282033606e+01 -5.282033606e+01 +1.1727e+00 +1.3372e+00 -3.0931e+00 -1.2185e+00 +4.2046e+00 +2.7907e-02 -4.1712e-01 +1.8236e+00 +1.8335e-01 -1.0222e+00 -1.2004e+00 +6.7096e-01 -2.1599e+00 -6.8915e-01 -3.1287e+00 +1.5308e+00 -1.6842e+00 +2.1811e+00 +1.1532e+00 -3.7736e+00
5017 +1.770551283e+00 +1.770551283e+00 -5.284944872e+01 -5.284944872e+01 +8.9151e-01 +8.3550e-01 -2.6441e+00 -7.1467e-01 +3.8010e+00 -6.7725e-02 -1.3717e+00 +2.4744e+00 +5.0050e-01 -5.1871e-01 -2.3749e-01 +1.0481e+00 -3.0340e+00 -2.2024e+00 -1.9001e+00 +1.6098e+00 -1.7738e+00 +1.8465e+00 +1.0035e+00 -3.6696e+00
5070 +1.503115360e+00 +1.503115360e+00 -5.311688464e+01 -5.311688464e+01 +1.1841e+00 +2.1308e-01 -3.3535e+00 -1.7553e+00 +3.6714e+00 +2.6873e-01 -1.0698e-01 +2.5994e+00 +8.5305e-01 -1.1397e+00 -7.0094e-01 +7.4669e-01 -3.0589e+00 -1.3828e+00 -2.4395e+00 +9.3115e-01 -1.4803e+00 +2.6029e+00 +1.0153e+00 -3.9861e+00
5798 +1.287728782e+00 +1.287728782e+00 -5.333227122e+01 -5.333227122e+01 +6.4488e-01 -1.7687e-01 -2.3645e+00 -4.2566e-01 +4.4111e+00 -1.5687e-01 -9.7470e-01 +2.5399e+00 +8.3174e-01 -6.0084e-01 -1.1774e+00 +6.5299e-01 -2.2747e+00 -7.1025e-01 -2.4240e+00 +1.0405e+00 -1.9287e+00 +2.1296e+00 -1.8568e-01 -3.4833e+00
5810 +1.227004183e+00 +1.227004183e+00 -5.339299582e+01 -5.339299582e+01 +6.9195e-01 +1.0822e-01 -2.2466e+00 -6.3613e-01 +4.0375e+00 +3.8016e-01 -6.6309e-01 +2.3138e+00 +4.8432e-01 -4.5101e-01 -1.1369e+00 +1.0096e+00 -2.3463e+00 -6.4863e-01 -2.0720e+00 +1.8674e+00 -1.6711e+00 +2.3422e+00 +8.9863e-02 -3.0284e+00
5811 +1.025562759e+00 +1.025562759e+00 -5.359443724e+01 -5.359443724e+01 +2.4659e-01 +1.6870e-01 -2.3956e+00 -5.3467e-01 +4.0207e+00 +3.9902e-02 -8.7782e-01 +2.7407e+00 +1.3318e+00 -3.7454e-01 -1.0846e+00 +9.7900e-01 -2.4151e+00 -1.6209e+00 -2.4439e+00 +1.1776e+00 -1.8626e+00 +1.8484e+00 +2.1191e-01 -3.7825e+00
6534 +9.670487806e-01 +9.670487806e-01 -5.365295122e+01 -5.365295122e+01 +4.3874e-01 +6.9185e-01 -2.8527e+00 -7.3998e-01 +4.2675e+00 -5.6194e-02 -7.2474e-01 +2.9311e+00 +8.3601e-01 -4.6018e-01 -1.2368e+00 +1.1795e+00 -2.9710e+00 -9.6220e-01 -3.3918e+00 +1.3502e+00 -1.4609e+00 +1.2652e+00 +4.7281e-01 -3.4689e+00
6543 +7.710605900e-01 +7.710605900e-01 -5.384893941e+01 -5.384893941e+01 +3.8383e-01 +8.8427e-01 -2.7942e+00 -8.1807e-01 +3.9929e+00 +3.1968e-01 -3.0076e-01 +2.6729e+00 +8.1191e-01 -9.2545e-01 -1.0049e+00 +1.3903e+00 -2.9333e+00 -1.3828e+00 -3.1474e+00 +1.0622e+00 -1.6722e+00 +1.6024e+00 +8.8497e-01 -3.3819e+00
7078 +6.436279722e-01 +6.436279722e-01 -5.397637203e+01 -5.397637203e+01 +3.4039e-01 +1.0883e+00 -2.7810e+00 -4.1772e-01 +3.9136e+00 +1.0845e-01 -3.1825e-01 +2.9081e+00 +8.3265e-01 -1.4570e-01 -1.8600e+00 +9.2322e-01 -2.4999e+00 -1.2600e+00 -3.1673e+00 +9.1902e-01 -9.9040e-01 +1.9018e+00 +1.0142e-01 -3.0028e+00
7126 +6.154925652e-01 +6.154925652e-01 -5.400450743e+01 -5.400450743e+01 +5.5266e-01 +9.4509e-01 -2.9065e+00 -3.5038e-01 +4.0375e+00 +2.3760e-01 -2.3242e-01 +2.9409e+00 +3.1294e-01 -2.6088e-01 -1.4560e+00 +1.2412e+00 -2.4835e+00 -1.3878e+00 -2.6793e+00 +6.4465e-01 -1.4453e+00 +1.7601e+00 +4.3832e-01 -3.3301e+00
