% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
369 +2.800383011e+01 +2.800383011e+01 -1.052661699e+02 -1.052661699e+02 -2.9434e+00 -3.5985e+00 +4.7165e+00 -1.9791e+00 -3.1492e+00 +2.8744e+00 -3.5285e+00 -6.1793e-01 +1.1783e+00 +1.9809e-01 -4.3018e+00 +2.7233e+00 +3.5359e+00 +1.3891e+00 -7.6156e-02 +2.1714e+00 -1.8422e+00 -3.6036e+00 +5.3859e+00 +1.4847e+00
383 +1.556162042e+01 +1.556162042e+01 -1.177083796e+02 -1.177083796e+02 -3.6362e+00 -3.3465e+00 +3.0179e+00 -4.1202e+00 -1.9997e+00 +2.1045e+00 -2.6741e+00 -2.0322e+00 -4.6798e-01 -6.0352e-01 -3.7235e+00 +1.8710e+00 +2.9895e+00 +4.8200e-02 -1.0186e+00 +2.4762e+00 -1.4357e+00 -4.8252e+00 +2.6715e+00 +1.4108e+00
398 +7.323056187e+00 +7.323056187e+00 -1.259469438e+02 -1.259469438e+02 -3.5032e+00 -4.0179e+00 +3.5177e+00 -3.1938e+00 -1.8008e+00 +1.7388e+00 -2.9308e+00 -7.6298e-01 -9.9229e-01 -2.9871e-01 -2.4089e+00 +2.6448e+00 +4.6593e+00 -6.9765e-01 -2.1275e+00 +3.3565e+00 -1.5870e+00 -5.0191e+00 +3.6682e+00 +1.7167e+00
2283 +7.195000543e+00 +7.195000543e+00 -1.260749995e+02 -1.260749995e+02 -2.7099e+00 -2.7131e+00 +3.6979e+00 -3.6175e+00 -1.7200e+00 +2.3530e+00 -2.9010e+00 -2.4131e+00 -2.2217e+00 -1.0638e-01 -1.4578e+00 +1.7668e+00 +4.6607e+00 -6.3396e-01 -1.3574e+00 +3.0698e+00 -1.9333e+00 -4.9920e+00 +4.3700e+00 +1.7578e+00
3139 +6.530992871e+00 +6.530992871e+00 -1.267390071e+02 -1.267390071e+02 -2.1562e+00 -2.5934e+00 +3.9227e+00 -2.6966e+00 -2.6011e+00 +1.2919e+00 -2.3011e+00 -2.2636e+00 -1.2924e+00 +2.2711e-01 -2.2071e+00 +3.2838e+00 +4.4689e+00 -1.5164e+00 -1.8757e+00 +2.2211e+00 -1.6015e+00 -4.9452e+00 +4.0674e+00 +1.6488e+00
3144 +5.044087845e+00 +5.044087845e+00 -1.282259122e+02 -1.282259122e+02 -2.8728e+00 -2.8829e+00 +3.7110e+00 -2.4770e+00 -2.6777e+00 +1.4400e+00 -2.5930e+00 -1.9619e+00 -1.1537e+00 +4.6364e-01 -2.5600e+00 +2.9519e+00 +4.3958e+00 -1.3732e+00 -2.2209e+00 +3.5596e+00 -8.4560e-01 -5.0091e+00 +4.1130e+00 +1.8721e+00
3292 +4.942893977e+00 +4.942893977e+00 -1.283271060e+02 -1.283271060e+02 -3.0259e+00 -3.1752e+00 +4.1530e+00 -3.5970e+00 -2.1923e+00 +1.4200e+00 -1.8940e+00 -2.2027e+00 -8.1182e-01 +7.3540e-01 -2.3427e+00 +2.8847e+00 +5.1884e+00 -1.1393e+00 -6.5858e-01 +3.0829e+00 -1.7329e+00 -5.0352e+00 +4.7921e+00 +1.7931e+00
3537 +4.749605181e+00 +4.749605181e+00 -1.285203948e+02 -1.285203948e+02 -2.4219e+00 -3.1255e+00 +3.8717e+00 -2.6321e+00 -1.7183e+00 +2.4436e+00 -3.3764e+00 -2.2395e+00 -5.0372e-01 -9.6115e-01 -2.6066e+00 +2.6227e+00 +4.9666e+00 -7.3061e-01 -1.3992e+00 +3.2751e+00 -7.9069e-01 -4.3967e+00 +4.2099e+00 +1.5423e+00
3959 +4.033688064e+00 +4.033688064e+00 -1.292363119e+02 -1.292363119e+02 -3.1498e+00 -2.8935e+00 +3.3623e+00 -2.4392e+00 -2.2878e+00 +2.0053e+00 -3.2896e+00 -1.5738e+00 -6.9825e-01 +8.4132e-01 -2.2580e+00 +3.5906e+00 +4.7069e+00 -1.1940e+00 -1.0185e+00 +2.8792e+00 -1.0841e+00 -4.4784e+00 +4.1066e+00 +2.0037e+00
4203 +3.005286063e+00 +3.005286063e+00 -1.302647139e+02 -1.302647139e+02 -2.7616e+00 -3.8478e+00 +3.4996e+00 -2.5822e+00 -2.5644e+00 +1.9805e+00 -2.2444e+00 -1.7435e+00 -4.7692e-01 -4.0770e-01 -1.6184e+00 +3.3061e+00 +4.0731e+00 -8.6947e-01 -1.3318e+00 +3.2038e+00 -1.9279e+00 -4.2263e+00 +4.5813e+00 +2.0925e+00
4528 +2.755080896e+00 +2.755080896e+00 -1.305149191e+02 -1.305149191e+02 -2.4489e+00 -3.3950e+00 +3.5352e+00 -2.3052e+00 -1.7247e+00 +1.8940e+00 -2.8119e+00 -1.4130e+00 -7.9151e-01 +5.2731e-02 -2.7075e+00 +3.4503e+00 +5.0319e+00 -5.4335e-01 -1.6335e+00 +3.2005e+00 -1.5232e+00 -4.3447e+00 +4.2925e+00 +2.1034e+00
5333 +2.420206714e+00 +2.420206714e+00 -1.308497933e+02 -1.308497933e+02 -2.1823e+00 -3.6135e+00 +3.9474e+00 -2.9910e+00 -1.8712e+00 +1.6519e+00 -3.2847e+00 -2.3252e+00 -4.1473e-01 +7.8786e-02 -2.2815e+00 +3.1348e+00 +4.7893e+00 -9.2094e-01 -1.1653e+00 +3.5143e+00 -1.4195e+00 -4.5926e+00 +4.9279e+00 +1.5305e+00
5646 +2.369026346e+00 +2.369026346e+00 -1.309009737e+02 -1.309009737e+02 -2.3912e+00 -3.0104e+00 +3.4448e+00 -2.3900e+00 -1.9351e+00 +1.8140e+00 -2.6036e+00 -2.2793e+00 -1.2495e+00 +2.2257e-01 -1.6983e+00 +3.0388e+00 +4.8943e+00 -1.0142e+00 -1.2129e+00 +3.0543e+00 -1.9327e+00 -4.7817e+00 +4.0666e+00 +1.4387e+00
6609 +2.274165268e+00 +2.274165268e+00 -1.309958347e+02 -1.309958347e+02 -2.6419e+00 -3.5234e+00 +3.0246e+00 -2.8689e+00 -2.2957e+00 +1.6778e+00 -2.8393e+00 -1.9592e+00 -4.1255e-01 -4.8056e-01 -2.6030e+00 +2.7815e+00 +4.3566e+00 -1.0221e+00 -8.5728e-01 +3.5319e+00 -1.8108e+00 -4.4109e+00 +4.7184e+00 +1.7414e+00
6674 +2.191333578e+00 +2.191333578e+00 -1.310786664e+02 -1.310786664e+02 -2.7379e+00 -3.2473e+00 +3.7605e+00 -2.5820e+00 -2.3241e+00 +1.9170e+00 -2.5886e+00 -1.7928e+00 -7.5379e-01 -1.3018e-01 -2.7140e+00 +3.1163e+00 +4.5418e+00 -1.1090e+00 -1.2325e+00 +3.4690e+00 -2.1037e+00 -4.0598e+00 +4.3460e+00 +2.3974e+00
7189 +2.096357181e+00 +2.096357181e+00 -1.311736428e+02 -1.311736428e+02 -2.2285e+00 -3.3849e+00 +3.4027e+00 -2.9343e+00 -2.1145e+00 +1.9888e+00 -2.6115e+00 -2.1390e+00 -6.3315e-01 +7.3602e-02 -2.2075e+00 +2.5104e+00 +4.5705e+00 -9.4453e-01 -1.0218e+00 +3.1841e+00 -1.9352e+00 -4.9178e+00 +4.7966e+00 +1.6212e+00
7306 +2.060214396e+00 +2.060214396e+00 -1.312097856e+02 -1.312097856e+02 -2.4322e+00 -3.2670e+00 +3.4817e+00 -2.8993e+00 -2.1351e+00 +1.9649e+00 -2.7348e+00 -1.9256e+00 -1.1395e+00 -4.6833e-02 -2.1574e+00 +3.0421e+00 +4.9220e+00 -1.4071e+00 -9.8722e-01 +3.5664e+00 -1.5819e+00 -4.4679e+00 +4.8809e+00 +1.6843e+00
7388 +2.032946260e+00 +2.032946260e+00 -1.312370537e+02 -1.312370537e+02 -2.5534e+00 -3.3566e+00 +3.7549e+00 -2.9133e+00 -2.1721e+00 +2.0294e+00 -2.7117e+00 -1.9982e+00 -7.3213e-01 -1.4738e-01 -2.1173e+00 +2.7996e+00 +4.5450e+00 -7.3128e-01 -1.5104e+00 +3.1797e+00 -1.7204e+00 -4.3795e+00 +4.8027e+00 +1.7478e+00
10440 +1.991492567e+00 +1.991492567e+00 -1.312785074e+02 -1.312785074e+02 -2.2965e+00 -3.3406e+00 +3.5571e+00 -2.7604e+00 -2.0743e+00 +1.8504e+00 -2.6177e+00 -2.2197e+00 -7.1066e-01 -1.9772e-02 -2.1130e+00 +2.9953e+00 +4.7941e+00 -1.0541e+00 -1.2592e+00 +3.2533e+00 -1.8206e+00 -4.5629e+00 +4.4719e+00 +1.9037e+00
% function evaluation | noise-free fitness - Fopt (-5.488000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.047422017e+01 +8.047422017e+01 +2.559422017e+01 +2.559422017e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
34 +7.765929672e+01 +7.765929672e+01 +2.277929672e+01 +2.277929672e+01 -2.7351e-01 -1.4395e+00 +3.7338e+00 +3.5525e+00 -5.1507e+00 +3.5643e+00 +6.9875e-01 +1.8139e+00 +1.7260e-01 +2.1324e+00 -3.2257e+00 +5.4569e-01 +3.6273e-01 +9.3955e-01 +2.5882e-01 +4.6577e-02 +4.7377e+00 -1.2829e+00 +2.6215e+00 -1.7645e+00
46 +7.694314420e+01 +7.694314420e+01 +2.206314420e+01 +2.206314420e+01 +1.7722e+00 -2.7858e+00 +4.0703e+00 +4.2436e+00 -4.4439e+00 +3.3747e+00 +3.5443e-01 +2.1599e+00 +1.8831e-01 +2.0243e+00 -3.5310e+00 +3.3286e-01 +1.4030e+00 +6.3228e-01 +4.6534e-01 -1.6103e+00 +6.2312e+00 -2.4398e+00 +5.2797e+00 -1.8708e+00
53 +7.566745922e+01 +7.566745922e+01 +2.078745922e+01 +2.078745922e+01 +1.6386e+00 -4.8659e+00 +4.0526e+00 +2.4657e+00 -4.8698e+00 +4.3343e+00 +7.9988e-01 +2.7868e+00 +1.2663e+00 +1.6576e+00 -2.6199e+00 +6.7432e-01 +8.3572e-01 +2.9397e-01 -8.0866e-01 -1.3670e+00 +4.0797e+00 -3.5000e+00 +5.3183e+00 -1.5063e+00
61 +7.299158301e+01 +7.299158301e+01 +1.811158301e+01 +1.811158301e+01 +1.9694e+00 -4.1054e+00 +4.3097e+00 +3.5920e+00 -3.4804e+00 +4.1375e+00 -3.5677e-01 +3.9389e+00 +1.6489e+00 +1.4677e+00 -4.9124e+00 -7.7774e-01 +1.0266e+00 +2.2169e+00 +1.0692e+00 -2.5516e+00 +5.6990e+00 -2.0590e+00 +5.0679e+00 -4.3740e-01
183 +6.727341794e+01 +6.727341794e+01 +1.239341794e+01 +1.239341794e+01 -3.5374e-01 -4.2328e+00 +1.5586e+00 +2.5839e+00 -2.5541e+00 +8.6461e-01 +2.0629e+00 +1.9860e+00 +6.9113e-01 -1.9819e-01 -4.0079e+00 +2.6315e+00 +1.0573e+00 +3.5077e-01 -1.5085e+00 -2.2625e-01 +5.0316e+00 -1.2533e+00 +2.6193e+00 -1.3774e+00
276 +6.551342292e+01 +6.551342292e+01 +1.063342292e+01 +1.063342292e+01 +2.6594e+00 +2.4106e+00 +8.7651e-01 -2.0921e+00 -8.1525e-01 +1.1506e-02 -1.1805e+00 +2.6029e+00 +1.6703e+00 +1.0894e+00 -4.9018e+00 +3.0589e+00 -1.4269e+00 +1.9636e+00 -2.4136e+00 -4.7246e-01 +5.3910e+00 -1.7537e+00 +2.3039e+00 +3.7873e+00
279 +6.425265031e+01 +6.425265031e+01 +9.372650308e+00 +9.372650308e+00 +2.3049e+00 +2.5053e+00 +1.1021e+00 -3.1152e+00 -2.4161e-01 +1.3930e+00 +4.8991e-01 +2.3565e+00 +9.8033e-01 -5.5717e-01 -4.2955e+00 +1.6516e+00 +4.2742e-01 +1.0580e+00 -1.3812e+00 +1.2401e+00 +5.7504e+00 -2.7763e+00 +3.1116e+00 +9.2186e-01
285 +4.447048998e+01 +4.447048998e+01 -1.040951002e+01 -1.040951002e+01 +1.5690e+00 +4.6504e-01 +1.8461e+00 -2.9458e+00 -8.3838e-01 +2.4178e+00 +7.7133e-01 +1.8584e+00 +4.9871e-01 -1.4854e+00 -4.7635e+00 +2.3248e+00 -1.6609e+00 +2.0834e-01 -1.5628e+00 +1.2095e+00 +4.9798e+00 -8.2892e-01 +2.3836e+00 +2.6092e+00
318 +4.019654684e+01 +4.019654684e+01 -1.468345316e+01 -1.468345316e+01 +5.2138e-01 +1.1116e+00 +4.0434e+00 +1.4430e-01 -2.4556e+00 +2.1304e+00 +1.6843e-01 +1.8963e+00 +2.6700e+00 -2.4517e+00 -4.2251e+00 +1.2757e+00 +1.9764e-01 -4.8512e-02 -4.1135e+00 +1.0825e+00 +6.5335e+00 -9.9896e-01 +4.9254e+00 +3.4252e+00
334 +3.624773332e+01 +3.624773332e+01 -1.863226668e+01 -1.863226668e+01 +1.7515e+00 +3.4947e+00 +3.9240e+00 +1.6311e+00 -1.8439e+00 +2.7752e+00 +1.8094e+00 +3.3629e+00 +2.5563e+00 -2.5892e+00 -4.8611e+00 +3.3203e+00 +5.0187e-01 +3.9846e-01 -4.5074e+00 +1.0865e+00 +6.2212e+00 -3.0347e-01 +4.3342e+00 +3.1709e+00
392 +3.479579743e+01 +3.479579743e+01 -2.008420257e+01 -2.008420257e+01 +1.5889e+00 -5.1637e-01 +4.7860e+00 +2.8041e+00 -3.8766e+00 +4.0322e+00 -8.9861e-01 +2.8994e+00 +2.9313e+00 -2.0889e-01 -3.1539e+00 +2.9010e+00 +2.9599e+00 +2.3519e-01 -3.6229e+00 -2.6907e-01 +4.2752e+00 -1.1598e+00 +3.6809e+00 +2.9770e+00
508 +3.062759108e+01 +3.062759108e+01 -2.425240892e+01 -2.425240892e+01 +1.8017e-01 -8.6993e-01 +3.3814e+00 +1.5176e-01 +1.5342e+00 +2.4955e+00 +9.0544e-02 +1.5312e+00 +1.5741e+00 +8.1923e-01 -5.9974e+00 +4.0321e+00 -2.1600e-01 +1.4794e+00 -2.4525e+00 -2.0257e+00 +5.9696e+00 -2.6592e+00 +3.2937e+00 +1.6468e+00
514 +2.425958990e+01 +2.425958990e+01 -3.062041010e+01 -3.062041010e+01 +7.3334e-01 -1.8338e-02 +2.7197e+00 +4.3234e-01 -8.6844e-02 +2.5677e+00 +4.2635e-01 +1.2566e+00 +1.6403e+00 +7.6392e-01 -5.1355e+00 +2.6308e+00 +9.4029e-01 +1.7193e+00 -1.7282e+00 -3.1825e-01 +5.7112e+00 -1.3647e+00 +2.5616e+00 +1.8815e+00
1010 +2.379040258e+01 +2.379040258e+01 -3.108959742e+01 -3.108959742e+01 +3.7720e-01 -2.1323e+00 +2.9774e+00 +5.7040e-01 -1.8898e+00 +8.6983e-01 +2.0475e+00 +3.5839e+00 +2.9161e-01 +1.3252e-01 -5.0425e+00 +1.8047e+00 +1.0708e+00 -4.1944e-01 -3.1471e+00 +1.9666e-01 +5.3343e+00 -2.0715e+00 +2.7075e+00 +2.1029e+00
1064 +2.147553949e+01 +2.147553949e+01 -3.340446051e+01 -3.340446051e+01 +1.6410e+00 -1.6043e+00 +4.5439e+00 -3.7283e-02 -2.6088e+00 +2.0710e+00 +9.5689e-01 +2.1332e+00 +7.6521e-01 -1.1883e+00 -4.4313e+00 +2.8650e+00 +2.3877e+00 -4.4739e-01 -2.9561e+00 -1.2145e+00 +5.1982e+00 -1.8626e+00 +4.7413e+00 +2.4995e+00
1249 +2.062876826e+01 +2.062876826e+01 -3.425123174e+01 -3.425123174e+01 +7.4297e-01 +9.9186e-01 +5.5298e+00 +1.4722e+00 -3.3707e+00 +5.9745e-01 +5.3191e-01 +3.4826e+00 +1.6576e+00 +1.3497e-01 -3.4435e+00 +2.6970e+00 +3.5675e+00 +2.5131e-01 -2.3392e+00 +4.2307e-01 +4.4935e+00 -1.8281e+00 +2.8808e+00 +1.5749e+00
1456 +1.060468932e+01 +1.060468932e+01 -4.427531068e+01 -4.427531068e+01 +4.4378e-02 +1.1013e+00 +3.9321e+00 -3.5653e-02 -7.9561e-01 +3.0703e+00 -1.3672e+00 +4.9801e+00 +2.4967e+00 -8.6659e-01 -4.0435e+00 +2.9831e+00 +1.2072e+00 -4.7506e-01 -2.8291e+00 +1.0774e+00 +6.2179e+00 -6.6744e-01 +2.6492e+00 +2.2870e+00
1637 +8.709529708e+00 +8.709529708e+00 -4.617047029e+01 -4.617047029e+01 +2.9886e-01 +1.4304e+00 +3.1325e+00 +1.1472e+00 -7.8608e-01 +2.1927e+00 +6.5490e-01 +2.8273e+00 +2.3076e+00 -7.3776e-01 -5.2885e+00 +1.6788e+00 +1.9854e-01 -8.9528e-01 -4.3519e+00 -2.0015e-01 +5.1963e+00 -1.7733e+00 +4.0868e+00 +1.2701e+00
2701 +7.927253321e+00 +7.927253321e+00 -4.695274668e+01 -4.695274668e+01 -5.2343e-02 +1.4252e+00 +3.9412e+00 +1.2412e+00 -3.6783e-01 +2.5817e+00 -7.1567e-02 +3.4884e+00 +1.9649e+00 +7.2553e-01 -4.4349e+00 +1.9465e+00 +7.3668e-01 -3.6239e-01 -2.7792e+00 +3.8357e-01 +5.7421e+00 -1.7043e+00 +2.0870e+00 +1.8325e+00
2727 +7.529320388e+00 +7.529320388e+00 -4.735067961e+01 -4.735067961e+01 -2.1233e-01 +1.3062e+00 +2.9615e+00 +6.4567e-01 -4.4201e-01 +3.0925e+00 +5.6516e-02 +2.9076e+00 +2.1782e+00 +1.0919e+00 -4.3173e+00 +1.8054e+00 +8.8843e-01 -2.1426e-01 -3.9847e+00 -9.1586e-01 +4.7682e+00 -2.3926e+00 +1.6494e+00 +1.5439e+00
3496 +6.751789101e+00 +6.751789101e+00 -4.812821090e+01 -4.812821090e+01 -1.1045e-01 +1.8886e+00 +3.0938e+00 +1.0857e-01 -1.6608e+00 +1.4319e+00 +3.1975e-01 +4.0333e+00 +1.6464e+00 -2.7765e-01 -4.8686e+00 +1.1469e+00 +7.8987e-01 +4.8305e-01 -3.1918e+00 -5.8914e-01 +5.1123e+00 -1.3802e+00 +2.5555e+00 +1.9985e+00
3646 +5.247820289e+00 +5.247820289e+00 -4.963217971e+01 -4.963217971e+01 +5.2115e-01 +2.3815e+00 +3.5487e+00 +1.0921e+00 -1.6932e+00 +3.3823e+00 -9.6005e-02 +4.2967e+00 +2.3179e+00 -6.7584e-01 -5.3420e+00 +1.8466e+00 +2.6824e+00 -8.9417e-01 -3.1471e+00 +3.8593e-01 +5.1129e+00 -9.1464e-01 +3.5237e+00 +2.2045e+00
4356 +3.680441633e+00 +3.680441633e+00 -5.119955837e+01 -5.119955837e+01 +6.7572e-01 +1.2881e+00 +3.1746e+00 -9.5929e-02 -1.9458e+00 +2.8121e+00 +3.9118e-01 +3.8058e+00 +2.3085e+00 -1.5400e+00 -4.2506e+00 +2.6417e+00 +1.3095e+00 -9.5789e-01 -4.5005e+00 +7.7651e-01 +4.1644e+00 -8.5839e-01 +2.5668e+00 +2.5166e+00
4370 +3.626654120e+00 +3.626654120e+00 -5.125334588e+01 -5.125334588e+01 +7.7245e-01 +7.3790e-01 +3.6197e+00 +1.4362e-01 -1.8336e+00 +2.4706e+00 +2.1303e-01 +4.1967e+00 +2.5145e+00 -1.3525e+00 -4.1219e+00 +2.7147e+00 +1.2319e+00 -5.6988e-01 -4.4986e+00 +3.0723e-01 +4.4851e+00 -1.4239e+00 +2.8683e+00 +2.2508e+00
5116 +3.306329124e+00 +3.306329124e+00 -5.157367088e+01 -5.157367088e+01 +2.5949e-01 +2.0938e+00 +3.5660e+00 +1.7440e-02 -1.8746e+00 +2.5431e+00 -4.6906e-01 +4.4619e+00 +2.2481e+00 -5.5563e-01 -4.4129e+00 +1.8584e+00 +2.0945e+00 -5.6285e-01 -4.0334e+00 +9.8531e-01 +5.7062e+00 -1.3175e+00 +2.0264e+00 +1.9976e+00
5555 +2.644067282e+00 +2.644067282e+00 -5.223593272e+01 -5.223593272e+01 +9.1943e-02 +1.1138e+00 +3.6522e+00 +2.3627e-01 -1.4713e+00 +2.0326e+00 +8.9421e-01 +4.6038e+00 +2.0036e+00 -5.7885e-01 -4.3642e+00 +1.8395e+00 +1.7496e+00 -1.2629e-03 -4.1785e+00 -7.3223e-01 +5.2255e+00 -1.9673e+00 +2.5973e+00 +1.2810e+00
5557 +2.205804073e+00 +2.205804073e+00 -5.267419593e+01 -5.267419593e+01 -1.9429e-01 +4.9354e-01 +3.6636e+00 +2.8763e-01 -1.9276e+00 +1.8926e+00 +1.2594e+00 +4.1683e+00 +2.4732e+00 -4.6608e-01 -4.2753e+00 +2.1187e+00 +1.9976e+00 -1.4255e-01 -3.8795e+00 -4.4632e-01 +4.8821e+00 -2.0093e+00 +2.1107e+00 +1.6267e+00
6453 +2.092879989e+00 +2.092879989e+00 -5.278712001e+01 -5.278712001e+01 -6.5765e-02 +6.9377e-01 +3.2062e+00 -1.8624e-01 -6.5316e-01 +2.9608e+00 -2.9141e-01 +3.5191e+00 +2.5608e+00 -5.3061e-01 -5.1226e+00 +1.7257e+00 +7.4173e-01 -5.3955e-01 -5.0587e+00 -3.4340e-01 +4.8061e+00 -6.5489e-01 +1.9408e+00 +1.6473e+00
6763 +2.060983359e+00 +2.060983359e+00 -5.281901664e+01 -5.281901664e+01 +3.1713e-01 +1.5160e+00 +3.3487e+00 +8.0079e-01 -8.2748e-01 +2.8468e+00 -7.8952e-02 +4.1385e+00 +3.3219e+00 +4.7186e-02 -4.4992e+00 +1.2687e+00 +1.6023e+00 -1.5441e+00 -5.2077e+00 +3.6021e-01 +4.4001e+00 -1.0830e+00 +1.9740e+00 +2.5875e+00
6778 +2.015882162e+00 +2.015882162e+00 -5.286411784e+01 -5.286411784e+01 +2.1507e-01 +1.6692e+00 +3.1728e+00 +9.3832e-01 -9.9813e-01 +2.9391e+00 +9.2542e-02 +4.2082e+00 +2.9715e+00 -9.5738e-02 -4.3519e+00 +9.1520e-01 +1.6732e+00 -1.1831e+00 -4.8320e+00 +6.6694e-01 +4.5853e+00 -1.3697e+00 +1.7573e+00 +2.6569e+00
7279 +1.994212022e+00 +1.994212022e+00 -5.288578798e+01 -5.288578798e+01 +2.8641e-01 +1.9688e+00 +3.6469e+00 +4.9903e-01 -9.4682e-01 +2.9952e+00 -1.8581e-01 +3.8182e+00 +2.2793e+00 -2.5922e-02 -5.0646e+00 +2.0398e+00 +2.0027e+00 -4.9397e-01 -5.0764e+00 +1.4735e-01 +4.8753e+00 -1.0780e+00 +2.2005e+00 +2.5223e+00
7323 +1.913049146e+00 +1.913049146e+00 -5.296695085e+01 -5.296695085e+01 +2.7068e-01 +1.5801e+00 +4.0090e+00 +6.0190e-01 -1.2027e+00 +2.8135e+00 -1.2684e-01 +4.1644e+00 +2.5314e+00 -1.1883e-01 -4.9159e+00 +1.5797e+00 +1.5813e+00 -4.0618e-01 -4.6946e+00 -6.2186e-02 +5.0380e+00 -1.1022e+00 +1.8591e+00 +2.2259e+00
7549 +1.832538333e+00 +1.832538333e+00 -5.304746167e+01 -5.304746167e+01 -5.7480e-01 +8.6842e-01 +3.3534e+00 +1.1123e-01 -1.1784e+00 +2.9315e+00 +1.8114e-01 +4.3407e+00 +2.7091e+00 -4.2140e-01 -4.7346e+00 +1.8628e+00 +2.0245e+00 -7.4049e-01 -3.8749e+00 -1.8384e-01 +4.6343e+00 -1.3260e+00 +2.3765e+00 +1.8834e+00
8241 +1.719219383e+00 +1.719219383e+00 -5.316078062e+01 -5.316078062e+01 -1.5892e-01 +1.5913e+00 +3.3965e+00 +5.3154e-01 -1.0845e+00 +2.4586e+00 +9.3242e-01 +3.5647e+00 +1.8149e+00 -4.8734e-01 -4.3906e+00 +1.9918e+00 +1.6671e+00 -6.4354e-01 -4.6673e+00 -2.1473e-01 +4.6323e+00 -1.6766e+00 +2.3137e+00 +2.5073e+00
8358 +1.684501473e+00 +1.684501473e+00 -5.319549853e+01 -5.319549853e+01 -3.2541e-01 +9.9563e-01 +3.1544e+00 +4.0046e-01 -1.2069e+00 +2.5721e+00 +7.8556e-01 +3.9009e+00 +2.3346e+00 +2.0868e-01 -4.8329e+00 +1.5993e+00 +1.2996e+00 -4.1476e-01 -4.2123e+00 +1.9151e-01 +4.6005e+00 -1.3084e+00 +1.9836e+00 +2.1296e+00
8457 +1.600670785e+00 +1.600670785e+00 -5.327932921e+01 -5.327932921e+01 -1.2595e-01 +6.0655e-01 +3.0748e+00 +2.1072e-01 -1.2708e+00 +2.8234e+00 +4.5707e-01 +3.8604e+00 +2.4340e+00 -3.0505e-01 -4.6847e+00 +1.8363e+00 +1.3632e+00 -6.6407e-01 -4.1595e+00 -2.5102e-01 +4.4108e+00 -1.4307e+00 +2.1135e+00 +2.4930e+00
8465 +1.451935248e+00 +1.451935248e+00 -5.342806475e+01 -5.342806475e+01 -4.7050e-01 +9.2333e-01 +2.9915e+00 +4.0257e-01 -1.0808e+00 +2.6595e+00 +2.6381e-01 +3.9849e+00 +2.4520e+00 -3.8994e-01 -4.6831e+00 +1.7765e+00 +1.5316e+00 -7.0442e-01 -4.0668e+00 -2.2291e-01 +4.4127e+00 -1.8930e+00 +2.1491e+00 +2.3100e+00
8471 +1.225737603e+00 +1.225737603e+00 -5.365426240e+01 -5.365426240e+01 -6.2167e-02 +9.2054e-01 +3.4287e+00 +5.7051e-01 -1.2807e+00 +2.9627e+00 +2.3343e-01 +3.8893e+00 +2.7289e+00 -3.4194e-02 -4.6057e+00 +1.6161e+00 +1.4879e+00 -5.8008e-01 -4.2179e+00 -1.5916e-01 +4.5933e+00 -1.3294e+00 +2.0083e+00 +2.3047e+00
8673 +1.202110958e+00 +1.202110958e+00 -5.367788904e+01 -5.367788904e+01 -2.0836e-01 +9.8701e-01 +3.4897e+00 +5.3717e-01 -1.1500e+00 +2.1593e+00 +4.2384e-01 +3.3968e+00 +2.3533e+00 -3.5212e-01 -4.5703e+00 +2.1903e+00 +1.3774e+00 -7.7617e-01 -4.5875e+00 +9.2418e-02 +4.4891e+00 -1.4545e+00 +1.8191e+00 +2.4823e+00
9346 +1.075972164e+00 +1.075972164e+00 -5.380402784e+01 -5.380402784e+01 -3.9634e-01 +8.9990e-01 +3.4100e+00 +5.1881e-01 -1.1103e+00 +2.4672e+00 +5.1227e-01 +3.8435e+00 +2.7688e+00 -3.0521e-01 -4.2056e+00 +1.5616e+00 +1.6363e+00 -5.8307e-01 -4.6114e+00 -4.3551e-01 +4.4363e+00 -1.7525e+00 +2.0089e+00 +2.1294e+00
9471 +1.021808245e+00 +1.021808245e+00 -5.385819176e+01 -5.385819176e+01 -2.8587e-01 +1.0396e+00 +3.4157e+00 +2.8961e-01 -1.0943e+00 +2.4955e+00 +2.0867e-01 +3.9327e+00 +2.3894e+00 -8.0205e-02 -4.6533e+00 +1.9543e+00 +1.1279e+00 -5.8253e-01 -4.1838e+00 +1.1842e-01 +4.8463e+00 -1.5715e+00 +1.5643e+00 +2.2753e+00
10723 +9.908639652e-01 +9.908639652e-01 -5.388913603e+01 -5.388913603e+01 -2.6935e-01 +9.8121e-01 +3.5213e+00 +4.5696e-01 -1.1686e+00 +2.5918e+00 +6.6646e-01 +3.7772e+00 +2.4558e+00 -3.3208e-01 -4.6474e+00 +1.9487e+00 +1.4866e+00 -9.1022e-01 -4.7528e+00 -8.0386e-02 +4.6944e+00 -1.3380e+00 +1.7297e+00 +2.1654e+00
