% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
14710 +3.869544522e+01 +3.869544522e+01 +3.328454452e+02 +3.328454452e+02 +2.7248e+00 +4.5137e-01 -1.2325e+00 +1.9809e+00 +3.8672e+00 +2.3055e+00 -8.8141e-01 -1.5128e+00 +1.6780e+00 -3.4626e+00 +2.4108e+00 -3.9461e+00 +2.2968e+00 -1.3374e+00 +1.0030e+00 -4.2337e-01 -2.6916e+00 -2.0531e+00 +9.2203e-01 -1.7599e+00
14747 +3.797920446e+01 +3.797920446e+01 +3.321292045e+02 +3.321292045e+02 +2.6404e+00 +3.8389e-01 -1.1863e+00 +1.8989e+00 +3.8934e+00 +2.2381e+00 -9.9787e-01 -1.5604e+00 +1.6254e+00 -3.4252e+00 +2.3703e+00 -4.0164e+00 +2.2550e+00 -1.3488e+00 +1.0009e+00 -4.6062e-01 -2.5700e+00 -2.1114e+00 +1.0100e+00 -1.8092e+00
14754 +3.627038026e+01 +3.627038026e+01 +3.304203803e+02 +3.304203803e+02 +2.5911e+00 +4.2112e-01 -1.2327e+00 +1.9554e+00 +3.8876e+00 +2.1924e+00 -9.8982e-01 -1.5294e+00 +1.6284e+00 -3.4657e+00 +2.3531e+00 -4.0103e+00 +2.2739e+00 -1.3606e+00 +9.3902e-01 -5.2867e-01 -2.5482e+00 -2.1061e+00 +9.8025e-01 -1.8098e+00
15026 +3.546239468e+01 +3.546239468e+01 +3.296123947e+02 +3.296123947e+02 +2.7082e+00 +4.5982e-01 -1.1549e+00 +1.9306e+00 +3.9181e+00 +2.1409e+00 -9.6997e-01 -1.4161e+00 +1.6458e+00 -3.5146e+00 +2.5212e+00 -4.0415e+00 +2.2597e+00 -1.3647e+00 +1.0114e+00 -4.0761e-01 -2.6519e+00 -2.0647e+00 +1.0318e+00 -1.8218e+00
15205 +3.088269117e+01 +3.088269117e+01 +3.250326912e+02 +3.250326912e+02 +2.6875e+00 +4.3967e-01 -1.1737e+00 +1.9399e+00 +3.9267e+00 +2.2878e+00 -9.0149e-01 -1.4837e+00 +1.6251e+00 -3.4580e+00 +2.4669e+00 -3.9435e+00 +2.3348e+00 -1.3420e+00 +9.8396e-01 -4.3716e-01 -2.5457e+00 -2.0188e+00 +9.4984e-01 -1.7118e+00
15636 +2.847395497e+01 +2.847395497e+01 +3.226239550e+02 +3.226239550e+02 +2.6373e+00 +4.9328e-01 -1.1979e+00 +1.9526e+00 +3.9316e+00 +2.2615e+00 -9.3839e-01 -1.5094e+00 +1.6713e+00 -3.4275e+00 +2.4358e+00 -3.9834e+00 +2.4246e+00 -1.4377e+00 +9.5389e-01 -4.9691e-01 -2.5588e+00 -2.0192e+00 +9.5953e-01 -1.8405e+00
16405 +2.523809804e+01 +2.523809804e+01 +3.193880980e+02 +3.193880980e+02 +2.6844e+00 +4.9745e-01 -1.1849e+00 +1.9253e+00 +3.9166e+00 +2.2356e+00 -9.6644e-01 -1.5081e+00 +1.6634e+00 -3.5046e+00 +2.5171e+00 -3.9732e+00 +2.2902e+00 -1.3964e+00 +9.7389e-01 -4.4180e-01 -2.5964e+00 -2.1264e+00 +9.3664e-01 -1.7502e+00
17143 +2.346234315e+01 +2.346234315e+01 +3.176123432e+02 +3.176123432e+02 +2.6311e+00 +4.7321e-01 -1.2578e+00 +2.0801e+00 +3.9175e+00 +2.2446e+00 -9.9294e-01 -1.4681e+00 +1.6534e+00 -3.4251e+00 +2.4929e+00 -4.0474e+00 +2.3607e+00 -1.4546e+00 +9.3831e-01 -5.5165e-01 -2.5685e+00 -2.0383e+00 +9.6656e-01 -1.8755e+00
17161 +2.305209306e+01 +2.305209306e+01 +3.172020931e+02 +3.172020931e+02 +2.6304e+00 +4.5443e-01 -1.2821e+00 +2.0473e+00 +3.9313e+00 +2.2410e+00 -1.0017e+00 -1.4594e+00 +1.6432e+00 -3.4163e+00 +2.4994e+00 -4.0504e+00 +2.3494e+00 -1.4908e+00 +9.6638e-01 -5.4125e-01 -2.5151e+00 -2.0090e+00 +9.6752e-01 -1.8908e+00
17176 +1.949429916e+01 +1.949429916e+01 +3.136442992e+02 +3.136442992e+02 +2.6610e+00 +5.0697e-01 -1.2312e+00 +2.0151e+00 +3.9195e+00 +2.2364e+00 -9.9128e-01 -1.5220e+00 +1.6641e+00 -3.4300e+00 +2.4897e+00 -3.9904e+00 +2.3250e+00 -1.4830e+00 +9.5722e-01 -5.3744e-01 -2.5106e+00 -2.0390e+00 +9.3245e-01 -1.8460e+00
18002 +1.841859266e+01 +1.841859266e+01 +3.125685927e+02 +3.125685927e+02 +2.6543e+00 +4.2967e-01 -1.2093e+00 +2.0155e+00 +3.9495e+00 +2.2931e+00 -9.8306e-01 -1.5195e+00 +1.6887e+00 -3.4797e+00 +2.4949e+00 -3.9715e+00 +2.3355e+00 -1.3600e+00 +9.3842e-01 -5.2296e-01 -2.5602e+00 -1.9973e+00 +1.0063e+00 -1.7959e+00
18028 +1.769095474e+01 +1.769095474e+01 +3.118409547e+02 +3.118409547e+02 +2.6936e+00 +4.4712e-01 -1.2220e+00 +2.0038e+00 +3.9517e+00 +2.2725e+00 -9.7479e-01 -1.5186e+00 +1.6726e+00 -3.4575e+00 +2.5049e+00 -3.9894e+00 +2.3597e+00 -1.3677e+00 +9.6082e-01 -5.2899e-01 -2.5341e+00 -1.9929e+00 +1.0035e+00 -1.8149e+00
18517 +1.679964126e+01 +1.679964126e+01 +3.109496413e+02 +3.109496413e+02 +2.6756e+00 +4.5294e-01 -1.1922e+00 +1.9686e+00 +3.9238e+00 +2.2478e+00 -9.7646e-01 -1.5148e+00 +1.6455e+00 -3.4506e+00 +2.4750e+00 -3.9797e+00 +2.3230e+00 -1.4552e+00 +9.6294e-01 -5.0087e-01 -2.5941e+00 -2.0868e+00 +9.5962e-01 -1.7771e+00
18524 +1.619801333e+01 +1.619801333e+01 +3.103480133e+02 +3.103480133e+02 +2.6509e+00 +4.5896e-01 -1.1933e+00 +1.9799e+00 +3.9489e+00 +2.2391e+00 -9.9168e-01 -1.5032e+00 +1.6601e+00 -3.4394e+00 +2.4776e+00 -3.9649e+00 +2.3290e+00 -1.4591e+00 +9.6594e-01 -4.9968e-01 -2.5980e+00 -2.0756e+00 +9.4693e-01 -1.8052e+00
18814 +1.512089251e+01 +1.512089251e+01 +3.092708925e+02 +3.092708925e+02 +2.6509e+00 +4.2736e-01 -1.2395e+00 +2.0406e+00 +3.9166e+00 +2.2691e+00 -9.7035e-01 -1.5117e+00 +1.6609e+00 -3.4742e+00 +2.5038e+00 -3.9847e+00 +2.3183e+00 -1.4481e+00 +9.4161e-01 -5.0711e-01 -2.5801e+00 -2.0784e+00 +9.1804e-01 -1.8092e+00
19167 +1.295992589e+01 +1.295992589e+01 +3.071099259e+02 +3.071099259e+02 +2.6203e+00 +3.9065e-01 -1.2294e+00 +2.0133e+00 +3.9652e+00 +2.2786e+00 -1.0205e+00 -1.5417e+00 +1.6605e+00 -3.4910e+00 +2.4772e+00 -3.9781e+00 +2.3087e+00 -1.4342e+00 +9.7704e-01 -5.2884e-01 -2.5300e+00 -2.0692e+00 +9.5512e-01 -1.8443e+00
19574 +1.234572165e+01 +1.234572165e+01 +3.064957216e+02 +3.064957216e+02 +2.6149e+00 +4.1838e-01 -1.2905e+00 +2.0593e+00 +3.9687e+00 +2.2414e+00 -9.9825e-01 -1.5313e+00 +1.6766e+00 -3.4830e+00 +2.4828e+00 -3.9868e+00 +2.3038e+00 -1.4642e+00 +9.4589e-01 -5.7788e-01 -2.5711e+00 -2.0608e+00 +9.4466e-01 -1.8561e+00
19655 +1.122963932e+01 +1.122963932e+01 +3.053796393e+02 +3.053796393e+02 +2.6439e+00 +4.1053e-01 -1.2743e+00 +2.0607e+00 +3.9777e+00 +2.2637e+00 -1.0050e+00 -1.5420e+00 +1.6697e+00 -3.4941e+00 +2.4570e+00 -3.9814e+00 +2.3163e+00 -1.5094e+00 +9.5401e-01 -5.6667e-01 -2.5528e+00 -2.0588e+00 +9.2431e-01 -1.8662e+00
19669 +9.646803089e+00 +9.646803089e+00 +3.037968031e+02 +3.037968031e+02 +2.6176e+00 +4.1452e-01 -1.2752e+00 +2.0445e+00 +3.9569e+00 +2.2554e+00 -9.9705e-01 -1.5529e+00 +1.6818e+00 -3.4929e+00 +2.4604e+00 -3.9826e+00 +2.3200e+00 -1.4806e+00 +9.5446e-01 -5.6482e-01 -2.5420e+00 -2.0750e+00 +9.2565e-01 -1.8483e+00
20576 +9.507742997e+00 +9.507742997e+00 +3.036577430e+02 +3.036577430e+02 +2.6153e+00 +4.5454e-01 -1.2410e+00 +2.0273e+00 +3.9574e+00 +2.2391e+00 -9.8048e-01 -1.5123e+00 +1.6203e+00 -3.4800e+00 +2.4800e+00 -3.9797e+00 +2.3133e+00 -1.4551e+00 +9.4128e-01 -5.3050e-01 -2.5682e+00 -2.0926e+00 +9.3553e-01 -1.8490e+00
20646 +9.130083037e+00 +9.130083037e+00 +3.032800830e+02 +3.032800830e+02 +2.6382e+00 +4.4586e-01 -1.2411e+00 +2.0431e+00 +3.9521e+00 +2.2294e+00 -1.0063e+00 -1.5288e+00 +1.6458e+00 -3.4643e+00 +2.4870e+00 -3.9868e+00 +2.3231e+00 -1.4687e+00 +9.5117e-01 -5.0329e-01 -2.5735e+00 -2.0698e+00 +9.4895e-01 -1.8442e+00
20650 +8.085695363e+00 +8.085695363e+00 +3.022356954e+02 +3.022356954e+02 +2.6418e+00 +4.5666e-01 -1.2490e+00 +2.0377e+00 +3.9413e+00 +2.2280e+00 -9.9989e-01 -1.5141e+00 +1.6479e+00 -3.4746e+00 +2.4805e+00 -3.9920e+00 +2.3332e+00 -1.4401e+00 +9.5475e-01 -4.9436e-01 -2.5709e+00 -2.0750e+00 +9.4959e-01 -1.8345e+00
21029 +7.910974046e+00 +7.910974046e+00 +3.020609740e+02 +3.020609740e+02 +2.6508e+00 +4.6373e-01 -1.2086e+00 +2.0210e+00 +3.9641e+00 +2.2368e+00 -1.0089e+00 -1.5103e+00 +1.6322e+00 -3.4916e+00 +2.4848e+00 -3.9711e+00 +2.3309e+00 -1.4130e+00 +9.5750e-01 -4.6143e-01 -2.5812e+00 -2.0738e+00 +9.7764e-01 -1.8102e+00
21219 +7.636797376e+00 +7.636797376e+00 +3.017867974e+02 +3.017867974e+02 +2.6434e+00 +4.5474e-01 -1.2376e+00 +2.0269e+00 +3.9442e+00 +2.2351e+00 -9.6989e-01 -1.4845e+00 +1.6513e+00 -3.5089e+00 +2.4837e+00 -3.9596e+00 +2.3410e+00 -1.3986e+00 +9.6071e-01 -4.7741e-01 -2.5723e+00 -2.0625e+00 +9.7278e-01 -1.8220e+00
21240 +7.007736263e+00 +7.007736263e+00 +3.011577363e+02 +3.011577363e+02 +2.6559e+00 +4.6322e-01 -1.2271e+00 +2.0162e+00 +3.9501e+00 +2.2280e+00 -9.8607e-01 -1.4886e+00 +1.6419e+00 -3.4837e+00 +2.4721e+00 -3.9824e+00 +2.3378e+00 -1.4112e+00 +9.5493e-01 -4.9804e-01 -2.5570e+00 -2.0750e+00 +9.7672e-01 -1.8208e+00
22476 +6.728008040e+00 +6.728008040e+00 +3.008780080e+02 +3.008780080e+02 +2.6299e+00 +4.2778e-01 -1.2455e+00 +2.0247e+00 +3.9649e+00 +2.2365e+00 -9.7605e-01 -1.5013e+00 +1.6473e+00 -3.4792e+00 +2.4719e+00 -3.9621e+00 +2.3262e+00 -1.4225e+00 +9.5145e-01 -4.9269e-01 -2.5592e+00 -2.0695e+00 +9.6557e-01 -1.8356e+00
22653 +5.997054454e+00 +5.997054454e+00 +3.001470545e+02 +3.001470545e+02 +2.6365e+00 +4.4368e-01 -1.2343e+00 +2.0273e+00 +3.9576e+00 +2.2333e+00 -9.9349e-01 -1.5273e+00 +1.6576e+00 -3.4825e+00 +2.4733e+00 -3.9784e+00 +2.3291e+00 -1.4620e+00 +9.5259e-01 -5.0568e-01 -2.5756e+00 -2.0636e+00 +9.5161e-01 -1.8434e+00
22662 +5.771825774e+00 +5.771825774e+00 +2.999218258e+02 +2.999218258e+02 +2.6361e+00 +4.4259e-01 -1.2405e+00 +2.0270e+00 +3.9490e+00 +2.2380e+00 -9.8960e-01 -1.5205e+00 +1.6475e+00 -3.4689e+00 +2.4703e+00 -3.9789e+00 +2.3242e+00 -1.4525e+00 +9.5237e-01 -5.0961e-01 -2.5702e+00 -2.0618e+00 +9.6773e-01 -1.8404e+00
22877 +5.665528889e+00 +5.665528889e+00 +2.998155289e+02 +2.998155289e+02 +2.6367e+00 +4.4886e-01 -1.2360e+00 +2.0213e+00 +3.9516e+00 +2.2441e+00 -1.0072e+00 -1.5139e+00 +1.6448e+00 -3.4907e+00 +2.4840e+00 -3.9797e+00 +2.3287e+00 -1.4216e+00 +9.3744e-01 -5.0331e-01 -2.5628e+00 -2.0673e+00 +9.7823e-01 -1.8241e+00
22977 +5.264908843e+00 +5.264908843e+00 +2.994149088e+02 +2.994149088e+02 +2.6230e+00 +4.3709e-01 -1.2359e+00 +2.0163e+00 +3.9598e+00 +2.2463e+00 -1.0013e+00 -1.5098e+00 +1.6388e+00 -3.4736e+00 +2.4813e+00 -3.9709e+00 +2.3181e+00 -1.4266e+00 +9.5003e-01 -4.9942e-01 -2.5637e+00 -2.0829e+00 +9.6967e-01 -1.8328e+00
23529 +4.830228431e+00 +4.830228431e+00 +2.989802284e+02 +2.989802284e+02 +2.6124e+00 +4.4680e-01 -1.2413e+00 +2.0199e+00 +3.9703e+00 +2.2357e+00 -9.9134e-01 -1.5125e+00 +1.6409e+00 -3.4774e+00 +2.4763e+00 -3.9820e+00 +2.3314e+00 -1.4453e+00 +9.4474e-01 -5.0675e-01 -2.5629e+00 -2.0686e+00 +9.4734e-01 -1.8413e+00
23958 +4.385595876e+00 +4.385595876e+00 +2.985355959e+02 +2.985355959e+02 +2.6219e+00 +4.2825e-01 -1.2390e+00 +2.0240e+00 +3.9680e+00 +2.2446e+00 -9.8499e-01 -1.5096e+00 +1.6528e+00 -3.4761e+00 +2.4835e+00 -3.9855e+00 +2.3275e+00 -1.4559e+00 +9.6821e-01 -5.2231e-01 -2.5573e+00 -2.0574e+00 +9.6074e-01 -1.8443e+00
24097 +4.218792093e+00 +4.218792093e+00 +2.983687921e+02 +2.983687921e+02 +2.6287e+00 +4.3373e-01 -1.2445e+00 +2.0321e+00 +3.9656e+00 +2.2497e+00 -9.8440e-01 -1.5175e+00 +1.6523e+00 -3.4793e+00 +2.4816e+00 -3.9943e+00 +2.3273e+00 -1.4501e+00 +9.5356e-01 -5.3179e-01 -2.5499e+00 -2.0616e+00 +9.6001e-01 -1.8299e+00
24125 +3.786176906e+00 +3.786176906e+00 +2.979361769e+02 +2.979361769e+02 +2.6358e+00 +4.3321e-01 -1.2377e+00 +2.0217e+00 +3.9674e+00 +2.2476e+00 -9.8624e-01 -1.5226e+00 +1.6556e+00 -3.4820e+00 +2.4838e+00 -3.9896e+00 +2.3320e+00 -1.4506e+00 +9.4946e-01 -5.2390e-01 -2.5453e+00 -2.0560e+00 +9.5410e-01 -1.8334e+00
24745 +3.435392045e+00 +3.435392045e+00 +2.975853920e+02 +2.975853920e+02 +2.6311e+00 +4.3614e-01 -1.2490e+00 +2.0243e+00 +3.9637e+00 +2.2565e+00 -9.9314e-01 -1.5191e+00 +1.6574e+00 -3.4731e+00 +2.4825e+00 -3.9915e+00 +2.3306e+00 -1.4528e+00 +9.5030e-01 -5.1816e-01 -2.5432e+00 -2.0630e+00 +9.5583e-01 -1.8483e+00
24881 +3.274407339e+00 +3.274407339e+00 +2.974244073e+02 +2.974244073e+02 +2.6234e+00 +4.3845e-01 -1.2406e+00 +2.0210e+00 +3.9706e+00 +2.2505e+00 -9.9031e-01 -1.5077e+00 +1.6472e+00 -3.4753e+00 +2.4875e+00 -3.9790e+00 +2.3335e+00 -1.4467e+00 +9.5284e-01 -5.0850e-01 -2.5442e+00 -2.0586e+00 +9.6099e-01 -1.8402e+00
24883 +3.057057172e+00 +3.057057172e+00 +2.972070572e+02 +2.972070572e+02 +2.6251e+00 +4.3659e-01 -1.2400e+00 +2.0233e+00 +3.9712e+00 +2.2496e+00 -9.9245e-01 -1.5072e+00 +1.6486e+00 -3.4776e+00 +2.4914e+00 -3.9803e+00 +2.3339e+00 -1.4406e+00 +9.5432e-01 -5.0498e-01 -2.5480e+00 -2.0611e+00 +9.6205e-01 -1.8394e+00
25074 +2.927262568e+00 +2.927262568e+00 +2.970772626e+02 +2.970772626e+02 +2.6340e+00 +4.3860e-01 -1.2371e+00 +2.0238e+00 +3.9538e+00 +2.2456e+00 -9.8750e-01 -1.5066e+00 +1.6448e+00 -3.4688e+00 +2.4800e+00 -3.9806e+00 +2.3282e+00 -1.4411e+00 +9.5772e-01 -5.0582e-01 -2.5603e+00 -2.0677e+00 +9.6176e-01 -1.8330e+00
25084 +2.709425761e+00 +2.709425761e+00 +2.968594258e+02 +2.968594258e+02 +2.6308e+00 +4.3793e-01 -1.2404e+00 +2.0222e+00 +3.9551e+00 +2.2436e+00 -9.9295e-01 -1.5095e+00 +1.6452e+00 -3.4747e+00 +2.4835e+00 -3.9870e+00 +2.3309e+00 -1.4386e+00 +9.5683e-01 -5.0952e-01 -2.5662e+00 -2.0680e+00 +9.6363e-01 -1.8327e+00
25782 +2.553455724e+00 +2.553455724e+00 +2.967034557e+02 +2.967034557e+02 +2.6298e+00 +4.2981e-01 -1.2380e+00 +2.0284e+00 +3.9629e+00 +2.2529e+00 -9.8817e-01 -1.5088e+00 +1.6512e+00 -3.4789e+00 +2.4789e+00 -3.9946e+00 +2.3324e+00 -1.4375e+00 +9.5938e-01 -5.1800e-01 -2.5507e+00 -2.0640e+00 +9.5970e-01 -1.8367e+00
26067 +2.354450516e+00 +2.354450516e+00 +2.965044505e+02 +2.965044505e+02 +2.6307e+00 +4.4296e-01 -1.2442e+00 +2.0247e+00 +3.9592e+00 +2.2445e+00 -9.8958e-01 -1.5122e+00 +1.6534e+00 -3.4726e+00 +2.4791e+00 -3.9888e+00 +2.3335e+00 -1.4452e+00 +9.5169e-01 -5.1458e-01 -2.5577e+00 -2.0630e+00 +9.5505e-01 -1.8385e+00
26815 +2.296210978e+00 +2.296210978e+00 +2.964462110e+02 +2.964462110e+02 +2.6273e+00 +4.3641e-01 -1.2425e+00 +2.0248e+00 +3.9610e+00 +2.2460e+00 -9.8762e-01 -1.5189e+00 +1.6509e+00 -3.4770e+00 +2.4797e+00 -3.9847e+00 +2.3360e+00 -1.4487e+00 +9.5720e-01 -5.1439e-01 -2.5557e+00 -2.0616e+00 +9.5304e-01 -1.8404e+00
26910 +2.182161003e+00 +2.182161003e+00 +2.963321610e+02 +2.963321610e+02 +2.6305e+00 +4.3660e-01 -1.2429e+00 +2.0291e+00 +3.9612e+00 +2.2512e+00 -9.9027e-01 -1.5145e+00 +1.6583e+00 -3.4726e+00 +2.4834e+00 -3.9842e+00 +2.3320e+00 -1.4417e+00 +9.4846e-01 -5.1441e-01 -2.5479e+00 -2.0557e+00 +9.5559e-01 -1.8395e+00
27086 +1.986952441e+00 +1.986952441e+00 +2.961369524e+02 +2.961369524e+02 +2.6243e+00 +4.2719e-01 -1.2490e+00 +2.0250e+00 +3.9639e+00 +2.2536e+00 -9.8693e-01 -1.5163e+00 +1.6505e+00 -3.4735e+00 +2.4813e+00 -3.9922e+00 +2.3323e+00 -1.4486e+00 +9.5968e-01 -5.2088e-01 -2.5425e+00 -2.0578e+00 +9.5543e-01 -1.8434e+00
27651 +1.924360863e+00 +1.924360863e+00 +2.960743609e+02 +2.960743609e+02 +2.6265e+00 +4.3579e-01 -1.2435e+00 +2.0251e+00 +3.9610e+00 +2.2451e+00 -9.8196e-01 -1.5093e+00 +1.6497e+00 -3.4799e+00 +2.4849e+00 -3.9891e+00 +2.3318e+00 -1.4462e+00 +9.5435e-01 -5.1546e-01 -2.5506e+00 -2.0619e+00 +9.5266e-01 -1.8412e+00
28333 +1.854318610e+00 +1.854318610e+00 +2.960043186e+02 +2.960043186e+02 +2.6266e+00 +4.3239e-01 -1.2397e+00 +2.0270e+00 +3.9604e+00 +2.2467e+00 -9.8734e-01 -1.5122e+00 +1.6481e+00 -3.4784e+00 +2.4820e+00 -3.9911e+00 +2.3284e+00 -1.4463e+00 +9.5612e-01 -5.1218e-01 -2.5542e+00 -2.0637e+00 +9.5257e-01 -1.8343e+00
28409 +1.758570628e+00 +1.758570628e+00 +2.959085706e+02 +2.959085706e+02 +2.6258e+00 +4.3444e-01 -1.2398e+00 +2.0276e+00 +3.9615e+00 +2.2498e+00 -9.8687e-01 -1.5125e+00 +1.6490e+00 -3.4757e+00 +2.4853e+00 -3.9890e+00 +2.3295e+00 -1.4440e+00 +9.5327e-01 -5.1614e-01 -2.5533e+00 -2.0654e+00 +9.5188e-01 -1.8412e+00
28467 +1.416103885e+00 +1.416103885e+00 +2.955661039e+02 +2.955661039e+02 +2.6299e+00 +4.3423e-01 -1.2432e+00 +2.0281e+00 +3.9631e+00 +2.2500e+00 -9.8650e-01 -1.5145e+00 +1.6521e+00 -3.4762e+00 +2.4826e+00 -3.9893e+00 +2.3290e+00 -1.4499e+00 +9.5471e-01 -5.1923e-01 -2.5469e+00 -2.0626e+00 +9.5485e-01 -1.8405e+00
29067 +1.339505782e+00 +1.339505782e+00 +2.954895058e+02 +2.954895058e+02 +2.6275e+00 +4.2826e-01 -1.2455e+00 +2.0294e+00 +3.9648e+00 +2.2528e+00 -9.9086e-01 -1.5175e+00 +1.6530e+00 -3.4789e+00 +2.4845e+00 -3.9929e+00 +2.3295e+00 -1.4515e+00 +9.5400e-01 -5.2052e-01 -2.5455e+00 -2.0618e+00 +9.5334e-01 -1.8425e+00
29099 +1.297011936e+00 +1.297011936e+00 +2.954470119e+02 +2.954470119e+02 +2.6280e+00 +4.2955e-01 -1.2404e+00 +2.0271e+00 +3.9637e+00 +2.2526e+00 -9.9148e-01 -1.5162e+00 +1.6517e+00 -3.4746e+00 +2.4828e+00 -3.9899e+00 +2.3296e+00 -1.4501e+00 +9.5541e-01 -5.2103e-01 -2.5490e+00 -2.0613e+00 +9.5731e-01 -1.8412e+00
29105 +1.264725674e+00 +1.264725674e+00 +2.954147257e+02 +2.954147257e+02 +2.6284e+00 +4.2976e-01 -1.2402e+00 +2.0263e+00 +3.9628e+00 +2.2512e+00 -9.9129e-01 -1.5157e+00 +1.6524e+00 -3.4730e+00 +2.4826e+00 -3.9912e+00 +2.3309e+00 -1.4489e+00 +9.5455e-01 -5.2006e-01 -2.5494e+00 -2.0599e+00 +9.5786e-01 -1.8403e+00
29142 +1.257802759e+00 +1.257802759e+00 +2.954078028e+02 +2.954078028e+02 +2.6254e+00 +4.3153e-01 -1.2422e+00 +2.0265e+00 +3.9642e+00 +2.2489e+00 -9.9123e-01 -1.5163e+00 +1.6511e+00 -3.4729e+00 +2.4803e+00 -3.9913e+00 +2.3325e+00 -1.4490e+00 +9.5587e-01 -5.1890e-01 -2.5520e+00 -2.0633e+00 +9.5615e-01 -1.8374e+00
29154 +1.165768416e+00 +1.165768416e+00 +2.953157684e+02 +2.953157684e+02 +2.6243e+00 +4.3118e-01 -1.2398e+00 +2.0254e+00 +3.9644e+00 +2.2493e+00 -9.8988e-01 -1.5143e+00 +1.6521e+00 -3.4733e+00 +2.4825e+00 -3.9924e+00 +2.3319e+00 -1.4493e+00 +9.5504e-01 -5.2068e-01 -2.5501e+00 -2.0627e+00 +9.5759e-01 -1.8392e+00
30922 +1.127782001e+00 +1.127782001e+00 +2.952777820e+02 +2.952777820e+02 +2.6239e+00 +4.3142e-01 -1.2443e+00 +2.0265e+00 +3.9615e+00 +2.2498e+00 -9.9230e-01 -1.5158e+00 +1.6527e+00 -3.4769e+00 +2.4835e+00 -3.9900e+00 +2.3299e+00 -1.4491e+00 +9.5551e-01 -5.1865e-01 -2.5469e+00 -2.0628e+00 +9.5555e-01 -1.8392e+00
30985 +1.056617429e+00 +1.056617429e+00 +2.952066174e+02 +2.952066174e+02 +2.6262e+00 +4.3137e-01 -1.2437e+00 +2.0270e+00 +3.9610e+00 +2.2497e+00 -9.8732e-01 -1.5135e+00 +1.6507e+00 -3.4756e+00 +2.4834e+00 -3.9889e+00 +2.3288e+00 -1.4469e+00 +9.5522e-01 -5.1700e-01 -2.5515e+00 -2.0624e+00 +9.5257e-01 -1.8399e+00
31122 +9.801723758e-01 +9.801723758e-01 +2.951301724e+02 +2.951301724e+02 +2.6308e+00 +4.3682e-01 -1.2414e+00 +2.0249e+00 +3.9611e+00 +2.2505e+00 -9.8637e-01 -1.5100e+00 +1.6499e+00 -3.4775e+00 +2.4828e+00 -3.9895e+00 +2.3317e+00 -1.4395e+00 +9.5550e-01 -5.1198e-01 -2.5531e+00 -2.0609e+00 +9.5692e-01 -1.8367e+00
31124 +9.751980522e-01 +9.751980522e-01 +2.951251981e+02 +2.951251981e+02 +2.6305e+00 +4.3723e-01 -1.2402e+00 +2.0254e+00 +3.9610e+00 +2.2496e+00 -9.8542e-01 -1.5109e+00 +1.6499e+00 -3.4773e+00 +2.4849e+00 -3.9887e+00 +2.3327e+00 -1.4410e+00 +9.5399e-01 -5.1235e-01 -2.5503e+00 -2.0611e+00 +9.5542e-01 -1.8344e+00
31163 +9.005313613e-01 +9.005313613e-01 +2.950505314e+02 +2.950505314e+02 +2.6287e+00 +4.3516e-01 -1.2427e+00 +2.0261e+00 +3.9605e+00 +2.2509e+00 -9.8737e-01 -1.5123e+00 +1.6507e+00 -3.4761e+00 +2.4817e+00 -3.9880e+00 +2.3322e+00 -1.4423e+00 +9.5486e-01 -5.1337e-01 -2.5495e+00 -2.0617e+00 +9.5565e-01 -1.8372e+00
31321 +7.985987637e-01 +7.985987637e-01 +2.949485988e+02 +2.949485988e+02 +2.6285e+00 +4.3527e-01 -1.2402e+00 +2.0257e+00 +3.9608e+00 +2.2511e+00 -9.8662e-01 -1.5125e+00 +1.6539e+00 -3.4765e+00 +2.4832e+00 -3.9889e+00 +2.3306e+00 -1.4419e+00 +9.5412e-01 -5.1377e-01 -2.5510e+00 -2.0618e+00 +9.5638e-01 -1.8369e+00
31362 +7.182171356e-01 +7.182171356e-01 +2.948682171e+02 +2.948682171e+02 +2.6263e+00 +4.3448e-01 -1.2432e+00 +2.0266e+00 +3.9617e+00 +2.2508e+00 -9.8648e-01 -1.5127e+00 +1.6522e+00 -3.4768e+00 +2.4831e+00 -3.9860e+00 +2.3319e+00 -1.4414e+00 +9.5411e-01 -5.1397e-01 -2.5516e+00 -2.0609e+00 +9.5691e-01 -1.8372e+00
32429 +6.615415766e-01 +6.615415766e-01 +2.948115416e+02 +2.948115416e+02 +2.6273e+00 +4.3211e-01 -1.2424e+00 +2.0276e+00 +3.9624e+00 +2.2486e+00 -9.8770e-01 -1.5137e+00 +1.6538e+00 -3.4757e+00 +2.4816e+00 -3.9895e+00 +2.3316e+00 -1.4455e+00 +9.5544e-01 -5.1655e-01 -2.5501e+00 -2.0600e+00 +9.5591e-01 -1.8383e+00
32971 +6.209638066e-01 +6.209638066e-01 +2.947709638e+02 +2.947709638e+02 +2.6280e+00 +4.3269e-01 -1.2424e+00 +2.0261e+00 +3.9627e+00 +2.2501e+00 -9.8841e-01 -1.5149e+00 +1.6541e+00 -3.4763e+00 +2.4831e+00 -3.9891e+00 +2.3322e+00 -1.4439e+00 +9.5536e-01 -5.1680e-01 -2.5518e+00 -2.0599e+00 +9.5607e-01 -1.8379e+00
