% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
35178 +4.334697336e+01 +4.334697336e+01 +3.258269734e+02 +3.258269734e+02 +4.9535e-01 -3.3371e+00 +8.4606e-01 +2.4407e+00 -4.0789e+00 +4.4392e+00 -1.9022e+00 +3.6224e+00 -4.1038e+00 -5.6452e-03 +2.3999e+00 +1.2932e+00 -4.4389e-01 -2.2903e+00 +2.4944e+00 +3.5970e+00 -1.6104e+00 -1.6031e+00 +3.6939e+00 -1.5415e+00
35896 +4.251365613e+01 +4.251365613e+01 +3.249936561e+02 +3.249936561e+02 +5.0442e-01 -3.3787e+00 +8.6001e-01 +2.4511e+00 -4.0708e+00 +4.4374e+00 -1.8714e+00 +3.6401e+00 -4.0899e+00 -1.6842e-02 +2.3956e+00 +1.3045e+00 -4.5079e-01 -2.3029e+00 +2.5060e+00 +3.5837e+00 -1.6120e+00 -1.5989e+00 +3.6960e+00 -1.5358e+00
129778 +4.162854949e+01 +4.162854949e+01 +3.241085495e+02 +3.241085495e+02 +5.6521e-01 -4.3711e+00 +1.8324e+00 +2.3932e+00 -1.7254e+00 +3.5968e+00 -3.0956e+00 +3.6114e+00 -2.8217e+00 +5.0845e-02 +2.9982e+00 -7.9776e-01 -1.8845e+00 -1.8196e+00 +3.7146e+00 +3.1819e+00 -2.8408e+00 -2.0237e+00 +3.6709e+00 -2.8063e+00
130257 +3.941279192e+01 +3.941279192e+01 +3.218927919e+02 +3.218927919e+02 +4.5090e-01 -4.3859e+00 +1.7496e+00 +2.4171e+00 -1.5763e+00 +3.6007e+00 -3.0811e+00 +3.6696e+00 -2.8057e+00 +6.0803e-02 +2.9522e+00 -7.4963e-01 -1.4386e+00 -1.7732e+00 +3.7129e+00 +3.1960e+00 -2.8604e+00 -2.0037e+00 +3.7191e+00 -2.8143e+00
130876 +3.573977389e+01 +3.573977389e+01 +3.182197739e+02 +3.182197739e+02 +5.9892e-01 -4.3336e+00 +1.7516e+00 +2.3824e+00 -1.6060e+00 +3.6494e+00 -3.0946e+00 +3.7253e+00 -2.8351e+00 +1.2956e-02 +2.9629e+00 -7.6661e-01 -1.4045e+00 -1.8245e+00 +3.7200e+00 +3.1632e+00 -2.8723e+00 -2.0013e+00 +3.7050e+00 -2.8350e+00
131699 +3.522563392e+01 +3.522563392e+01 +3.177056339e+02 +3.177056339e+02 +5.1993e-01 -4.3366e+00 +1.7717e+00 +2.4638e+00 -1.5468e+00 +3.6245e+00 -3.1152e+00 +3.7583e+00 -2.7922e+00 -9.2845e-03 +2.9520e+00 -8.2158e-01 -1.4474e+00 -1.7981e+00 +3.7039e+00 +3.1706e+00 -2.8713e+00 -1.9932e+00 +3.7323e+00 -2.8573e+00
131818 +3.270794304e+01 +3.270794304e+01 +3.151879430e+02 +3.151879430e+02 +5.6309e-01 -4.2919e+00 +1.7713e+00 +2.4581e+00 -1.6518e+00 +3.6459e+00 -3.1164e+00 +3.7727e+00 -2.8336e+00 -2.7236e-02 +2.9848e+00 -7.5932e-01 -1.4386e+00 -1.8257e+00 +3.7171e+00 +3.1717e+00 -2.8537e+00 -2.0007e+00 +3.7047e+00 -2.8436e+00
132267 +3.159867118e+01 +3.159867118e+01 +3.140786712e+02 +3.140786712e+02 +5.4600e-01 -4.3095e+00 +1.7454e+00 +2.4763e+00 -1.5724e+00 +3.6015e+00 -3.1152e+00 +3.6127e+00 -2.7871e+00 +2.8076e-02 +2.9781e+00 -7.4422e-01 -1.4207e+00 -1.8143e+00 +3.7333e+00 +3.2227e+00 -2.8641e+00 -2.0185e+00 +3.7093e+00 -2.8369e+00
132815 +3.078856012e+01 +3.078856012e+01 +3.132685601e+02 +3.132685601e+02 +5.3325e-01 -4.3161e+00 +1.8037e+00 +2.4413e+00 -1.6415e+00 +3.5990e+00 -3.1062e+00 +3.7125e+00 -2.8488e+00 -3.6486e-03 +2.9655e+00 -8.1212e-01 -1.4199e+00 -1.8207e+00 +3.7042e+00 +3.1946e+00 -2.8682e+00 -2.0360e+00 +3.7095e+00 -2.8390e+00
133541 +2.996183532e+01 +2.996183532e+01 +3.124418353e+02 +3.124418353e+02 +5.5290e-01 -4.3567e+00 +1.7323e+00 +2.4586e+00 -1.5651e+00 +3.6528e+00 -3.1070e+00 +3.6008e+00 -2.8538e+00 -2.5396e-02 +2.9639e+00 -7.5496e-01 -1.4426e+00 -1.8142e+00 +3.6853e+00 +3.1913e+00 -2.8544e+00 -2.0275e+00 +3.7178e+00 -2.8570e+00
133567 +2.907907572e+01 +2.907907572e+01 +3.115590757e+02 +3.115590757e+02 +5.5502e-01 -4.3255e+00 +1.8013e+00 +2.4273e+00 -1.5702e+00 +3.6406e+00 -3.1351e+00 +3.6062e+00 -2.8502e+00 +6.5167e-03 +2.9618e+00 -7.3089e-01 -1.4304e+00 -1.8235e+00 +3.6692e+00 +3.1862e+00 -2.8697e+00 -2.0242e+00 +3.7097e+00 -2.8263e+00
133601 +2.828303490e+01 +2.828303490e+01 +3.107630349e+02 +3.107630349e+02 +5.2829e-01 -4.3285e+00 +1.7669e+00 +2.4270e+00 -1.5651e+00 +3.6334e+00 -3.1168e+00 +3.6455e+00 -2.8581e+00 -3.4209e-02 +2.9972e+00 -7.4374e-01 -1.4237e+00 -1.8243e+00 +3.7095e+00 +3.1956e+00 -2.8749e+00 -2.0239e+00 +3.7019e+00 -2.8496e+00
135084 +2.779938063e+01 +2.779938063e+01 +3.102793806e+02 +3.102793806e+02 +5.2463e-01 -4.3171e+00 +1.7717e+00 +2.4631e+00 -1.5915e+00 +3.6030e+00 -3.1132e+00 +3.6777e+00 -2.8508e+00 -9.6483e-03 +2.9602e+00 -7.1608e-01 -1.4379e+00 -1.8009e+00 +3.7068e+00 +3.1972e+00 -2.8665e+00 -2.0186e+00 +3.7189e+00 -2.8374e+00
135458 +2.716495017e+01 +2.716495017e+01 +3.096449502e+02 +3.096449502e+02 +5.1117e-01 -4.2975e+00 +1.7970e+00 +2.4381e+00 -1.5852e+00 +3.6292e+00 -3.1115e+00 +3.6276e+00 -2.8325e+00 -4.5325e-03 +2.9692e+00 -7.2249e-01 -1.4407e+00 -1.8023e+00 +3.7046e+00 +3.2061e+00 -2.8630e+00 -2.0241e+00 +3.6928e+00 -2.8466e+00
136374 +2.683469731e+01 +2.683469731e+01 +3.093146973e+02 +3.093146973e+02 +5.0003e-01 -4.3134e+00 +1.7935e+00 +2.4261e+00 -1.5720e+00 +3.6138e+00 -3.1205e+00 +3.6420e+00 -2.8325e+00 -9.6114e-03 +2.9648e+00 -7.5295e-01 -1.4252e+00 -1.8111e+00 +3.6852e+00 +3.2004e+00 -2.8726e+00 -2.0153e+00 +3.7025e+00 -2.8376e+00
137961 +2.620192707e+01 +2.620192707e+01 +3.086819271e+02 +3.086819271e+02 +5.2957e-01 -4.3077e+00 +1.7849e+00 +2.4400e+00 -1.5717e+00 +3.6274e+00 -3.1306e+00 +3.6335e+00 -2.8440e+00 -4.5922e-03 +2.9697e+00 -7.3625e-01 -1.4326e+00 -1.8075e+00 +3.6964e+00 +3.2037e+00 -2.8634e+00 -2.0159e+00 +3.7060e+00 -2.8377e+00
% function evaluation | noise-free fitness - Fopt (4.826100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.795142101e+02 +6.795142101e+02 +1.162124210e+03 +1.162124210e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
11 +6.363579919e+02 +6.363579919e+02 +1.118967992e+03 +1.118967992e+03 +3.7071e-01 -1.3281e-02 +4.0700e-01 -5.5242e-01 -1.4341e+00 +4.0350e-01 -1.7036e-01 -1.9011e+00 +7.8113e-01 -3.0455e-01 -4.4622e-01 -4.3348e-01 -2.9697e-01 +6.9234e-01 -1.9622e+00 +1.0471e+00 +6.6814e-02 -2.8714e+00 +1.2871e-01 +1.4235e+00
20 +5.784154521e+02 +5.784154521e+02 +1.061025452e+03 +1.061025452e+03 +4.2060e-01 -1.5225e-01 +8.4248e-01 -2.0135e+00 -8.6736e-01 -1.0727e-01 -5.2083e-01 -1.8603e+00 -6.4255e-02 -1.0174e+00 -3.3144e-01 -2.1659e+00 +1.3363e+00 -3.1242e-01 -1.7946e+00 +5.7668e-01 -7.4601e-01 -1.9681e+00 +2.0409e-02 +1.1649e+00
40 +5.476896098e+02 +5.476896098e+02 +1.030299610e+03 +1.030299610e+03 +2.2255e-01 +9.0687e-01 +2.7624e-01 -2.0643e+00 -1.9795e+00 +1.2607e+00 -4.2064e-01 -1.3658e+00 -3.2364e-01 -1.4668e+00 -1.0541e+00 -3.3551e+00 +3.4387e+00 -4.7619e-01 -2.0671e+00 +6.3178e-01 +2.1402e+00 -2.7270e+00 +1.1357e+00 +2.9249e+00
43 +5.253173137e+02 +5.253173137e+02 +1.007927314e+03 +1.007927314e+03 -4.6999e-01 +1.1537e+00 +1.9774e+00 -4.5659e+00 -1.5314e+00 +7.5230e-03 +1.7825e-01 -7.1350e-01 -1.2153e-01 -9.6125e-01 -3.5943e-01 -1.9437e+00 +3.3196e+00 -1.7828e+00 -1.0595e+00 -3.6839e-01 +2.0342e+00 -1.6236e+00 +2.5159e-01 +3.6593e+00
44 +5.100731890e+02 +5.100731890e+02 +9.926831890e+02 +9.926831890e+02 -1.8084e+00 +1.7025e+00 +2.6790e-02 -1.7740e+00 -4.2615e+00 +1.1915e+00 -1.4687e+00 -1.3879e+00 -8.7418e-03 +6.6767e-01 -9.8539e-01 -1.5820e+00 +3.9232e+00 -6.3932e-01 -1.1376e+00 -7.7649e-01 +2.3271e+00 -2.9902e+00 +2.9508e-01 +1.7878e+00
58 +4.748400141e+02 +4.748400141e+02 +9.574500141e+02 +9.574500141e+02 -1.9981e+00 +1.1604e+00 +1.0960e-01 -2.0472e+00 -3.1807e+00 -2.0915e-01 -8.2821e-01 +7.0887e-02 +2.8419e-02 -3.3621e-01 -5.6802e-01 -2.7057e-01 +2.7381e+00 -4.1266e-01 -4.2134e-01 -1.6234e+00 +2.5567e+00 -2.8222e+00 +1.1174e+00 +1.4060e+00
64 +3.858190558e+02 +3.858190558e+02 +8.684290558e+02 +8.684290558e+02 -3.5364e+00 -1.1769e+00 -3.2226e-01 -1.4361e+00 -3.6817e+00 -5.2299e-01 +5.8381e-02 +6.1364e-01 +5.0917e-01 +1.8758e+00 -1.0565e+00 -7.0913e-01 +1.7715e+00 -6.4286e-01 -9.7020e-01 -1.8733e+00 +3.8836e+00 -2.7408e+00 +2.1944e+00 +1.7219e+00
92 +3.416283224e+02 +3.416283224e+02 +8.242383224e+02 +8.242383224e+02 -5.0906e+00 +8.8238e-01 -4.3349e-01 -1.9998e+00 -5.5446e+00 -9.6541e-01 -1.0422e+00 -6.9006e-01 +5.5045e-01 +3.5707e+00 -2.0557e+00 +2.1145e+00 +2.1623e+00 -9.1630e-01 -2.2068e+00 -2.9137e+00 +3.0946e+00 -2.2280e+00 +2.3785e+00 +1.1393e+00
169 +3.217973134e+02 +3.217973134e+02 +8.044073134e+02 +8.044073134e+02 -6.4714e+00 +2.3182e+00 +1.0862e+00 -2.2255e+00 -3.5481e+00 +1.5338e+00 -1.4761e+00 -1.7243e+00 +3.5310e+00 +1.8181e+00 -2.1984e+00 -1.7006e+00 -5.7013e-01 -3.0208e+00 -9.9852e-01 -2.9994e+00 +3.9754e+00 -3.7945e+00 +9.2095e-01 +1.2760e+00
428 +3.132513884e+02 +3.132513884e+02 +7.958613884e+02 +7.958613884e+02 -2.9906e+00 -1.1361e+00 +3.1743e+00 -3.1704e+00 +1.7149e+00 +4.8704e+00 -3.1029e+00 -2.7303e+00 +7.6015e-01 +1.8340e+00 -2.8598e+00 -1.0450e-01 +4.8031e-01 -2.8909e+00 -2.9940e+00 -9.6123e-01 +2.0571e+00 -4.0726e-01 +1.4945e+00 +8.0502e-01
559 +3.079187861e+02 +3.079187861e+02 +7.905287861e+02 +7.905287861e+02 -1.2924e+00 +3.7869e+00 +8.0390e-02 -4.5528e+00 +2.9013e-01 +2.7226e+00 -3.0565e+00 -2.5120e+00 +1.2993e+00 +3.8808e+00 -1.5295e+00 -3.3674e+00 +1.4881e+00 -3.9945e-01 -1.9211e+00 -2.4950e+00 +4.0068e+00 -1.9902e+00 +2.5345e+00 +8.8792e-01
910 +2.573836195e+02 +2.573836195e+02 +7.399936195e+02 +7.399936195e+02 -4.5614e+00 +1.0138e+00 -2.4188e+00 -4.9399e+00 +4.4175e-01 -1.0646e+00 -2.6777e+00 -3.4107e+00 +1.8506e+00 +2.6831e+00 -1.6846e+00 +2.7506e+00 +1.3112e+00 -2.2821e+00 -1.9974e+00 -2.4371e+00 +2.2182e+00 -2.2506e+00 +2.2166e+00 +1.9564e+00
1284 +2.515854930e+02 +2.515854930e+02 +7.341954930e+02 +7.341954930e+02 -4.3163e+00 +8.5331e-01 -4.3846e-01 -2.9398e+00 -1.3506e+00 +3.1729e-01 -1.0066e+00 -2.4457e+00 -2.6382e-01 +2.1051e+00 -2.6916e+00 -8.2701e-01 +7.8262e-01 -2.3707e+00 -6.2421e-01 -5.2366e-01 +3.7435e+00 -2.8798e+00 +1.9154e+00 +2.1880e+00
1338 +2.410072791e+02 +2.410072791e+02 +7.236172791e+02 +7.236172791e+02 -3.9722e+00 +2.8949e+00 -6.3637e-01 -2.9718e+00 +7.5724e-01 -1.4709e+00 -2.9307e+00 -2.9950e+00 +2.3370e+00 +3.1737e+00 -2.6443e+00 -8.9267e-01 -1.1734e+00 -2.2917e+00 -2.3922e+00 -2.9437e+00 +4.5701e+00 -1.6570e+00 +2.5411e+00 +2.1249e+00
1447 +2.377778263e+02 +2.377778263e+02 +7.203878263e+02 +7.203878263e+02 -2.3090e+00 -1.1471e-01 -5.1141e-01 -4.9764e+00 +3.7062e-01 +1.0394e+00 -9.4463e-01 -3.6798e+00 +2.3600e+00 +4.3057e+00 +4.5999e-02 +4.2886e-01 +3.4046e-01 -1.0086e+00 -1.9757e+00 -2.3107e+00 +2.7565e+00 -2.4005e+00 +2.2498e+00 +1.8632e+00
1705 +2.233204401e+02 +2.233204401e+02 +7.059304401e+02 +7.059304401e+02 -1.3940e+00 +1.3368e+00 -2.3451e+00 -1.8769e+00 -6.8702e-01 +3.2639e+00 -3.1240e+00 -2.3882e+00 +1.7557e+00 +4.2835e+00 -2.4237e+00 +4.2285e-01 -1.2184e-01 -2.1708e+00 -2.8436e+00 -2.9245e+00 +2.0540e+00 -2.0869e+00 +1.2907e+00 +2.1656e+00
1748 +2.181619893e+02 +2.181619893e+02 +7.007719893e+02 +7.007719893e+02 -1.0610e+00 +1.4546e+00 -2.9487e+00 -2.1386e+00 -1.7758e+00 +2.7439e+00 -1.2413e+00 -2.7305e+00 +5.6096e-01 +2.7453e+00 -2.2330e+00 -2.0557e-01 +3.7558e-01 -1.4096e+00 -1.4890e+00 -3.1174e+00 +1.5513e+00 -1.9615e+00 +2.5160e+00 +1.7146e+00
2109 +1.976345360e+02 +1.976345360e+02 +6.802445360e+02 +6.802445360e+02 -7.2734e-01 +1.8715e+00 -1.1920e+00 -1.2935e+00 -2.5943e+00 +3.6778e+00 -2.1775e+00 -2.1787e+00 -5.3548e-01 +2.5491e+00 -2.8503e+00 -1.4077e+00 +2.1829e+00 -1.7354e+00 -2.2547e+00 -2.8658e+00 +3.3838e+00 -2.0441e+00 +2.0941e+00 +1.8977e+00
4423 +1.545119668e+02 +1.545119668e+02 +6.371219668e+02 +6.371219668e+02 +1.8058e+00 +1.7288e+00 -4.2727e+00 -3.9750e+00 +6.9743e-01 +3.6347e+00 -2.8410e+00 -2.9307e+00 +3.2361e+00 +2.6730e+00 -3.0472e+00 +1.0637e+00 +1.3499e+00 -1.7690e+00 -2.1460e+00 -2.0356e+00 +2.9803e+00 -1.6608e+00 +9.0659e-01 +3.1501e-01
10733 +1.309484039e+02 +1.309484039e+02 +6.135584039e+02 +6.135584039e+02 -1.4326e+00 +2.5359e+00 -1.6558e+00 -3.9733e+00 -2.6830e+00 +2.6962e+00 -2.3519e+00 -4.1825e+00 +2.3567e+00 +3.1049e+00 -2.2793e+00 +1.5956e+00 +1.7865e+00 -2.6037e+00 -2.2349e+00 -1.5480e+00 +4.0487e+00 -2.3843e+00 +2.0448e+00 +1.5337e+00
14800 +1.260435052e+02 +1.260435052e+02 +6.086535052e+02 +6.086535052e+02 -2.3884e+00 +4.0207e+00 -2.3184e+00 -3.1702e+00 -2.6803e+00 +2.8620e+00 -2.9169e+00 -2.9542e+00 +2.3751e+00 +2.1831e+00 -2.0240e+00 +1.8173e+00 -6.2946e-01 -3.3148e+00 -2.2823e+00 -1.3381e+00 +2.9905e+00 -2.4032e+00 +2.1479e+00 +1.9256e+00
23587 +1.231016413e+02 +1.231016413e+02 +6.057116413e+02 +6.057116413e+02 -3.1473e+00 +2.3478e+00 -4.2114e+00 -3.1407e+00 -2.8393e+00 +1.9992e+00 -2.9875e+00 -3.7805e+00 +1.8773e+00 +1.9681e+00 -2.3469e+00 +2.4918e+00 +3.8446e-01 -1.5440e+00 -2.2310e+00 -1.9911e+00 +3.0445e+00 -1.2350e+00 +2.7919e+00 +2.5147e+00
24576 +1.178118011e+02 +1.178118011e+02 +6.004218011e+02 +6.004218011e+02 -2.1827e+00 +2.4565e+00 -4.2569e+00 -4.6921e+00 -2.6685e+00 +2.1083e+00 -2.9388e+00 -2.7448e+00 +1.3094e+00 +2.0295e+00 -2.5364e+00 +2.4567e+00 +7.9502e-01 -2.1160e+00 -2.2495e+00 -2.0816e+00 +2.9799e+00 -1.1482e+00 +2.1267e+00 +2.1713e+00
24904 +1.143555513e+02 +1.143555513e+02 +5.969655513e+02 +5.969655513e+02 -1.2636e+00 +2.6853e+00 -4.0125e+00 -2.2334e+00 -1.2789e+00 +1.9941e+00 -2.8781e+00 -2.1497e+00 +1.5866e+00 +1.5879e+00 -2.5787e+00 +2.4921e+00 +8.5925e-01 -2.6342e+00 -2.1481e+00 -2.0086e+00 +3.0357e+00 -1.6281e+00 +1.5140e+00 +1.3083e+00
24909 +1.086464882e+02 +1.086464882e+02 +5.912564882e+02 +5.912564882e+02 -1.2935e+00 +2.6302e+00 -4.0711e+00 -3.1091e+00 -1.4901e+00 +2.0005e+00 -2.8909e+00 -2.2520e+00 +1.5478e+00 +1.5485e+00 -2.5493e+00 +2.4603e+00 +7.6839e-01 -2.7325e+00 -2.2120e+00 -1.9418e+00 +3.0425e+00 -1.5532e+00 +1.5935e+00 +1.5021e+00
24923 +1.047313362e+02 +1.047313362e+02 +5.873413362e+02 +5.873413362e+02 -1.3584e+00 +2.6144e+00 -4.1746e+00 -3.1667e+00 -1.2257e+00 +1.9748e+00 -2.9070e+00 -2.2992e+00 +1.7361e+00 +1.6234e+00 -2.5528e+00 +2.4563e+00 +8.6571e-01 -2.6678e+00 -2.3821e+00 -1.8970e+00 +3.0397e+00 -1.4905e+00 +1.4857e+00 +1.5540e+00
25183 +9.410614177e+01 +9.410614177e+01 +5.767161418e+02 +5.767161418e+02 -1.1600e+00 +2.4298e+00 -4.1970e+00 -2.9570e+00 -1.4870e+00 +2.0723e+00 -3.0673e+00 -2.2968e+00 +1.6579e+00 +1.4765e+00 -2.5952e+00 +2.2922e+00 +9.2111e-01 -2.7786e+00 -2.2333e+00 -2.0463e+00 +3.0048e+00 -1.6387e+00 +1.4252e+00 +1.7530e+00
25930 +9.303815105e+01 +9.303815105e+01 +5.756481511e+02 +5.756481511e+02 -1.0932e+00 +2.6146e+00 -4.2601e+00 -2.1493e+00 -1.9876e+00 +2.6077e+00 -2.9701e+00 -2.4317e+00 +1.6707e+00 +1.4965e+00 -2.6323e+00 +2.3590e+00 +1.3278e+00 -2.6990e+00 -2.2534e+00 -2.0090e+00 +3.1034e+00 -1.6580e+00 +1.9379e+00 +2.1601e+00
26225 +9.011513553e+01 +9.011513553e+01 +5.727251355e+02 +5.727251355e+02 -1.1520e+00 +2.5438e+00 -4.1601e+00 -1.3297e+00 -1.3516e+00 +2.3769e+00 -2.9316e+00 -2.4465e+00 +1.8528e+00 +1.5520e+00 -2.5110e+00 +2.4392e+00 +1.3494e+00 -2.6896e+00 -1.8929e+00 -1.9548e+00 +2.9011e+00 -1.6585e+00 +2.5860e+00 +2.1775e+00
26487 +8.843696152e+01 +8.843696152e+01 +5.710469615e+02 +5.710469615e+02 -1.1393e+00 +2.8043e+00 -4.0849e+00 -1.3121e+00 +2.9983e-02 +2.8898e+00 -3.0516e+00 -2.1739e+00 +1.5942e+00 +1.4770e+00 -2.4850e+00 +2.3554e+00 +7.9229e-01 -2.1990e+00 -1.8901e+00 -2.0047e+00 +2.9896e+00 -1.6678e+00 +2.2465e+00 +2.2245e+00
27170 +8.677711859e+01 +8.677711859e+01 +5.693871186e+02 +5.693871186e+02 -1.0495e+00 +2.6732e+00 -4.1460e+00 -1.8619e+00 +3.1880e-01 +2.7761e+00 -3.0065e+00 -2.2678e+00 +1.6586e+00 +1.5432e+00 -2.6641e+00 +2.3060e+00 +7.2275e-01 -3.1549e+00 -1.8729e+00 -2.0157e+00 +2.9865e+00 -1.6566e+00 +1.8759e+00 +2.2657e+00
27538 +7.361092996e+01 +7.361092996e+01 +5.562209300e+02 +5.562209300e+02 -1.3088e+00 +2.6099e+00 -4.0205e+00 -1.3094e+00 -6.8425e-02 +2.8517e+00 -2.9688e+00 -2.4107e+00 +1.6927e+00 +1.4334e+00 -2.5417e+00 +2.3108e+00 +1.2624e+00 -3.1433e+00 -1.8676e+00 -2.0698e+00 +2.9776e+00 -1.6229e+00 +1.8664e+00 +1.9331e+00
27547 +6.848067943e+01 +6.848067943e+01 +5.510906794e+02 +5.510906794e+02 -1.2337e+00 +2.5490e+00 -4.0258e+00 -1.2948e+00 +1.4827e-01 +2.8341e+00 -3.0298e+00 -2.2640e+00 +1.7656e+00 +1.4388e+00 -2.5422e+00 +2.2499e+00 +1.2881e+00 -3.0738e+00 -1.8280e+00 -2.0884e+00 +2.9608e+00 -1.6088e+00 +1.8382e+00 +1.9224e+00
28195 +5.872557813e+01 +5.872557813e+01 +5.413355781e+02 +5.413355781e+02 -1.0681e+00 +2.5221e+00 -4.1116e+00 -2.1693e+00 -6.1679e-01 +2.6948e+00 -2.9609e+00 -2.4321e+00 +1.7681e+00 +1.4687e+00 -2.5594e+00 +2.3357e+00 +8.3038e-01 -3.2758e+00 -1.8867e+00 -2.0448e+00 +2.9832e+00 -1.6204e+00 +2.1959e+00 +1.8891e+00
30185 +5.351921641e+01 +5.351921641e+01 +5.361292164e+02 +5.361292164e+02 -1.1226e+00 +2.5215e+00 -4.1422e+00 -2.9823e+00 -3.7406e-01 +2.9138e+00 -3.0104e+00 -2.3353e+00 +1.7758e+00 +1.5295e+00 -2.4856e+00 +2.3232e+00 +8.0546e-01 -2.6599e+00 -1.7910e+00 -2.0296e+00 +3.0228e+00 -1.6687e+00 +2.1694e+00 +2.2591e+00
30309 +4.728084550e+01 +4.728084550e+01 +5.298908455e+02 +5.298908455e+02 -1.1343e+00 +2.5792e+00 -4.0903e+00 -3.0055e+00 -4.4831e-01 +2.8308e+00 -2.9179e+00 -2.4152e+00 +1.7480e+00 +1.5238e+00 -2.5258e+00 +2.3730e+00 +7.6526e-01 -2.6858e+00 -1.8186e+00 -2.0292e+00 +2.9417e+00 -1.5874e+00 +2.1848e+00 +2.1705e+00
31825 +4.558286371e+01 +4.558286371e+01 +5.281928637e+02 +5.281928637e+02 -1.1358e+00 +2.5011e+00 -4.1114e+00 -3.0111e+00 -5.2518e-01 +2.8460e+00 -3.0026e+00 -2.3487e+00 +1.7440e+00 +1.5073e+00 -2.5147e+00 +2.3812e+00 +7.8930e-01 -2.6993e+00 -1.8318e+00 -1.9808e+00 +3.0004e+00 -1.5937e+00 +2.5597e+00 +2.2544e+00
32121 +4.423065301e+01 +4.423065301e+01 +5.268406530e+02 +5.268406530e+02 -1.1107e+00 +2.6009e+00 -4.1314e+00 -3.0376e+00 -5.4831e-01 +2.7642e+00 -2.9730e+00 -2.4223e+00 +1.7171e+00 +1.5154e+00 -2.5650e+00 +2.2468e+00 +8.3797e-01 -2.6689e+00 -1.8555e+00 -2.0226e+00 +2.9741e+00 -1.6331e+00 +2.5745e+00 +2.1934e+00
32243 +4.307045772e+01 +4.307045772e+01 +5.256804577e+02 +5.256804577e+02 -1.1343e+00 +2.5998e+00 -4.1570e+00 -3.1266e+00 -5.3033e-01 +2.8159e+00 -2.9529e+00 -2.3869e+00 +1.6809e+00 +1.4884e+00 -2.5568e+00 +2.3660e+00 +8.4141e-01 -2.7155e+00 -1.8311e+00 -2.0410e+00 +2.9843e+00 -1.6242e+00 +2.5430e+00 +2.1609e+00
32299 +4.152472326e+01 +4.152472326e+01 +5.241347233e+02 +5.241347233e+02 -1.1471e+00 +2.5567e+00 -4.1248e+00 -3.0331e+00 -4.3888e-01 +2.8135e+00 -2.9773e+00 -2.3740e+00 +1.6774e+00 +1.4897e+00 -2.5385e+00 +2.3837e+00 +8.5969e-01 -2.6724e+00 -1.8290e+00 -2.0459e+00 +2.9683e+00 -1.6373e+00 +2.5720e+00 +2.1741e+00
33096 +3.757926913e+01 +3.757926913e+01 +5.201892691e+02 +5.201892691e+02 -1.1610e+00 +2.5725e+00 -4.1503e+00 -3.0449e+00 -4.0447e-01 +2.8183e+00 -2.9836e+00 -2.3736e+00 +1.7570e+00 +1.5240e+00 -2.5721e+00 +2.2686e+00 +7.9713e-01 -2.6652e+00 -1.8426e+00 -2.0288e+00 +2.9917e+00 -1.6306e+00 +2.5471e+00 +2.1667e+00
34322 +3.694956702e+01 +3.694956702e+01 +5.195595670e+02 +5.195595670e+02 -1.1576e+00 +2.5558e+00 -4.1761e+00 -3.0664e+00 -4.6575e-01 +2.8186e+00 -2.9574e+00 -2.3550e+00 +1.6900e+00 +1.4975e+00 -2.5582e+00 +2.3128e+00 +8.1378e-01 -2.6890e+00 -1.8528e+00 -2.0176e+00 +2.9947e+00 -1.6418e+00 +2.5615e+00 +2.1623e+00
34443 +3.602795422e+01 +3.602795422e+01 +5.186379542e+02 +5.186379542e+02 -1.2189e+00 +2.5830e+00 -4.1634e+00 -3.0766e+00 -4.2012e-01 +2.8400e+00 -2.9717e+00 -2.3491e+00 +1.7263e+00 +1.5122e+00 -2.5481e+00 +2.3964e+00 +8.1357e-01 -2.6932e+00 -1.8466e+00 -2.0277e+00 +2.9935e+00 -1.6377e+00 +2.5269e+00 +2.1528e+00
36232 +3.532964162e+01 +3.532964162e+01 +5.179396416e+02 +5.179396416e+02 -1.1629e+00 +2.5750e+00 -4.1308e+00 -3.0507e+00 -4.2542e-01 +2.8167e+00 -2.9891e+00 -2.3713e+00 +1.7232e+00 +1.5101e+00 -2.5581e+00 +2.3720e+00 +7.9524e-01 -2.7016e+00 -1.8318e+00 -2.0205e+00 +2.9865e+00 -1.6377e+00 +2.5865e+00 +2.1590e+00
38234 +3.456745215e+01 +3.456745215e+01 +5.171774521e+02 +5.171774521e+02 -1.1738e+00 +2.5527e+00 -4.1523e+00 -3.0319e+00 -4.2770e-01 +2.8217e+00 -2.9863e+00 -2.3869e+00 +1.7295e+00 +1.5158e+00 -2.5495e+00 +2.3985e+00 +7.9301e-01 -2.7005e+00 -1.8463e+00 -2.0087e+00 +3.0027e+00 -1.6267e+00 +2.5536e+00 +2.1596e+00
